box_id,batch_id,zone_id,sequence,complete_s,hard_deadline_s,expected_s,priority,hard_slack_s,soft_lateness_s
S003-MED-01,T017,S003,1,3944.300344422223,7200.0,7200.0,20.0,3255.699655577777,0.0
S003-WAT-01,T017,S003,2,3974.300344422223,7200.0,7200.0,10.0,3225.699655577777,0.0
S007-WAT-02,T018,S007,1,4070.7477239181235,,3600.0,12.0,,470.7477239181235
S007-FOD-01,T018,S007,2,4106.7477239181235,,7200.0,10.0,,0.0
S015-MED-01,T018,S015,3,4546.684917941568,7200.0,7200.0,18.0,2653.3150820584324,0.0
S015-WAT-01,T018,S015,4,4582.684917941568,10800.0,10800.0,8.0,6217.315082058432,0.0
S015-FOD-01,T018,S015,5,4618.684917941568,,14400.0,6.0,,0.0
S001-WAT-02,T019,S001,1,4534.674094254808,,3600.0,12.0,,934.6740942548076
S001-WAT-03,T019,S001,2,4564.674094254808,,3600.0,12.0,,964.6740942548076
S001-WAT-04,T020,S001,1,4684.674094254808,,3600.0,12.0,,1084.6740942548076
S001-FOD-01,T020,S001,2,4714.674094254808,,7200.0,10.0,,0.0
S001-WAT-07,T021,S001,1,4912.5739059654825,,3600.0,12.0,,1312.5739059654825
S011-WAT-01,T022,S011,1,4945.200126168505,10800.0,10800.0,8.0,5854.799873831495,0.0
S011-FOD-01,T022,S011,2,4975.200126168505,,14400.0,6.0,,0.0
S006-WAT-02,T023,S006,1,6038.5059666318375,,3600.0,12.0,,2438.5059666318375
S006-FOD-01,T023,S006,2,6068.5059666318375,,7200.0,10.0,,0.0
S004-MED-01,T024,S004,1,6603.500533296583,7200.0,7200.0,20.0,596.499466703417,0.0
S004-WAT-01,T024,S004,2,6639.500533296583,7200.0,7200.0,10.0,560.499466703417,0.0
S004-WAT-02,T024,S004,3,6675.500533296583,,7200.0,10.0,,0.0
S004-WAT-03,T024,S004,4,6711.500533296583,,7200.0,10.0,,0.0
S004-FOD-01,T024,S004,5,6747.500533296583,,10800.0,8.0,,0.0
S004-HYG-01,T024,S004,6,6783.500533296583,,14400.0,6.0,,0.0
S001-WAT-06,T025,S001,1,6085.5739059654825,,3600.0,12.0,,2485.5739059654825
S005-MED-01,T026,S005,1,6485.232579097678,10800.0,10800.0,16.0,4314.767420902322,0.0
S005-WAT-01,T026,S005,2,6521.232579097678,10800.0,10800.0,8.0,4278.767420902322,0.0
S005-WAT-02,T026,S005,3,6557.232579097678,,10800.0,8.0,,0.0
S005-WAT-03,T026,S005,4,6593.232579097678,,10800.0,8.0,,0.0
S005-FOD-01,T026,S005,5,6629.232579097678,,14400.0,6.0,,0.0
S005-HYG-01,T026,S005,6,6665.232579097678,,18000.0,4.0,,0.0
S008-MED-01,T027,S008,1,6568.147820250426,7200.0,7200.0,20.0,631.8521797495741,0.0
S008-WAT-01,T027,S008,2,6598.147820250426,7200.0,7200.0,10.0,601.8521797495741,0.0
S008-FOD-01,T027,S008,3,6628.147820250426,,10800.0,8.0,,0.0
S008-WAT-02,T028,S008,1,6568.147820250426,,7200.0,10.0,,0.0
S008-HYG-01,T028,S008,2,6598.147820250426,,14400.0,6.0,,0.0
S011-MED-01,T029,S011,1,6409.200126168505,10800.0,10800.0,16.0,4390.799873831495,0.0
