运输架次编号,通信阶段,开始时刻（s）,结束时刻（s）,保障方式,中继架次编号
T003,巡航,1855.3752469985288,1875.2420433054358,直连,
T003,巡航,1875.2420433054358,1895.108839612343,直连,
T003,巡航,1895.108839612343,1914.97563591925,直连,
T003,巡航,1914.97563591925,1934.8424322261571,直连,
T003,下降,1934.8424322261571,1953.8824985510269,直连,
T003,下降,1953.8824985510269,1972.9225648758968,直连,
T003,下降,1972.9225648758968,1991.9626312007665,直连,
T003,下降,1991.9626312007665,2011.0026975256362,直连,
T003,下降,2011.0026975256362,2030.0427638505062,直连,
T003,下降,2030.0427638505062,2049.082830175376,直连,
T004,爬升,392.0,411.0400663248698,直连,
T004,爬升,411.0400663248698,430.0801326497396,直连,
T004,爬升,430.0801326497396,449.1201989746094,直连,
T004,爬升,449.1201989746094,468.1602652994792,直连,
T004,爬升,468.1602652994792,487.200331624349,直连,
T004,巡航,487.200331624349,506.90819356080084,直连,
T004,巡航,506.90819356080084,526.6160554972528,直连,
T004,巡航,526.6160554972528,546.3239174337045,直连,
T004,巡航,546.3239174337045,566.0317793701564,直连,
T004,巡航,566.0317793701564,585.7396413066083,直连,
T004,巡航,585.7396413066083,605.44750324306,直连,
T004,巡航,605.44750324306,625.1553651795119,直连,
T004,巡航,625.1553651795119,644.8632271159638,直连,
T004,巡航,644.8632271159638,664.5710890524156,直连,
T004,巡航,664.5710890524156,684.2789509888675,直连,
T004,巡航,684.2789509888675,703.9868129253193,直连,
T004,巡航,703.9868129253193,723.6946748617711,直连,
T004,巡航,723.6946748617711,743.4025367982229,直连,
T004,巡航,743.4025367982229,763.1103987346748,中继,R002
T004,巡航,763.1103987346748,782.8182606711266,中继,R002
T004,巡航,782.8182606711266,802.5261226075785,中继,R002
T004,巡航,802.5261226075785,822.2339845440304,中继,R002
T004,巡航,822.2339845440304,841.9418464804821,中继,R002
T004,巡航,841.9418464804821,861.6497084169339,中继,R002
T004,巡航,861.6497084169339,881.3575703533859,中继,R002
T004,巡航,881.3575703533859,901.0654322898376,中继,R002
T004,巡航,901.0654322898376,920.7732942262895,中继,R002
T004,巡航,920.7732942262895,940.4811561627414,中继,R002
T004,巡航,940.4811561627414,960.1890180991932,中继,R002
T004,巡航,960.1890180991932,979.896880035645,中继,R002
T004,下降,979.896880035645,997.6970126853846,中继,R002
T004,下降,997.6970126853846,1015.4971453351243,中继,R002
T004,下降,1015.4971453351243,1033.2972779848637,中继,R002
T004,投送,1033.2972779848637,1052.388187075773,中继,R002
T004,投送,1052.388187075773,1071.479096166682,中继,R002
T004,投送,1071.479096166682,1090.570005257591,中继,R002
T004,投送,1090.570005257591,1109.6609143485002,中继,R002
T004,投送,1109.6609143485002,1128.7518234394092,中继,R002
T004,投送,1128.7518234394092,1147.8427325303182,中继,R002
T004,投送,1147.8427325303182,1166.9336416212275,中继,R002
T004,投送,1166.9336416212275,1186.0245507121365,中继,R002
T004,投送,1186.0245507121365,1205.1154598030455,中继,R002
T004,投送,1205.1154598030455,1224.2063688939547,中继,R002
T004,投送,1224.2063688939547,1243.2972779848637,中继,R002
T004,爬升,1243.2972779848637,1258.1307218596467,中继,R002
T004,爬升,1258.1307218596467,1272.9641657344298,中继,R002
T004,爬升,1272.9641657344298,1287.7976096092127,中继,R002
T004,巡航,1287.7976096092127,1307.5054715456645,中继,R002
T004,巡航,1307.5054715456645,1327.2133334821165,中继,R002
T004,巡航,1327.2133334821165,1346.9211954185682,中继,R002
T004,巡航,1346.9211954185682,1366.62905735502,中继,R002
T004,巡航,1366.62905735502,1386.336919291472,中继,R002
T004,巡航,1386.336919291472,1406.0447812279237,中继,R002
T004,巡航,1406.0447812279237,1425.7526431643755,中继,R002
T004,巡航,1425.7526431643755,1445.4605051008275,中继,R002
T004,巡航,1445.4605051008275,1465.1683670372793,中继,R002
T004,巡航,1465.1683670372793,1484.876228973731,中继,R002
T004,巡航,1484.876228973731,1504.584090910183,中继,R002
T004,巡航,1504.584090910183,1524.2919528466348,中继,R002
T004,巡航,1524.2919528466348,1543.9998147830865,直连,
T004,巡航,1543.9998147830865,1563.7076767195385,直连,
T004,巡航,1563.7076767195385,1583.4155386559903,直连,
T004,巡航,1583.4155386559903,1603.123400592442,直连,
T004,巡航,1603.123400592442,1622.8312625288938,直连,
T004,巡航,1622.8312625288938,1642.5391244653458,直连,
T004,巡航,1642.5391244653458,1662.2469864017976,直连,
T004,巡航,1662.2469864017976,1681.9548483382496,直连,
T004,巡航,1681.9548483382496,1701.6627102747013,直连,
T004,巡航,1701.6627102747013,1721.370572211153,直连,
T004,巡航,1721.370572211153,1741.078434147605,直连,
T004,巡航,1741.078434147605,1760.7862960840569,直连,
T004,巡航,1760.7862960840569,1780.4941580205086,直连,
T004,下降,1780.4941580205086,1799.5342243453783,直连,
T004,下降,1799.5342243453783,1818.5742906702483,直连,
T004,下降,1818.5742906702483,1837.6143569951182,直连,
T004,下降,1837.6143569951182,1856.654423319988,直连,
T004,下降,1856.654423319988,1875.6944896448576,直连,
T004,下降,1875.6944896448576,1894.7345559697276,直连,
T005,爬升,412.0,428.5528912353516,直连,
T005,爬升,428.5528912353516,445.1057824707032,直连,
T005,爬升,445.1057824707032,461.65867370605486,直连,
T005,爬升,461.65867370605486,478.21156494140644,直连,
T005,巡航,478.21156494140644,497.2287276733136,直连,
T005,巡航,497.2287276733136,516.2458904052207,直连,
T005,巡航,516.2458904052207,535.2630531371278,直连,
T005,巡航,535.2630531371278,554.2802158690349,直连,
T005,巡航,554.2802158690349,573.2973786009421,直连,
T005,巡航,573.2973786009421,592.3145413328492,直连,
T005,巡航,592.3145413328492,611.3317040647564,直连,
T005,巡航,611.3317040647564,630.3488667966635,直连,
T005,巡航,630.3488667966635,649.3660295285706,直连,
T005,巡航,649.3660295285706,668.3831922604777,直连,
T005,巡航,668.3831922604777,687.4003549923849,直连,
T005,巡航,687.4003549923849,706.417517724292,直连,
T005,巡航,706.417517724292,725.4346804561992,直连,
T005,巡航,725.4346804561992,744.4518431881063,中继,R001
T005,巡航,744.4518431881063,763.4690059200134,中继,R001
T005,巡航,763.4690059200134,782.4861686519205,中继,R001
T005,巡航,782.4861686519205,801.5033313838277,中继,R001
T005,巡航,801.5033313838277,820.5204941157349,中继,R001
T005,巡航,820.5204941157349,839.537656847642,中继,R002
T005,巡航,839.537656847642,858.5548195795491,中继,R002
T005,下降,858.5548195795491,874.362047667928,中继,R002
T005,下降,874.362047667928,890.1692757563069,中继,R002
T005,投送,890.1692757563069,909.5538911409222,中继,R002
T005,投送,909.5538911409222,928.9385065255376,中继,R002
T005,投送,928.9385065255376,948.3231219101531,中继,R002
T005,投送,948.3231219101531,967.7077372947684,中继,R002
T005,投送,967.7077372947684,987.0923526793838,中继,R002
T005,投送,987.0923526793838,1006.4769680639992,中继,R002
T005,投送,1006.4769680639992,1025.8615834486145,中继,R002
T005,投送,1025.8615834486145,1045.24619883323,中继,R002
T005,投送,1045.24619883323,1064.6308142178455,中继,R002
T005,投送,1064.6308142178455,1084.0154296024607,中继,R002
T005,投送,1084.0154296024607,1103.4000449870762,中继,R002
T005,投送,1103.4000449870762,1122.7846603716914,中继,R002
T005,投送,1122.7846603716914,1142.169275756307,中继,R002
T005,爬升,1142.169275756307,1154.81505822701,中继,R002
T005,爬升,1154.81505822701,1167.4608406977131,中继,R002
T005,巡航,1167.4608406977131,1186.4780034296202,中继,R002
T005,巡航,1186.4780034296202,1205.4951661615273,中继,R002
T005,巡航,1205.4951661615273,1224.5123288934346,中继,R002
T005,巡航,1224.5123288934346,1243.5294916253417,中继,R002
T005,巡航,1243.5294916253417,1262.5466543572488,中继,R002
T005,巡航,1262.5466543572488,1281.563817089156,中继,R001
T005,巡航,1281.563817089156,1300.580979821063,中继,R001
T005,巡航,1300.580979821063,1319.5981425529703,直连,
T005,巡航,1319.5981425529703,1338.6153052848774,直连,
T005,巡航,1338.6153052848774,1357.6324680167845,直连,
T005,巡航,1357.6324680167845,1376.6496307486916,直连,
T005,巡航,1376.6496307486916,1395.6667934805987,直连,
T005,巡航,1395.6667934805987,1414.683956212506,直连,
T005,巡航,1414.683956212506,1433.701118944413,直连,
T005,巡航,1433.701118944413,1452.7182816763202,直连,
T005,巡航,1452.7182816763202,1471.7354444082273,直连,
T005,巡航,1471.7354444082273,1490.7526071401344,直连,
T005,巡航,1490.7526071401344,1509.7697698720417,直连,
T005,巡航,1509.7697698720417,1528.7869326039488,直连,
T005,巡航,1528.7869326039488,1547.804095335856,直连,
T005,下降,1547.804095335856,1564.3569865712075,直连,
T005,下降,1564.3569865712075,1580.909877806559,直连,
T005,下降,1580.909877806559,1597.4627690419106,直连,
T005,下降,1597.4627690419106,1614.0156602772622,直连,
T005,下降,1614.0156602772622,1630.5685515126138,直连,
T006,爬升,387.0,405.3921013726129,直连,
T006,爬升,405.3921013726129,423.78420274522574,直连,
T006,爬升,423.78420274522574,442.17630411783864,直连,
T006,巡航,442.17630411783864,461.1934668497458,直连,
T006,巡航,461.1934668497458,480.2106295816529,直连,
T006,巡航,480.2106295816529,499.22779231356003,直连,
T006,巡航,499.22779231356003,518.2449550454671,直连,
T006,巡航,518.2449550454671,537.2621177773743,直连,
T006,巡航,537.2621177773743,556.2792805092814,直连,
T006,巡航,556.2792805092814,575.2964432411886,直连,
T006,巡航,575.2964432411886,594.3136059730957,直连,
T006,巡航,594.3136059730957,613.3307687050028,直连,
T006,巡航,613.3307687050028,632.3479314369099,直连,
T006,巡航,632.3479314369099,651.3650941688171,直连,
T006,巡航,651.3650941688171,670.3822569007242,直连,
T006,巡航,670.3822569007242,689.3994196326314,直连,
T006,巡航,689.3994196326314,708.4165823645385,中继,R001
T006,巡航,708.4165823645385,727.4337450964456,中继,R001
T006,巡航,727.4337450964456,746.4509078283527,中继,R001
T006,巡航,746.4509078283527,765.4680705602599,中继,R001
T006,巡航,765.4680705602599,784.4852332921671,中继,R001
T006,巡航,784.4852332921671,803.5023960240742,中继,R001
T006,巡航,803.5023960240742,822.5195587559813,中继,R001
T006,下降,822.5195587559813,835.1653412266844,中继,R001
T006,下降,835.1653412266844,847.8111236973876,中继,R001
T006,投送,847.8111236973876,867.8111236973876,中继,R001
T006,投送,867.8111236973876,887.8111236973876,中继,R001
T006,投送,887.8111236973876,907.8111236973876,中继,R001
T006,投送,907.8111236973876,927.8111236973876,中继,R001
T006,投送,927.8111236973876,947.8111236973876,中继,R001
T006,投送,947.8111236973876,967.8111236973876,中继,R001
T006,投送,967.8111236973876,987.8111236973876,中继,R001
T006,投送,987.8111236973876,1007.8111236973876,中继,R001
T006,投送,1007.8111236973876,1027.8111236973878,中继,R001
T006,爬升,1027.8111236973875,1038.3492757563067,中继,R001
T006,爬升,1038.3492757563067,1048.8874278152261,中继,R001
T006,巡航,1048.8874278152261,1067.904590547133,中继,R001
T006,巡航,1067.904590547133,1086.9217532790403,中继,R001
T006,巡航,1086.9217532790403,1105.9389160109474,中继,R001
T006,巡航,1105.9389160109474,1124.9560787428545,中继,R001
T006,巡航,1124.9560787428545,1143.9732414747616,中继,R001
T006,巡航,1143.9732414747616,1162.9904042066687,中继,R001
T006,巡航,1162.9904042066687,1182.007566938576,中继,R001
T006,巡航,1182.007566938576,1201.024729670483,直连,
T006,巡航,1201.024729670483,1220.0418924023902,直连,
T006,巡航,1220.0418924023902,1239.0590551342973,直连,
T006,巡航,1239.0590551342973,1258.0762178662044,直连,
T006,巡航,1258.0762178662044,1277.0933805981117,直连,
T006,巡航,1277.0933805981117,1296.1105433300188,直连,
T006,巡航,1296.1105433300188,1315.127706061926,直连,
T006,巡航,1315.127706061926,1334.144868793833,直连,
T006,巡航,1334.144868793833,1353.16203152574,直连,
T006,巡航,1353.16203152574,1372.1791942576474,直连,
T006,巡航,1372.1791942576474,1391.1963569895545,直连,
T006,巡航,1391.1963569895545,1410.2135197214616,直连,
T006,巡航,1410.2135197214616,1429.2306824533687,直连,
T006,下降,1429.2306824533687,1445.7835736887203,直连,
T006,下降,1445.7835736887203,1462.336464924072,直连,
T006,下降,1462.336464924072,1478.8893561594236,直连,
T006,下降,1478.8893561594236,1495.4422473947752,直连,
T007,爬升,1856.0,1875.8664866129557,直连,
T007,爬升,1875.8664866129557,1895.7329732259116,直连,
T007,爬升,1895.7329732259116,1915.5994598388672,直连,
T007,爬升,1915.5994598388672,1935.4659464518231,直连,
T007,巡航,1935.4659464518231,1954.7765562291195,直连,
T007,巡航,1954.7765562291195,1974.087166006416,直连,
T007,巡航,1974.087166006416,1993.3977757837124,直连,
T007,巡航,1993.3977757837124,2012.708385561009,直连,
T007,巡航,2012.708385561009,2032.0189953383056,直连,
T007,巡航,2032.0189953383056,2051.329605115602,直连,
T007,巡航,2051.329605115602,2070.6402148928983,直连,
T007,巡航,2070.6402148928983,2089.950824670195,直连,
T007,巡航,2089.950824670195,2109.2614344474914,直连,
T007,巡航,2109.2614344474914,2128.572044224788,直连,
T007,巡航,2128.572044224788,2147.8826540020846,直连,
T007,下降,2147.8826540020846,2158.142221873178,直连,
T007,下降,2158.142221873178,2168.401789744272,直连,
T007,投送,2168.401789744272,2187.492698835181,直连,
T007,投送,2187.492698835181,2206.58360792609,直连,
T007,投送,2206.58360792609,2225.674517016999,直连,
T007,投送,2225.674517016999,2244.7654261079083,直连,
T007,投送,2244.7654261079083,2263.8563351988173,直连,
T007,投送,2263.8563351988173,2282.9472442897263,直连,
T007,投送,2282.9472442897263,2302.0381533806353,直连,
T007,投送,2302.0381533806353,2321.129062471545,直连,
T007,投送,2321.129062471545,2340.219971562454,直连,
T007,投送,2340.219971562454,2359.310880653363,直连,
T007,投送,2359.310880653363,2378.401789744272,直连,
T007,爬升,2378.401789744272,2395.501069529428,直连,
T007,巡航,2395.501069529428,2414.8116793067247,直连,
T007,巡航,2414.8116793067247,2434.122289084021,直连,
T007,巡航,2434.122289084021,2453.4328988613174,直连,
T007,巡航,2453.4328988613174,2472.743508638614,直连,
T007,巡航,2472.743508638614,2492.0541184159106,直连,
T007,巡航,2492.0541184159106,2511.364728193207,直连,
T007,巡航,2511.364728193207,2530.6753379705033,直连,
T007,巡航,2530.6753379705033,2549.9859477478,直连,
T007,巡航,2549.9859477478,2569.2965575250964,直连,
T007,巡航,2569.2965575250964,2588.607167302393,直连,
T007,巡航,2588.607167302393,2607.9177770796896,直连,
T007,下降,2607.9177770796896,2626.989604228127,直连,
T007,下降,2626.989604228127,2646.0614313765645,直连,
T007,下降,2646.0614313765645,2665.133258525002,直连,
T007,下降,2665.133258525002,2684.2050856734395,直连,
T007,下降,2684.2050856734395,2703.276912821877,直连,
T008,爬升,2373.0,2392.3436411539715,直连,
T008,爬升,2392.3436411539715,2411.687282307943,直连,
T008,爬升,2411.687282307943,2431.0309234619144,直连,
T008,爬升,2431.0309234619144,2450.3745646158854,直连,
T008,爬升,2450.3745646158854,2469.718205769857,直连,
T008,爬升,2469.718205769857,2489.0618469238284,直连,
T008,爬升,2489.0618469238284,2508.4054880778,直连,
T008,爬升,2508.4054880778,2527.749129231771,直连,
T008,巡航,2527.749129231771,2547.385253126678,直连,
T008,巡航,2547.385253126678,2567.0213770215846,直连,
T008,巡航,2567.0213770215846,2586.6575009164912,直连,
T008,巡航,2586.6575009164912,2606.2936248113983,直连,
T008,巡航,2606.2936248113983,2625.929748706305,直连,
T008,巡航,2625.929748706305,2645.5658726012116,直连,
T008,巡航,2645.5658726012116,2665.201996496118,直连,
T008,巡航,2665.201996496118,2684.838120391025,直连,
T008,巡航,2684.838120391025,2704.474244285932,直连,
T008,巡航,2704.474244285932,2724.1103681808386,直连,
T008,巡航,2724.1103681808386,2743.746492075745,直连,
T008,巡航,2743.746492075745,2763.3826159706523,直连,
T008,巡航,2763.3826159706523,2783.018739865559,直连,
T008,巡航,2783.018739865559,2802.6548637604656,直连,
T008,巡航,2802.6548637604656,2822.290987655372,直连,
T008,巡航,2822.290987655372,2841.927111550279,直连,
T008,巡航,2841.927111550279,2861.5632354451855,中继,R003
T008,巡航,2861.5632354451855,2881.1993593400925,中继,R003
T008,巡航,2881.1993593400925,2900.835483234999,中继,R003
T008,巡航,2900.835483234999,2920.4716071299063,中继,R003
T008,巡航,2920.4716071299063,2940.107731024813,中继,R003
T008,巡航,2940.107731024813,2959.7438549197195,中继,R003
