slice_id,sortie_id,stage,start_s,end_s,direct_margin_db,midpoint_status
402,T007,投送,1152.172398471,1171.263307562,-5.452529325,ASSIGNED
403,T007,投送,1171.263307562,1190.354216653,-5.452529325,ASSIGNED
404,T007,投送,1190.354216653,1209.445125744,-5.452529325,ASSIGNED
405,T007,投送,1209.445125744,1228.536034834,-5.452529325,ASSIGNED
406,T007,投送,1228.536034834,1247.626943925,-5.452529325,ASSIGNED
407,T007,投送,1247.626943925,1266.717853016,-5.452529325,ASSIGNED
408,T007,投送,1266.717853016,1285.808762107,-5.452529325,ASSIGNED
409,T007,爬升,1285.808762107,1300.717804466,-5.452529325,ASSIGNED
410,T007,爬升,1300.717804466,1315.626846824,-5.453195218,ASSIGNED
411,T007,巡航,1315.626846824,1335.549717009,-5.454177219,ASSIGNED
412,T007,巡航,1335.549717009,1355.472587194,-5.169507718,ASSIGNED
413,T007,巡航,1355.472587194,1375.395457378,-4.875196513,ASSIGNED
414,T007,巡航,1375.395457378,1395.318327563,-4.570567892,ASSIGNED
415,T007,巡航,1395.318327563,1415.241197748,-4.254872568,ASSIGNED
416,T007,巡航,1415.241197748,1435.164067933,-3.927276598,ASSIGNED
417,T007,巡航,1435.164067933,1455.086938118,-3.586848143,ASSIGNED
418,T007,巡航,1455.086938118,1475.009808303,-3.232541526,ASSIGNED
419,T007,巡航,1475.009808303,1494.932678488,-2.863177923,ASSIGNED
420,T007,巡航,1494.932678488,1514.855548672,-2.477421764,ASSIGNED
421,T007,巡航,1514.855548672,1534.778418857,-2.073751689,ASSIGNED
422,T007,巡航,1534.778418857,1554.701289042,-1.650424435,ASSIGNED
423,T007,巡航,1554.701289042,1574.624159227,-1.205429529,ASSIGNED
424,T007,巡航,1574.624159227,1594.547029412,-0.736431795,ASSIGNED
425,T007,巡航,1594.547029412,1614.469899597,-0.240697547,ASSIGNED
462,T008,巡航,732.399419633,751.416582365,-0.087288398,ASSIGNED
463,T008,巡航,751.416582365,770.433745096,-0.087288398,ASSIGNED
464,T008,巡航,770.433745096,789.450907828,-0.685810481,ASSIGNED
465,T008,巡航,789.450907828,808.468070560,-1.245777270,ASSIGNED
466,T008,巡航,808.468070560,827.485233292,-1.771852348,ASSIGNED
467,T008,巡航,827.485233292,846.502396024,-2.267901875,ASSIGNED
468,T008,巡航,846.502396024,865.519558756,-2.737166497,ASSIGNED
469,T008,下降,865.519558756,878.165341227,-3.182389315,ASSIGNED
470,T008,下降,878.165341227,890.811123697,-3.181295482,ASSIGNED
471,T008,投送,890.811123697,909.272662159,-3.180468044,ASSIGNED
472,T008,投送,909.272662159,927.734200620,-3.180468044,ASSIGNED
473,T008,投送,927.734200620,946.195739082,-3.180468044,ASSIGNED
474,T008,投送,946.195739082,964.657277544,-3.180468044,ASSIGNED
475,T008,投送,964.657277544,983.118816005,-3.180468044,ASSIGNED
476,T008,投送,983.118816005,1001.580354467,-3.180468044,ASSIGNED
477,T008,投送,1001.580354467,1020.041892928,-3.180468044,ASSIGNED
478,T008,投送,1020.041892928,1038.503431390,-3.180468044,ASSIGNED
479,T008,投送,1038.503431390,1056.964969851,-3.180468044,ASSIGNED
480,T008,投送,1056.964969851,1075.426508313,-3.180468044,ASSIGNED
481,T008,投送,1075.426508313,1093.888046774,-3.180468044,ASSIGNED
482,T008,投送,1093.888046774,1112.349585236,-3.180468044,ASSIGNED
483,T008,投送,1112.349585236,1130.811123697,-3.180468044,ASSIGNED
484,T008,爬升,1130.811123697,1141.349275756,-3.180468044,ASSIGNED
485,T008,爬升,1141.349275756,1151.887427815,-3.181295482,ASSIGNED
486,T008,巡航,1151.887427815,1170.904590547,-3.182389315,ASSIGNED
487,T008,巡航,1170.904590547,1189.921753279,-2.737166497,ASSIGNED
488,T008,巡航,1189.921753279,1208.938916011,-2.267901875,ASSIGNED
489,T008,巡航,1208.938916011,1227.956078743,-1.771852348,ASSIGNED
490,T008,巡航,1227.956078743,1246.973241475,-1.245777270,ASSIGNED
491,T008,巡航,1246.973241475,1265.990404207,-0.685810481,ASSIGNED
492,T008,巡航,1265.990404207,1285.007566939,-0.087288398,ASSIGNED
633,T011,巡航,2923.957594267,2942.973630039,-0.134427740,ASSIGNED
634,T011,巡航,2942.973630039,2961.989665810,-0.134427740,ASSIGNED
635,T011,巡航,2961.989665810,2981.005701582,-0.726844084,ASSIGNED
636,T011,巡航,2981.005701582,3000.021737354,-1.281805821,ASSIGNED
637,T011,巡航,3000.021737354,3019.037773126,-1.803727396,ASSIGNED
638,T011,巡航,3019.037773126,3038.053808898,-2.296292441,ASSIGNED
639,T011,下降,3038.053808898,3057.329599914,-2.762605430,ASSIGNED
640,T011,下降,3057.329599914,3076.605390929,-2.756653839,ASSIGNED
641,T011,下降,3076.605390929,3095.881181945,-2.751378051,ASSIGNED
642,T011,下降,3095.881181945,3115.156972961,-2.746780542,ASSIGNED
643,T011,下降,3115.156972961,3134.432763976,-2.742863473,ASSIGNED
644,T011,投送,3134.432763976,3154.432763976,-2.739628693,ASSIGNED
645,T011,投送,3154.432763976,3174.432763976,-2.739628693,ASSIGNED
646,T011,投送,3174.432763976,3194.432763976,-2.739628693,ASSIGNED
647,T011,投送,3194.432763976,3214.432763976,-2.739628693,ASSIGNED
648,T011,投送,3214.432763976,3234.432763976,-2.739628693,ASSIGNED
649,T011,投送,3234.432763976,3254.432763976,-2.739628693,ASSIGNED
650,T011,投送,3254.432763976,3274.432763976,-2.739628693,ASSIGNED
651,T011,投送,3274.432763976,3294.432763976,-2.739628693,ASSIGNED
652,T011,投送,3294.432763976,3314.432763976,-2.739628693,ASSIGNED
653,T011,投送,3314.432763976,3334.432763976,-2.739628693,ASSIGNED
654,T011,投送,3334.432763976,3354.432763976,-2.739628693,ASSIGNED
655,T011,投送,3354.432763976,3374.432763976,-2.739628693,ASSIGNED
656,T011,爬升,3374.432763976,3390.495923156,-2.739628693,ASSIGNED
657,T011,爬升,3390.495923156,3406.559082336,-2.742863473,ASSIGNED
658,T011,爬升,3406.559082336,3422.622241515,-2.746780542,ASSIGNED
659,T011,爬升,3422.622241515,3438.685400695,-2.751378051,ASSIGNED
660,T011,爬升,3438.685400695,3454.748559875,-2.756653839,ASSIGNED
661,T011,巡航,3454.748559875,3473.764595647,-2.762605430,ASSIGNED
662,T011,巡航,3473.764595647,3492.780631418,-2.296292441,ASSIGNED
663,T011,巡航,3492.780631418,3511.796667190,-1.803727396,ASSIGNED
664,T011,巡航,3511.796667190,3530.812702962,-1.281805821,ASSIGNED
665,T011,巡航,3530.812702962,3549.828738734,-0.726844084,ASSIGNED
666,T011,巡航,3549.828738734,3568.844774506,-0.134427740,ASSIGNED
708,T012,巡航,2923.709437460,2942.726014092,-0.098445850,ASSIGNED
709,T012,巡航,2942.726014092,2961.742590724,-0.098445850,ASSIGNED
710,T012,巡航,2961.742590724,2980.759167356,-0.695498744,ASSIGNED
711,T012,巡航,2980.759167356,2999.775743988,-1.254262366,ASSIGNED
712,T012,下降,2999.775743988,3018.768473480,-1.779339780,ASSIGNED
713,T012,投送,3018.768473480,3038.768473480,-1.775354393,ASSIGNED
714,T012,投送,3038.768473480,3058.768473480,-1.775354393,ASSIGNED
715,T012,投送,3058.768473480,3078.768473480,-1.775354393,ASSIGNED
716,T012,投送,3078.768473480,3098.768473480,-1.775354393,ASSIGNED
717,T012,投送,3098.768473480,3118.768473480,-1.775354393,ASSIGNED
718,T012,投送,3118.768473480,3138.768473480,-1.775354393,ASSIGNED
719,T012,投送,3138.768473480,3158.768473480,-1.775354393,ASSIGNED
720,T012,投送,3158.768473480,3178.768473480,-1.775354393,ASSIGNED
721,T012,投送,3178.768473480,3198.768473480,-1.775354393,ASSIGNED
722,T012,投送,3198.768473480,3218.768473480,-1.775354393,ASSIGNED
723,T012,投送,3218.768473480,3238.768473480,-1.775354393,ASSIGNED
724,T012,投送,3238.768473480,3258.768473480,-1.775354393,ASSIGNED
725,T012,爬升,3258.768473480,3274.595748057,-1.775354393,ASSIGNED
726,T012,巡航,3274.595748057,3293.612324689,-1.779339780,ASSIGNED
727,T012,巡航,3293.612324689,3312.628901321,-1.254262366,ASSIGNED
728,T012,巡航,3312.628901321,3331.645477953,-0.695498744,ASSIGNED
729,T012,巡航,3331.645477953,3350.662054585,-0.098445850,ASSIGNED
771,T013,巡航,3161.437016131,3180.805890043,-0.285481360,ASSIGNED
772,T013,巡航,3180.805890043,3200.174763955,-0.285481360,ASSIGNED
773,T013,巡航,3200.174763955,3219.543637868,-0.878999629,ASSIGNED
774,T013,巡航,3219.543637868,3238.912511780,-1.434865596,ASSIGNED
775,T013,巡航,3238.912511780,3258.281385692,-1.957538204,ASSIGNED
776,T013,巡航,3258.281385692,3277.650259604,-2.450733765,ASSIGNED
777,T013,巡航,3277.650259604,3297.019133516,-2.917581175,ASSIGNED
778,T013,巡航,3297.019133516,3316.388007428,-3.360738836,ASSIGNED
779,T013,巡航,3316.388007428,3335.756881340,-3.782484023,ASSIGNED
780,T013,巡航,3335.756881340,3355.125755253,-4.184782088,ASSIGNED
781,T013,巡航,3355.125755253,3374.494629165,-4.569340713,ASSIGNED
782,T013,巡航,3374.494629165,3393.863503077,-4.937652904,ASSIGNED
783,T013,下降,3393.863503077,3412.472181259,-5.291031402,ASSIGNED
784,T013,下降,3412.472181259,3431.080859441,-5.288615154,ASSIGNED
785,T013,下降,3431.080859441,3449.689537623,-5.286425122,ASSIGNED
786,T013,下降,3449.689537623,3468.298215805,-5.284461648,ASSIGNED
787,T013,下降,3468.298215805,3486.906893987,-5.282725040,ASSIGNED
788,T013,下降,3486.906893987,3505.515572169,-5.281215571,ASSIGNED
789,T013,投送,3505.515572169,3525.315572169,-5.279933478,ASSIGNED
790,T013,投送,3525.315572169,3545.115572169,-5.279933478,ASSIGNED
791,T013,投送,3545.115572169,3564.915572169,-5.279933478,ASSIGNED
792,T013,投送,3564.915572169,3584.715572169,-5.279933478,ASSIGNED
793,T013,投送,3584.715572169,3604.515572169,-5.279933478,ASSIGNED
794,T013,投送,3604.515572169,3624.315572169,-5.279933478,ASSIGNED
795,T013,投送,3624.315572169,3644.115572169,-5.279933478,ASSIGNED
796,T013,投送,3644.115572169,3663.915572169,-5.279933478,ASSIGNED
797,T013,投送,3663.915572169,3683.715572169,-5.279933478,ASSIGNED
798,T013,投送,3683.715572169,3703.515572169,-5.279933478,ASSIGNED
799,T013,投送,3703.515572169,3723.315572169,-5.279933478,ASSIGNED
800,T013,投送,3723.315572169,3743.115572169,-5.279933478,ASSIGNED
801,T013,投送,3743.115572169,3762.915572169,-5.279933478,ASSIGNED
802,T013,投送,3762.915572169,3782.715572169,-5.279933478,ASSIGNED
803,T013,投送,3782.715572169,3802.515572169,-5.279933478,ASSIGNED
804,T013,投送,3802.515572169,3822.315572169,-5.279933478,ASSIGNED
805,T013,投送,3822.315572169,3842.115572169,-5.279933478,ASSIGNED
806,T013,投送,3842.115572169,3861.915572169,-5.279933478,ASSIGNED
807,T013,投送,3861.915572169,3881.715572169,-5.279933478,ASSIGNED
808,T013,投送,3881.715572169,3901.515572169,-5.279933478,ASSIGNED
809,T013,爬升,3901.515572169,3919.379903223,-5.279933478,ASSIGNED
810,T013,爬升,3919.379903223,3937.244234278,-5.281499282,ASSIGNED
811,T013,爬升,3937.244234278,3955.108565333,-5.283392441,ASSIGNED
812,T013,爬升,3955.108565333,3972.972896387,-5.285612527,ASSIGNED
813,T013,爬升,3972.972896387,3990.837227442,-5.288159039,ASSIGNED
814,T013,巡航,3990.837227442,4010.206101354,-5.291031402,ASSIGNED
815,T013,巡航,4010.206101354,4029.574975266,-4.937652904,ASSIGNED
816,T013,巡航,4029.574975266,4048.943849178,-4.569340713,ASSIGNED
817,T013,巡航,4048.943849178,4068.312723091,-4.184782088,ASSIGNED
818,T013,巡航,4068.312723091,4087.681597003,-3.782484023,ASSIGNED
819,T013,巡航,4087.681597003,4107.050470915,-3.360738836,ASSIGNED
820,T013,巡航,4107.050470915,4126.419344827,-2.917581175,ASSIGNED
821,T013,巡航,4126.419344827,4145.788218739,-2.450733765,ASSIGNED
822,T013,巡航,4145.788218739,4165.157092651,-1.957538204,ASSIGNED
823,T013,巡航,4165.157092651,4184.525966563,-1.434865596,ASSIGNED
824,T013,巡航,4184.525966563,4203.894840476,-0.878999629,ASSIGNED
825,T013,巡航,4203.894840476,4223.263714388,-0.285481360,ASSIGNED
872,T014,巡航,3105.610503632,3125.545815617,-0.003038181,ASSIGNED
873,T014,巡航,3125.545815617,3145.481127601,-0.261005184,ASSIGNED
874,T014,巡航,3145.481127601,3165.416439585,-0.755136190,ASSIGNED
875,T014,巡航,3165.416439585,3185.351751570,-1.222776214,ASSIGNED
876,T014,下降,3185.351751570,3202.159058699,-1.666611283,ASSIGNED
877,T014,下降,3202.159058699,3218.966365828,-1.662368810,ASSIGNED
878,T014,投送,3218.966365828,3238.057274918,-1.658790945,ASSIGNED
879,T014,投送,3238.057274918,3257.148184009,-1.658790945,ASSIGNED
880,T014,投送,3257.148184009,3276.239093100,-1.658790945,ASSIGNED
881,T014,投送,3276.239093100,3295.330002191,-1.658790945,ASSIGNED
882,T014,投送,3295.330002191,3314.420911282,-1.658790945,ASSIGNED
883,T014,投送,3314.420911282,3333.511820373,-1.658790945,ASSIGNED
884,T014,投送,3333.511820373,3352.602729464,-1.658790945,ASSIGNED
885,T014,投送,3352.602729464,3371.693638555,-1.658790945,ASSIGNED
886,T014,投送,3371.693638555,3390.784547646,-1.658790945,ASSIGNED
887,T014,投送,3390.784547646,3409.875456737,-1.658790945,ASSIGNED
888,T014,投送,3409.875456737,3428.966365828,-1.658790945,ASSIGNED
889,T014,爬升,3428.966365828,3442.972455102,-1.658790945,ASSIGNED
890,T014,爬升,3442.972455102,3456.978544376,-1.662368810,ASSIGNED
891,T014,巡航,3456.978544376,3476.913856360,-1.666611283,ASSIGNED
892,T014,巡航,3476.913856360,3496.849168345,-1.222776214,ASSIGNED
893,T014,巡航,3496.849168345,3516.784480329,-0.755136190,ASSIGNED
894,T014,巡航,3516.784480329,3536.719792313,-0.261005184,ASSIGNED
940,T015,巡航,3105.610503632,3125.545815617,-0.003038181,ASSIGNED
941,T015,巡航,3125.545815617,3145.481127601,-0.261005184,ASSIGNED
942,T015,巡航,3145.481127601,3165.416439585,-0.755136190,ASSIGNED
943,T015,巡航,3165.416439585,3185.351751570,-1.222776214,ASSIGNED
944,T015,下降,3185.351751570,3202.159058699,-1.666611283,ASSIGNED
945,T015,下降,3202.159058699,3218.966365828,-1.662368810,ASSIGNED
946,T015,投送,3218.966365828,3236.966365828,-1.658790945,ASSIGNED
947,T015,投送,3236.966365828,3254.966365828,-1.658790945,ASSIGNED
948,T015,投送,3254.966365828,3272.966365828,-1.658790945,ASSIGNED
949,T015,投送,3272.966365828,3290.966365828,-1.658790945,ASSIGNED
950,T015,投送,3290.966365828,3308.966365828,-1.658790945,ASSIGNED
951,T015,投送,3308.966365828,3326.966365828,-1.658790945,ASSIGNED
952,T015,投送,3326.966365828,3344.966365828,-1.658790945,ASSIGNED
953,T015,投送,3344.966365828,3362.966365828,-1.658790945,ASSIGNED
954,T015,投送,3362.966365828,3380.966365828,-1.658790945,ASSIGNED
955,T015,投送,3380.966365828,3398.966365828,-1.658790945,ASSIGNED
956,T015,爬升,3398.966365828,3412.972455102,-1.658790945,ASSIGNED
957,T015,爬升,3412.972455102,3426.978544376,-1.662368810,ASSIGNED
958,T015,巡航,3426.978544376,3446.913856360,-1.666611283,ASSIGNED
959,T015,巡航,3446.913856360,3466.849168345,-1.222776214,ASSIGNED
960,T015,巡航,3466.849168345,3486.784480329,-0.755136190,ASSIGNED
961,T015,巡航,3486.784480329,3506.719792313,-0.261005184,ASSIGNED
1008,T016,巡航,3160.303549270,3180.191829952,-0.253641975,ASSIGNED
1009,T016,巡航,3180.191829952,3200.080110635,-0.253641975,ASSIGNED
1010,T016,巡航,3200.080110635,3219.968391317,-0.746360398,ASSIGNED
1011,T016,下降,3219.968391317,3236.315708822,-1.212803402,ASSIGNED
1012,T016,下降,3236.315708822,3252.663026327,-1.206901484,ASSIGNED
1013,T016,下降,3252.663026327,3269.010343832,-1.201694405,ASSIGNED
1014,T016,下降,3269.010343832,3285.357661337,-1.197184677,ASSIGNED
1015,T016,投送,3285.357661337,3304.448570428,-1.193374479,ASSIGNED
1016,T016,投送,3304.448570428,3323.539479519,-1.193374479,ASSIGNED
1017,T016,投送,3323.539479519,3342.630388610,-1.193374479,ASSIGNED
1018,T016,投送,3342.630388610,3361.721297700,-1.193374479,ASSIGNED
1019,T016,投送,3361.721297700,3380.812206791,-1.193374479,ASSIGNED
1020,T016,投送,3380.812206791,3399.903115882,-1.193374479,ASSIGNED
1021,T016,投送,3399.903115882,3418.994024973,-1.193374479,ASSIGNED
1022,T016,投送,3418.994024973,3438.084934064,-1.193374479,ASSIGNED
1023,T016,投送,3438.084934064,3457.175843155,-1.193374479,ASSIGNED
1024,T016,投送,3457.175843155,3476.266752246,-1.193374479,ASSIGNED
1025,T016,投送,3476.266752246,3495.357661337,-1.193374479,ASSIGNED
1026,T016,爬升,3495.357661337,3513.521347453,-1.193374479,ASSIGNED
1027,T016,爬升,3513.521347453,3531.685033570,-1.198610294,ASSIGNED
1028,T016,爬升,3531.685033570,3549.848719686,-1.205088456,ASSIGNED
1029,T016,巡航,3549.848719686,3569.737000369,-1.212803402,ASSIGNED
1030,T016,巡航,3569.737000369,3589.625281051,-0.746360398,ASSIGNED
1031,T016,巡航,3589.625281051,3609.513561734,-0.253641975,ASSIGNED
1080,T017,巡航,3351.102571526,3370.627646034,-0.105371886,ASSIGNED
1081,T017,巡航,3370.627646034,3390.152720542,-0.105371886,ASSIGNED
1082,T017,巡航,3390.152720542,3409.677795050,-0.596824034,ASSIGNED
1083,T017,巡航,3409.677795050,3429.202869559,-1.062193389,ASSIGNED
1084,T017,巡航,3429.202869559,3448.727944067,-1.504087216,ASSIGNED
1085,T017,巡航,3448.727944067,3468.253018575,-1.924743380,ASSIGNED
1086,T017,巡航,3468.253018575,3487.778093083,-2.326096474,ASSIGNED
1087,T017,巡航,3487.778093083,3507.303167591,-2.709829887,ASSIGNED
1088,T017,巡航,3507.303167591,3526.828242100,-3.077417239,ASSIGNED
1089,T017,巡航,3526.828242100,3546.353316608,-3.430155650,ASSIGNED
1090,T017,巡航,3546.353316608,3565.878391116,-3.769192708,ASSIGNED
1091,T017,巡航,3565.878391116,3585.403465624,-4.095548493,ASSIGNED
1092,T017,巡航,3585.403465624,3604.928540132,-4.410133719,ASSIGNED
1093,T017,巡航,3604.928540132,3624.453614641,-4.713764762,ASSIGNED
1094,T017,巡航,3624.453614641,3643.978689149,-5.007176212,ASSIGNED
1095,T017,下降,3643.978689149,3661.843020203,-5.291031402,ASSIGNED
1096,T017,下降,3661.843020203,3679.707351258,-5.288159039,ASSIGNED
1097,T017,下降,3679.707351258,3697.571682313,-5.285612527,ASSIGNED
1098,T017,下降,3697.571682313,3715.436013368,-5.283392441,ASSIGNED
1099,T017,下降,3715.436013368,3733.300344422,-5.281499282,ASSIGNED
1100,T017,投送,3733.300344422,3752.391253513,-5.279933478,ASSIGNED
1101,T017,投送,3752.391253513,3771.482162604,-5.279933478,ASSIGNED
1102,T017,投送,3771.482162604,3790.573071695,-5.279933478,ASSIGNED
1103,T017,投送,3790.573071695,3809.663980786,-5.279933478,ASSIGNED
1104,T017,投送,3809.663980786,3828.754889877,-5.279933478,ASSIGNED
