运输架次编号,通信阶段,开始时刻（s）,结束时刻（s）,保障方式,中继架次编号
T002,投送,897.324148450019,916.415057540928,直连,
T002,投送,916.415057540928,935.5059666318372,直连,
T002,爬升,935.5059666318372,952.6052464169934,直连,
T002,巡航,952.6052464169934,971.5710238768381,直连,
T002,巡航,971.5710238768381,990.536801336683,直连,
T002,巡航,990.536801336683,1009.5025787965277,直连,
T002,巡航,1009.5025787965277,1028.4683562563725,直连,
T002,巡航,1028.4683562563725,1047.4341337162173,直连,
T002,巡航,1047.4341337162173,1066.399911176062,直连,
T002,巡航,1066.399911176062,1085.3656886359067,直连,
T002,巡航,1085.3656886359067,1104.3314660957515,直连,
T002,巡航,1104.3314660957515,1123.2972435555962,直连,
T002,巡航,1123.2972435555962,1142.263021015441,直连,
T002,巡航,1142.263021015441,1161.2287984752859,直连,
T002,巡航,1161.2287984752859,1180.1945759351306,直连,
T002,巡航,1180.1945759351306,1199.1603533949753,直连,
T002,巡航,1199.1603533949753,1218.12613085482,直连,
T002,下降,1218.12613085482,1237.1979580032576,直连,
T002,下降,1237.1979580032576,1256.269785151695,直连,
T002,下降,1256.269785151695,1275.3416123001327,直连,
T002,下降,1275.3416123001327,1294.4134394485702,直连,
T002,下降,1294.4134394485702,1313.4852665970077,直连,
T003,爬升,389.9999999999999,409.0400663248697,直连,
T003,爬升,409.0400663248697,428.0801326497395,直连,
T003,爬升,428.0801326497395,447.1201989746093,直连,
T003,爬升,447.1201989746093,466.1602652994791,直连,
T003,爬升,466.1602652994791,485.2003316243489,直连,
T003,巡航,485.2003316243489,504.9081935608007,直连,
T003,巡航,504.9081935608007,524.6160554972525,直连,
T003,巡航,524.6160554972525,544.3239174337044,直连,
T003,巡航,544.3239174337044,564.0317793701563,直连,
T003,巡航,564.0317793701563,583.7396413066081,直连,
T003,巡航,583.7396413066081,603.4475032430599,直连,
T003,巡航,603.4475032430599,623.1553651795118,直连,
T003,巡航,623.1553651795118,642.8632271159636,直连,
T003,巡航,642.8632271159636,662.5710890524155,直连,
T003,巡航,662.5710890524155,682.2789509888673,直连,
T003,巡航,682.2789509888673,701.9868129253191,直连,
T003,巡航,701.9868129253191,721.694674861771,直连,
T003,巡航,721.694674861771,741.4025367982229,直连,
T003,巡航,741.4025367982229,761.1103987346746,中继,R001
T003,巡航,761.1103987346746,780.8182606711265,中继,R001
T003,巡航,780.8182606711265,800.5261226075784,中继,R001
T003,巡航,800.5261226075784,820.2339845440301,中继,R001
T003,巡航,820.2339845440301,839.9418464804821,中继,R001
T003,巡航,839.9418464804821,859.6497084169339,中继,R001
T003,巡航,859.6497084169339,879.3575703533858,中继,R001
T003,巡航,879.3575703533858,899.0654322898375,中继,R001
T003,巡航,899.0654322898375,918.7732942262894,中继,R001
T003,巡航,918.7732942262894,938.4811561627412,中继,R001
T003,巡航,938.4811561627412,958.189018099193,中继,R001
T003,巡航,958.189018099193,977.8968800356449,中继,R001
T003,下降,977.8968800356449,995.6970126853845,中继,R001
T003,下降,995.6970126853845,1013.4971453351242,中继,R001
T003,下降,1013.4971453351242,1031.2972779848637,中继,R001
T003,投送,1031.2972779848637,1051.2972779848637,中继,R001
T003,投送,1051.2972779848637,1071.2972779848637,中继,R001
T003,投送,1071.2972779848637,1091.2972779848637,中继,R001
T003,投送,1091.2972779848637,1111.2972779848637,中继,R001
T003,投送,1111.2972779848637,1131.2972779848637,中继,R001
T003,投送,1131.2972779848637,1151.2972779848637,中继,R001
T003,投送,1151.2972779848637,1171.2972779848637,中继,R001
T003,投送,1171.2972779848637,1191.2972779848637,中继,R001
T003,投送,1191.2972779848637,1211.2972779848637,中继,R001
T003,投送,1211.2972779848637,1231.2972779848637,中继,R001
T003,投送,1231.2972779848637,1251.2972779848637,中继,R001
T003,投送,1251.2972779848637,1271.2972779848637,中继,R001
T003,爬升,1271.2972779848637,1286.1307218596467,中继,R001
T003,爬升,1286.1307218596467,1300.9641657344298,中继,R001
T003,爬升,1300.9641657344298,1315.7976096092127,中继,R001
T003,巡航,1315.7976096092127,1335.5054715456645,中继,R001
T003,巡航,1335.5054715456645,1355.2133334821165,中继,R001
T003,巡航,1355.2133334821165,1374.9211954185682,中继,R001
T003,巡航,1374.9211954185682,1394.62905735502,中继,R001
T003,巡航,1394.62905735502,1414.336919291472,中继,R001
T003,巡航,1414.336919291472,1434.0447812279237,中继,R001
T003,巡航,1434.0447812279237,1453.7526431643755,中继,R001
T003,巡航,1453.7526431643755,1473.4605051008275,中继,R001
T003,巡航,1473.4605051008275,1493.1683670372793,中继,R001
T003,巡航,1493.1683670372793,1512.876228973731,中继,R001
T003,巡航,1512.876228973731,1532.584090910183,中继,R001
T003,巡航,1532.584090910183,1552.2919528466348,中继,R001
T003,巡航,1552.2919528466348,1571.9998147830865,直连,
T003,巡航,1571.9998147830865,1591.7076767195385,直连,
T003,巡航,1591.7076767195385,1611.4155386559903,直连,
T003,巡航,1611.4155386559903,1631.123400592442,直连,
T003,巡航,1631.123400592442,1650.8312625288938,直连,
T003,巡航,1650.8312625288938,1670.5391244653458,直连,
T003,巡航,1670.5391244653458,1690.2469864017976,直连,
T003,巡航,1690.2469864017976,1709.9548483382496,直连,
T003,巡航,1709.9548483382496,1729.6627102747013,直连,
T003,巡航,1729.6627102747013,1749.370572211153,直连,
T003,巡航,1749.370572211153,1769.078434147605,直连,
T003,巡航,1769.078434147605,1788.7862960840569,直连,
T003,巡航,1788.7862960840569,1808.4941580205086,直连,
T003,下降,1808.4941580205086,1827.5342243453783,直连,
T003,下降,1827.5342243453783,1846.5742906702483,直连,
T003,下降,1846.5742906702483,1865.6143569951182,直连,
T003,下降,1865.6143569951182,1884.654423319988,直连,
T003,下降,1884.654423319988,1903.6944896448576,直连,
T003,下降,1903.6944896448576,1922.7345559697276,直连,
T004,爬升,479.9999999999999,498.125425415039,直连,
T004,爬升,498.125425415039,516.2508508300781,直连,
T004,爬升,516.2508508300781,534.3762762451172,直连,
T004,爬升,534.3762762451172,552.5017016601563,直连,
T004,巡航,552.5017016601563,572.2651888835223,直连,
T004,巡航,572.2651888835223,592.0286761068884,直连,
T004,巡航,592.0286761068884,611.7921633302544,直连,
T004,巡航,611.7921633302544,631.5556505536205,直连,
T004,巡航,631.5556505536205,651.3191377769865,直连,
T004,巡航,651.3191377769865,671.0826250003527,直连,
T004,巡航,671.0826250003527,690.8461122237186,直连,
T004,巡航,690.8461122237186,710.6095994470847,直连,
T004,巡航,710.6095994470847,730.3730866704508,直连,
T004,巡航,730.3730866704508,750.1365738938168,直连,
T004,巡航,750.1365738938168,769.9000611171829,直连,
T004,巡航,769.9000611171829,789.6635483405489,直连,
T004,巡航,789.6635483405489,809.427035563915,直连,
T004,巡航,809.427035563915,829.190522787281,中继,R002
T004,巡航,829.190522787281,848.954010010647,中继,R002
T004,巡航,848.954010010647,868.7174972340131,中继,R002
T004,巡航,868.7174972340131,888.4809844573791,中继,R002
T004,巡航,888.4809844573791,908.2444716807452,中继,R001
T004,巡航,908.2444716807452,928.0079589041113,中继,R002
T004,巡航,928.0079589041113,947.7714461274772,中继,R002
T004,巡航,947.7714461274772,967.5349333508434,中继,R002
T004,巡航,967.5349333508434,987.2984205742094,中继,R002
T004,巡航,987.2984205742094,1007.0619077975755,中继,R002
T004,巡航,1007.0619077975755,1026.8253950209414,中继,R002
T004,巡航,1026.8253950209414,1046.5888822443076,中继,R002
T004,下降,1046.5888822443076,1061.497924602706,中继,R002
T004,下降,1061.497924602706,1076.4069669611044,中继,R002
T004,下降,1076.4069669611044,1091.3160093195029,中继,R002
T004,投送,1091.3160093195029,1111.1160093195028,中继,R002
T004,投送,1111.1160093195028,1130.9160093195028,中继,R002
T004,投送,1130.9160093195028,1150.716009319503,中继,R002
T004,投送,1150.716009319503,1170.516009319503,中继,R002
T004,投送,1170.516009319503,1190.3160093195029,中继,R002
T004,投送,1190.3160093195029,1210.1160093195028,中继,R002
T004,投送,1210.1160093195028,1229.9160093195028,中继,R002
T004,投送,1229.9160093195028,1249.716009319503,中继,R002
T004,投送,1249.716009319503,1269.516009319503,中继,R002
T004,投送,1269.516009319503,1289.3160093195029,中继,R002
T004,投送,1289.3160093195029,1309.1160093195028,中继,R002
T004,投送,1309.1160093195028,1328.9160093195028,中继,R002
T004,投送,1328.9160093195028,1348.716009319503,中继,R002
T004,投送,1348.716009319503,1368.516009319503,中继,R002
T004,投送,1368.516009319503,1388.3160093195029,中继,R002
T004,投送,1388.3160093195029,1408.1160093195028,中继,R002
T004,投送,1408.1160093195028,1427.9160093195028,中继,R002
T004,投送,1427.9160093195028,1447.716009319503,中继,R002
T004,投送,1447.716009319503,1467.516009319503,中继,R002
T004,投送,1467.516009319503,1487.3160093195029,中继,R002
T004,爬升,1487.3160093195029,1505.206860149581,中继,R002
T004,爬升,1505.206860149581,1523.097710979659,中继,R002
T004,巡航,1523.097710979659,1542.8611982030252,中继,R002
T004,巡航,1542.8611982030252,1562.6246854263911,中继,R002
T004,巡航,1562.6246854263911,1582.3881726497573,中继,R002
T004,巡航,1582.3881726497573,1602.1516598731232,中继,R002
T004,巡航,1602.1516598731232,1621.9151470964894,中继,R002
T004,巡航,1621.9151470964894,1641.6786343198553,中继,R002
T004,巡航,1641.6786343198553,1661.4421215432214,中继,R002
T004,巡航,1661.4421215432214,1681.2056087665874,中继,R002
T004,巡航,1681.2056087665874,1700.9690959899535,中继,R002
T004,巡航,1700.9690959899535,1720.7325832133197,中继,R002
T004,巡航,1720.7325832133197,1740.4960704366856,中继,R002
T004,巡航,1740.4960704366856,1760.2595576600518,中继,R002
T004,巡航,1760.2595576600518,1780.0230448834177,直连,
T004,巡航,1780.0230448834177,1799.7865321067839,直连,
T004,巡航,1799.7865321067839,1819.5500193301498,直连,
T004,巡航,1819.5500193301498,1839.313506553516,直连,
T004,巡航,1839.313506553516,1859.0769937768819,直连,
T004,巡航,1859.0769937768819,1878.840481000248,直连,
T004,巡航,1878.840481000248,1898.6039682236142,直连,
T004,巡航,1898.6039682236142,1918.36745544698,直连,
T004,巡航,1918.36745544698,1938.1309426703463,直连,
T004,巡航,1938.1309426703463,1957.8944298937122,直连,
T004,巡航,1957.8944298937122,1977.6579171170783,直连,
T004,巡航,1977.6579171170783,1997.4214043404445,直连,
T004,巡航,1997.4214043404445,2017.1848915638104,直连,
T004,下降,2017.1848915638104,2035.3103169788496,直连,
T004,下降,2035.3103169788496,2053.4357423938886,直连,
T004,下降,2053.4357423938886,2071.5611678089276,直连,
T004,下降,2071.5611678089276,2089.686593223967,直连,
T004,下降,2089.686593223967,2107.812018639006,直连,
T005,爬升,360.0,379.8664866129558,直连,
T005,爬升,379.8664866129558,399.7329732259115,直连,
T005,爬升,399.7329732259115,419.59945983886723,直连,
T005,爬升,419.59945983886723,439.465946451823,直连,
T005,巡航,439.465946451823,458.4317239116678,直连,
T005,巡航,458.4317239116678,477.39750137151253,直连,
T005,巡航,477.39750137151253,496.3632788313573,直连,
T005,巡航,496.3632788313573,515.329056291202,直连,
T005,巡航,515.329056291202,534.2948337510468,直连,
T005,巡航,534.2948337510468,553.2606112108916,直连,
T005,巡航,553.2606112108916,572.2263886707364,直连,
T005,巡航,572.2263886707364,591.1921661305811,直连,
T005,巡航,591.1921661305811,610.1579435904259,直连,
T005,巡航,610.1579435904259,629.1237210502707,直连,
T005,巡航,629.1237210502707,648.0894985101154,直连,
T005,巡航,648.0894985101154,667.0552759699601,直连,
T005,巡航,667.0552759699601,686.021053429805,直连,
T005,巡航,686.021053429805,704.9868308896497,直连,
T005,下降,704.9868308896497,715.2463987607434,直连,
T005,下降,715.2463987607434,725.5059666318372,直连,
T005,投送,725.5059666318372,744.5968757227463,直连,
T005,投送,744.5968757227463,763.6877848136553,直连,
T005,投送,763.6877848136553,782.7786939045644,直连,
T005,投送,782.7786939045644,801.8696029954735,直连,
T005,投送,801.8696029954735,820.9605120863827,直连,
T005,投送,820.9605120863827,840.0514211772917,直连,
T005,投送,840.0514211772917,859.1423302682008,直连,
T005,投送,859.1423302682008,878.2332393591099,直连,
T005,投送,878.2332393591099,897.324148450019,直连,
T005,投送,897.324148450019,916.415057540928,直连,
T005,投送,916.415057540928,935.5059666318372,直连,
T005,爬升,935.5059666318372,952.6052464169934,直连,
T005,巡航,952.6052464169934,971.5710238768381,直连,
T005,巡航,971.5710238768381,990.536801336683,直连,
T005,巡航,990.536801336683,1009.5025787965277,直连,
T005,巡航,1009.5025787965277,1028.4683562563725,直连,
T005,巡航,1028.4683562563725,1047.4341337162173,直连,
T005,巡航,1047.4341337162173,1066.399911176062,直连,
T005,巡航,1066.399911176062,1085.3656886359067,直连,
T005,巡航,1085.3656886359067,1104.3314660957515,直连,
T005,巡航,1104.3314660957515,1123.2972435555962,直连,
T005,巡航,1123.2972435555962,1142.263021015441,直连,
T005,巡航,1142.263021015441,1161.2287984752859,直连,
T005,巡航,1161.2287984752859,1180.1945759351306,直连,
T005,巡航,1180.1945759351306,1199.1603533949753,直连,
T005,巡航,1199.1603533949753,1218.12613085482,直连,
T005,下降,1218.12613085482,1237.1979580032576,直连,
T005,下降,1237.1979580032576,1256.269785151695,直连,
T005,下降,1256.269785151695,1275.3416123001327,直连,
T005,下降,1275.3416123001327,1294.4134394485702,直连,
T005,下降,1294.4134394485702,1313.4852665970077,直连,
T006,爬升,360.00000000000006,379.0718271484376,直连,
T006,爬升,379.0718271484376,398.14365429687507,直连,
T006,爬升,398.14365429687507,417.2154814453126,直连,
T006,爬升,417.2154814453126,436.28730859375014,直连,
T006,爬升,436.28730859375014,455.3591357421876,直连,
T006,巡航,455.3591357421876,474.6697455194841,直连,
T006,巡航,474.6697455194841,493.9803552967806,直连,
T006,巡航,493.9803552967806,513.2909650740771,直连,
T006,巡航,513.2909650740771,532.6015748513736,直连,
T006,巡航,532.6015748513736,551.91218462867,直连,
T006,巡航,551.91218462867,571.2227944059665,直连,
T006,巡航,571.2227944059665,590.533404183263,直连,
T006,巡航,590.533404183263,609.8440139605596,直连,
T006,巡航,609.8440139605596,629.154623737856,直连,
T006,巡航,629.154623737856,648.4652335151525,直连,
T006,巡航,648.4652335151525,667.7758432924489,直连,
T006,下降,667.7758432924489,680.6003031313162,直连,
T006,下降,680.6003031313162,693.4247629701833,直连,
T006,投送,693.4247629701833,712.8093783547987,直连,
T006,投送,712.8093783547987,732.193993739414,直连,
T006,投送,732.193993739414,751.5786091240295,直连,
T006,投送,751.5786091240295,770.9632245086449,直连,
T006,投送,770.9632245086449,790.3478398932602,直连,
T006,投送,790.3478398932602,809.7324552778756,直连,
T006,投送,809.7324552778756,829.117070662491,直连,
T006,投送,829.117070662491,848.5016860471064,直连,
T006,投送,848.5016860471064,867.8863014317218,直连,
T006,投送,867.8863014317218,887.2709168163371,直连,
T006,投送,887.2709168163371,906.6555322009526,直连,
T006,投送,906.6555322009526,926.040147585568,直连,
T006,投送,926.040147585568,945.4247629701833,直连,
T006,爬升,945.4247629701833,955.6843308412771,直连,
T006,爬升,955.6843308412771,965.9438987123708,直连,
T006,巡航,965.9438987123708,985.2545084896673,直连,
T006,巡航,985.2545084896673,1004.5651182669639,直连,
T006,巡航,1004.5651182669639,1023.8757280442603,直连,
T006,巡航,1023.8757280442603,1043.186337821557,直连,
T006,巡航,1043.186337821557,1062.4969475988532,直连,
T006,巡航,1062.4969475988532,1081.8075573761498,直连,
T006,巡航,1081.8075573761498,1101.1181671534464,直连,
T006,巡航,1101.1181671534464,1120.4287769307427,直连,
T006,巡航,1120.4287769307427,1139.7393867080393,直连,
T006,巡航,1139.7393867080393,1159.0499964853357,直连,
T006,巡航,1159.0499964853357,1178.3606062626322,直连,
T006,下降,1178.3606062626322,1198.227092875588,直连,
T006,下降,1198.227092875588,1218.0935794885438,直连,
T006,下降,1218.0935794885438,1237.9600661014995,直连,
T006,下降,1237.9600661014995,1257.8265527144551,直连,
T006,下降,1257.8265527144551,1277.693039327411,直连,
T006,下降,1277.693039327411,1297.5595259403667,直连,
T007,爬升,362.0,377.10452117919925,直连,
T007,爬升,377.10452117919925,392.2090423583985,直连,
T007,爬升,392.2090423583985,407.31356353759776,直连,
T007,爬升,407.31356353759776,422.418084716797,直连,
T007,巡航,422.418084716797,442.3409549016418,直连,
T007,巡航,442.3409549016418,462.26382508648663,直连,
T007,巡航,462.26382508648663,482.1866952713314,直连,
T007,巡航,482.1866952713314,502.10956545617626,直连,
T007,巡航,502.10956545617626,522.032435641021,直连,
T007,巡航,522.032435641021,541.9553058258658,直连,
T007,巡航,541.9553058258658,561.8781760107107,直连,
T007,巡航,561.8781760107107,581.8010461955555,直连,
T007,巡航,581.8010461955555,601.7239163804003,直连,
T007,巡航,601.7239163804003,621.6467865652451,直连,
T007,巡航,621.6467865652451,641.56965675009,直连,
T007,巡航,641.56965675009,661.4925269349347,直连,
T007,巡航,661.4925269349347,681.4153971197795,直连,
T007,巡航,681.4153971197795,701.3382673046244,直连,
T007,巡航,701.3382673046244,721.2611374894691,直连,
T007,巡航,721.2611374894691,741.184007674314,直连,
T007,巡航,741.184007674314,761.1068778591588,中继,R002
T007,巡航,761.1068778591588,781.0297480440036,中继,R002
T007,巡航,781.0297480440036,800.9526182288483,中继,R002
T007,巡航,800.9526182288483,820.8754884136931,中继,R002
T007,巡航,820.8754884136931,840.798358598538,中继,R001
T007,巡航,840.798358598538,860.7212287833828,中继,R001
T007,巡航,860.7212287833828,880.6440989682276,中继,R002
T007,巡航,880.6440989682276,900.5669691530725,中继,R002
T007,巡航,900.5669691530725,920.4898393379171,中继,R002
T007,巡航,920.4898393379171,940.412709522762,中继,R002
T007,巡航,940.412709522762,960.3355797076068,中继,R002
T007,巡航,960.3355797076068,980.2584498924517,中继,R002
T007,巡航,980.2584498924517,1000.1813200772965,中继,R002
T007,巡航,1000.1813200772965,1020.1041902621413,中继,R002
T007,巡航,1020.1041902621413,1040.027060446986,中继,R002
T007,下降,1040.027060446986,1057.9179112770644,中继,R002
T007,下降,1057.9179112770644,1075.8087621071425,中继,R002
T007,投送,1075.8087621071425,1094.8996711980515,中继,R002
T007,投送,1094.8996711980515,1113.9905802889607,中继,R002
T007,投送,1113.9905802889607,1133.0814893798697,中继,R002
T007,投送,1133.0814893798697,1152.1723984707787,中继,R002
T007,投送,1152.1723984707787,1171.263307561688,中继,R002
T007,投送,1171.263307561688,1190.354216652597,中继,R002
T007,投送,1190.354216652597,1209.4451257435062,中继,R002
T007,投送,1209.4451257435062,1228.5360348344152,中继,R002
T007,投送,1228.5360348344152,1247.6269439253242,中继,R002
T007,投送,1247.6269439253242,1266.7178530162334,中继,R002
T007,投送,1266.7178530162334,1285.8087621071425,中继,R002
T007,爬升,1285.8087621071422,1300.7178044655407,中继,R002
T007,爬升,1300.7178044655407,1315.626846823939,中继,R002
T007,巡航,1315.626846823939,1335.549717008784,中继,R002
T007,巡航,1335.549717008784,1355.4725871936287,中继,R002
T007,巡航,1355.4725871936287,1375.3954573784736,中继,R002
T007,巡航,1375.3954573784736,1395.3183275633185,中继,R002
T007,巡航,1395.3183275633185,1415.2411977481631,中继,R002
T007,巡航,1415.2411977481631,1435.164067933008,中继,R002
T007,巡航,1435.164067933008,1455.086938117853,中继,R002
T007,巡航,1455.086938117853,1475.0098083026976,中继,R002
T007,巡航,1475.0098083026976,1494.9326784875425,中继,R002
T007,巡航,1494.9326784875425,1514.8555486723872,中继,R001
T007,巡航,1514.8555486723872,1534.778418857232,中继,R001
T007,巡航,1534.778418857232,1554.701289042077,中继,R002
T007,巡航,1554.701289042077,1574.6241592269216,中继,R002
T007,巡航,1574.6241592269216,1594.5470294117665,中继,R002
T007,巡航,1594.5470294117665,1614.4698995966114,中继,R002
T007,巡航,1614.4698995966114,1634.392769781456,直连,
T007,巡航,1634.392769781456,1654.315639966301,直连,
T007,巡航,1654.315639966301,1674.2385101511459,直连,
T007,巡航,1674.2385101511459,1694.1613803359905,直连,
T007,巡航,1694.1613803359905,1714.0842505208354,直连,
T007,巡航,1714.0842505208354,1734.0071207056803,直连,
T007,巡航,1734.0071207056803,1753.929990890525,直连,
T007,巡航,1753.929990890525,1773.85286107537,直连,
T007,巡航,1773.85286107537,1793.7757312602148,直连,
T007,巡航,1793.7757312602148,1813.6986014450595,直连,
T007,巡航,1813.6986014450595,1833.6214716299041,直连,
T007,巡航,1833.6214716299041,1853.544341814749,直连,
T007,巡航,1853.544341814749,1873.467211999594,直连,
T007,巡航,1873.467211999594,1893.3900821844388,直连,
T007,巡航,1893.3900821844388,1913.3129523692837,直连,
T007,巡航,1913.3129523692837,1933.2358225541284,直连,
T007,下降,1933.2358225541284,1951.3612479691674,直连,
T007,下降,1951.3612479691674,1969.4866733842066,直连,
T007,下降,1969.4866733842066,1987.6120987992458,直连,
T007,下降,1987.6120987992458,2005.7375242142848,直连,
T008,爬升,430.0,448.3921013726129,直连,
T008,爬升,448.3921013726129,466.78420274522574,直连,
T008,爬升,466.78420274522574,485.17630411783864,直连,
T008,巡航,485.17630411783864,504.1934668497458,直连,
T008,巡航,504.1934668497458,523.2106295816529,直连,
T008,巡航,523.2106295816529,542.22779231356,直连,
T008,巡航,542.22779231356,561.2449550454671,直连,
T008,巡航,561.2449550454671,580.2621177773743,直连,
T008,巡航,580.2621177773743,599.2792805092814,直连,
T008,巡航,599.2792805092814,618.2964432411886,直连,
T008,巡航,618.2964432411886,637.3136059730957,直连,
T008,巡航,637.3136059730957,656.3307687050028,直连,
T008,巡航,656.3307687050028,675.3479314369099,直连,
T008,巡航,675.3479314369099,694.3650941688171,直连,
T008,巡航,694.3650941688171,713.3822569007242,直连,
T008,巡航,713.3822569007242,732.3994196326314,直连,
T008,巡航,732.3994196326314,751.4165823645385,中继,R002
T008,巡航,751.4165823645385,770.4337450964456,中继,R002
T008,巡航,770.4337450964456,789.4509078283527,中继,R001
T008,巡航,789.4509078283527,808.4680705602599,中继,R001
T008,巡航,808.4680705602599,827.4852332921671,中继,R001
T008,巡航,827.4852332921671,846.5023960240742,中继,R001
T008,巡航,846.5023960240742,865.5195587559813,中继,R001
T008,下降,865.5195587559813,878.1653412266844,中继,R001
T008,下降,878.1653412266844,890.8111236973876,中继,R001
T008,投送,890.8111236973876,909.2726621589261,中继,R001
T008,投送,909.2726621589261,927.7342006204645,中继,R001
T008,投送,927.7342006204645,946.195739082003,中继,R001
T008,投送,946.195739082003,964.6572775435416,中继,R001
T008,投送,964.6572775435416,983.11881600508,中继,R001
T008,投送,983.11881600508,1001.5803544666185,中继,R001
T008,投送,1001.5803544666185,1020.0418929281569,中继,R001
T008,投送,1020.0418929281569,1038.5034313896954,中继,R001
T008,投送,1038.5034313896954,1056.964969851234,中继,R001
T008,投送,1056.964969851234,1075.4265083127723,中继,R001
T008,投送,1075.4265083127723,1093.8880467743109,中继,R001
T008,投送,1093.8880467743109,1112.3495852358492,中继,R001
T008,投送,1112.3495852358492,1130.8111236973878,中继,R001
T008,爬升,1130.8111236973878,1141.3492757563072,中继,R001
T008,爬升,1141.3492757563072,1151.8874278152264,中继,R001
T008,巡航,1151.8874278152264,1170.9045905471335,中继,R001
T008,巡航,1170.9045905471335,1189.9217532790406,中继,R001
T008,巡航,1189.9217532790406,1208.9389160109479,中继,R001
T008,巡航,1208.9389160109479,1227.956078742855,中继,R001
T008,巡航,1227.956078742855,1246.973241474762,中继,R001
T008,巡航,1246.973241474762,1265.9904042066692,中继,R002
T008,巡航,1265.9904042066692,1285.0075669385762,中继,R002
T008,巡航,1285.0075669385762,1304.0247296704836,直连,
T008,巡航,1304.0247296704836,1323.0418924023907,直连,
T008,巡航,1323.0418924023907,1342.0590551342978,直连,
T008,巡航,1342.0590551342978,1361.0762178662048,直连,
T008,巡航,1361.0762178662048,1380.093380598112,直连,
