slice_id,sortie_id,stage,start_s,end_s,direct_margin_db,midpoint_status
127,T002,投送,1408.116009320,1427.916009320,-5.452529325,ASSIGNED
128,T002,投送,1427.916009320,1447.716009320,-5.452529325,ASSIGNED
129,T002,投送,1447.716009320,1467.516009320,-5.452529325,ASSIGNED
130,T002,投送,1467.516009320,1487.316009320,-5.452529325,ASSIGNED
131,T002,爬升,1487.316009320,1505.206860150,-5.452529325,ASSIGNED
132,T002,爬升,1505.206860150,1523.097710980,-5.453195218,ASSIGNED
133,T002,巡航,1523.097710980,1542.861198203,-5.454177219,ASSIGNED
134,T002,巡航,1542.861198203,1562.624685426,-5.099776694,ASSIGNED
135,T002,巡航,1562.624685426,1582.388172650,-4.730306680,ASSIGNED
136,T002,巡航,1582.388172650,1602.151659873,-4.344429288,ASSIGNED
137,T002,巡航,1602.151659873,1621.915147096,-3.940620270,ASSIGNED
138,T002,巡航,1621.915147096,1641.678634320,-3.517132742,ASSIGNED
139,T002,巡航,1641.678634320,1661.442121543,-3.071951629,ASSIGNED
140,T002,巡航,1661.442121543,1681.205608767,-2.602735847,ASSIGNED
141,T002,巡航,1681.205608767,1700.969095990,-2.106744019,ASSIGNED
142,T002,巡航,1700.969095990,1720.732583213,-1.580737777,ASSIGNED
143,T002,巡航,1720.732583213,1740.496070437,-1.020854021,ASSIGNED
144,T002,巡航,1740.496070437,1760.259557660,-0.422433362,ASSIGNED
179,T003,巡航,692.399419633,711.416582365,-0.087288398,ASSIGNED
180,T003,巡航,711.416582365,730.433745096,-0.087288398,ASSIGNED
181,T003,巡航,730.433745096,749.450907828,-0.685810481,ASSIGNED
182,T003,巡航,749.450907828,768.468070560,-1.245777270,ASSIGNED
183,T003,巡航,768.468070560,787.485233292,-1.771852348,ASSIGNED
184,T003,巡航,787.485233292,806.502396024,-2.267901875,ASSIGNED
185,T003,巡航,806.502396024,825.519558756,-2.737166497,ASSIGNED
186,T003,下降,825.519558756,838.165341227,-3.182389315,ASSIGNED
187,T003,下降,838.165341227,850.811123697,-3.181295482,ASSIGNED
188,T003,投送,850.811123697,869.272662159,-3.180468044,ASSIGNED
189,T003,投送,869.272662159,887.734200620,-3.180468044,ASSIGNED
190,T003,投送,887.734200620,906.195739082,-3.180468044,ASSIGNED
191,T003,投送,906.195739082,924.657277544,-3.180468044,ASSIGNED
192,T003,投送,924.657277544,943.118816005,-3.180468044,ASSIGNED
193,T003,投送,943.118816005,961.580354467,-3.180468044,ASSIGNED
194,T003,投送,961.580354467,980.041892928,-3.180468044,ASSIGNED
195,T003,投送,980.041892928,998.503431390,-3.180468044,ASSIGNED
196,T003,投送,998.503431390,1016.964969851,-3.180468044,ASSIGNED
197,T003,投送,1016.964969851,1035.426508313,-3.180468044,ASSIGNED
198,T003,投送,1035.426508313,1053.888046774,-3.180468044,ASSIGNED
199,T003,投送,1053.888046774,1072.349585236,-3.180468044,ASSIGNED
200,T003,投送,1072.349585236,1090.811123697,-3.180468044,ASSIGNED
201,T003,爬升,1090.811123697,1101.349275756,-3.180468044,ASSIGNED
202,T003,爬升,1101.349275756,1111.887427815,-3.181295482,ASSIGNED
203,T003,巡航,1111.887427815,1130.904590547,-3.182389315,ASSIGNED
204,T003,巡航,1130.904590547,1149.921753279,-2.737166497,ASSIGNED
205,T003,巡航,1149.921753279,1168.938916011,-2.267901875,ASSIGNED
206,T003,巡航,1168.938916011,1187.956078743,-1.771852348,ASSIGNED
207,T003,巡航,1187.956078743,1206.973241475,-1.245777270,ASSIGNED
208,T003,巡航,1206.973241475,1225.990404207,-0.685810481,ASSIGNED
209,T003,巡航,1225.990404207,1245.007566939,-0.087288398,ASSIGNED
247,T004,巡航,739.184007674,759.106877859,-0.240697547,ASSIGNED
248,T004,巡航,759.106877859,779.029748044,-0.240697547,ASSIGNED
249,T004,巡航,779.029748044,798.952618229,-0.736431795,ASSIGNED
250,T004,巡航,798.952618229,818.875488414,-1.205429529,ASSIGNED
251,T004,巡航,818.875488414,838.798358599,-1.650424435,ASSIGNED
252,T004,巡航,838.798358599,858.721228783,-2.073751689,ASSIGNED
253,T004,巡航,858.721228783,878.644098968,-2.477421764,ASSIGNED
254,T004,巡航,878.644098968,898.566969153,-2.863177923,ASSIGNED
255,T004,巡航,898.566969153,918.489839338,-3.232541526,ASSIGNED
256,T004,巡航,918.489839338,938.412709523,-3.586848143,ASSIGNED
257,T004,巡航,938.412709523,958.335579708,-3.927276598,ASSIGNED
258,T004,巡航,958.335579708,978.258449892,-4.254872568,ASSIGNED
259,T004,巡航,978.258449892,998.181320077,-4.570567892,ASSIGNED
260,T004,巡航,998.181320077,1018.104190262,-4.875196513,ASSIGNED
261,T004,巡航,1018.104190262,1038.027060447,-5.169507718,ASSIGNED
262,T004,下降,1038.027060447,1055.917911277,-5.454177219,ASSIGNED
263,T004,下降,1055.917911277,1073.808762107,-5.453195218,ASSIGNED
264,T004,投送,1073.808762107,1092.899671198,-5.452529325,ASSIGNED
265,T004,投送,1092.899671198,1111.990580289,-5.452529325,ASSIGNED
266,T004,投送,1111.990580289,1131.081489380,-5.452529325,ASSIGNED
267,T004,投送,1131.081489380,1150.172398471,-5.452529325,ASSIGNED
268,T004,投送,1150.172398471,1169.263307562,-5.452529325,ASSIGNED
269,T004,投送,1169.263307562,1188.354216653,-5.452529325,ASSIGNED
270,T004,投送,1188.354216653,1207.445125744,-5.452529325,ASSIGNED
271,T004,投送,1207.445125744,1226.536034834,-5.452529325,ASSIGNED
272,T004,投送,1226.536034834,1245.626943925,-5.452529325,ASSIGNED
273,T004,投送,1245.626943925,1264.717853016,-5.452529325,ASSIGNED
274,T004,投送,1264.717853016,1283.808762107,-5.452529325,ASSIGNED
275,T004,爬升,1283.808762107,1298.717804466,-5.452529325,ASSIGNED
276,T004,爬升,1298.717804466,1313.626846824,-5.453195218,ASSIGNED
277,T004,巡航,1313.626846824,1333.549717009,-5.454177219,ASSIGNED
278,T004,巡航,1333.549717009,1353.472587194,-5.169507718,ASSIGNED
279,T004,巡航,1353.472587194,1373.395457378,-4.875196513,ASSIGNED
280,T004,巡航,1373.395457378,1393.318327563,-4.570567892,ASSIGNED
281,T004,巡航,1393.318327563,1413.241197748,-4.254872568,ASSIGNED
282,T004,巡航,1413.241197748,1433.164067933,-3.927276598,ASSIGNED
283,T004,巡航,1433.164067933,1453.086938118,-3.586848143,ASSIGNED
284,T004,巡航,1453.086938118,1473.009808303,-3.232541526,ASSIGNED
285,T004,巡航,1473.009808303,1492.932678488,-2.863177923,ASSIGNED
286,T004,巡航,1492.932678488,1512.855548672,-2.477421764,ASSIGNED
287,T004,巡航,1512.855548672,1532.778418857,-2.073751689,ASSIGNED
288,T004,巡航,1532.778418857,1552.701289042,-1.650424435,ASSIGNED
289,T004,巡航,1552.701289042,1572.624159227,-1.205429529,ASSIGNED
290,T004,巡航,1572.624159227,1592.547029412,-0.736431795,ASSIGNED
291,T004,巡航,1592.547029412,1612.469899597,-0.240697547,ASSIGNED
679,T012,巡航,2923.957594267,2942.973630039,-0.134427740,ASSIGNED
680,T012,巡航,2942.973630039,2961.989665810,-0.134427740,ASSIGNED
681,T012,巡航,2961.989665810,2981.005701582,-0.726844084,ASSIGNED
682,T012,巡航,2981.005701582,3000.021737354,-1.281805821,ASSIGNED
683,T012,巡航,3000.021737354,3019.037773126,-1.803727396,ASSIGNED
684,T012,巡航,3019.037773126,3038.053808898,-2.296292441,ASSIGNED
685,T012,下降,3038.053808898,3057.329599914,-2.762605430,ASSIGNED
686,T012,下降,3057.329599914,3076.605390929,-2.756653839,ASSIGNED
687,T012,下降,3076.605390929,3095.881181945,-2.751378051,ASSIGNED
688,T012,下降,3095.881181945,3115.156972961,-2.746780542,ASSIGNED
689,T012,下降,3115.156972961,3134.432763976,-2.742863473,ASSIGNED
690,T012,投送,3134.432763976,3153.523673067,-2.739628693,ASSIGNED
691,T012,投送,3153.523673067,3172.614582158,-2.739628693,ASSIGNED
692,T012,投送,3172.614582158,3191.705491249,-2.739628693,ASSIGNED
693,T012,投送,3191.705491249,3210.796400340,-2.739628693,ASSIGNED
694,T012,投送,3210.796400340,3229.887309431,-2.739628693,ASSIGNED
695,T012,投送,3229.887309431,3248.978218522,-2.739628693,ASSIGNED
696,T012,投送,3248.978218522,3268.069127613,-2.739628693,ASSIGNED
697,T012,投送,3268.069127613,3287.160036703,-2.739628693,ASSIGNED
698,T012,投送,3287.160036703,3306.250945794,-2.739628693,ASSIGNED
699,T012,投送,3306.250945794,3325.341854885,-2.739628693,ASSIGNED
700,T012,投送,3325.341854885,3344.432763976,-2.739628693,ASSIGNED
701,T012,爬升,3344.432763976,3360.495923156,-2.739628693,ASSIGNED
702,T012,爬升,3360.495923156,3376.559082336,-2.742863473,ASSIGNED
703,T012,爬升,3376.559082336,3392.622241515,-2.746780542,ASSIGNED
704,T012,爬升,3392.622241515,3408.685400695,-2.751378051,ASSIGNED
705,T012,爬升,3408.685400695,3424.748559875,-2.756653839,ASSIGNED
706,T012,巡航,3424.748559875,3443.764595647,-2.762605430,ASSIGNED
707,T012,巡航,3443.764595647,3462.780631418,-2.296292441,ASSIGNED
708,T012,巡航,3462.780631418,3481.796667190,-1.803727396,ASSIGNED
709,T012,巡航,3481.796667190,3500.812702962,-1.281805821,ASSIGNED
710,T012,巡航,3500.812702962,3519.828738734,-0.726844084,ASSIGNED
711,T012,巡航,3519.828738734,3538.844774506,-0.134427740,ASSIGNED
757,T013,巡航,2923.610503632,2943.545815617,-0.003038181,ASSIGNED
758,T013,巡航,2943.545815617,2963.481127601,-0.261005184,ASSIGNED
759,T013,巡航,2963.481127601,2983.416439585,-0.755136190,ASSIGNED
760,T013,巡航,2983.416439585,3003.351751570,-1.222776214,ASSIGNED
761,T013,下降,3003.351751570,3020.159058699,-1.666611283,ASSIGNED
762,T013,下降,3020.159058699,3036.966365828,-1.662368810,ASSIGNED
763,T013,投送,3036.966365828,3054.966365828,-1.658790945,ASSIGNED
764,T013,投送,3054.966365828,3072.966365828,-1.658790945,ASSIGNED
765,T013,投送,3072.966365828,3090.966365828,-1.658790945,ASSIGNED
766,T013,投送,3090.966365828,3108.966365828,-1.658790945,ASSIGNED
767,T013,投送,3108.966365828,3126.966365828,-1.658790945,ASSIGNED
768,T013,投送,3126.966365828,3144.966365828,-1.658790945,ASSIGNED
769,T013,投送,3144.966365828,3162.966365828,-1.658790945,ASSIGNED
770,T013,投送,3162.966365828,3180.966365828,-1.658790945,ASSIGNED
771,T013,投送,3180.966365828,3198.966365828,-1.658790945,ASSIGNED
772,T013,投送,3198.966365828,3216.966365828,-1.658790945,ASSIGNED
773,T013,爬升,3216.966365828,3230.972455102,-1.658790945,ASSIGNED
774,T013,爬升,3230.972455102,3244.978544376,-1.662368810,ASSIGNED
775,T013,巡航,3244.978544376,3264.913856360,-1.666611283,ASSIGNED
776,T013,巡航,3264.913856360,3284.849168345,-1.222776214,ASSIGNED
777,T013,巡航,3284.849168345,3304.784480329,-0.755136190,ASSIGNED
778,T013,巡航,3304.784480329,3324.719792313,-0.261005184,ASSIGNED
821,T014,巡航,2923.808225708,2942.824802340,-0.098445850,ASSIGNED
822,T014,巡航,2942.824802340,2961.841378972,-0.098445850,ASSIGNED
823,T014,巡航,2961.841378972,2980.857955604,-0.695498744,ASSIGNED
824,T014,巡航,2980.857955604,2999.874532236,-1.254262366,ASSIGNED
825,T014,下降,2999.874532236,3011.744988169,-1.779339780,ASSIGNED
826,T014,下降,3011.744988169,3023.615444102,-1.777243678,ASSIGNED
827,T014,投送,3023.615444102,3042.815444102,-1.775354393,ASSIGNED
828,T014,投送,3042.815444102,3062.015444102,-1.775354393,ASSIGNED
829,T014,投送,3062.015444102,3081.215444102,-1.775354393,ASSIGNED
830,T014,投送,3081.215444102,3100.415444102,-1.775354393,ASSIGNED
831,T014,投送,3100.415444102,3119.615444102,-1.775354393,ASSIGNED
832,T014,投送,3119.615444102,3138.815444102,-1.775354393,ASSIGNED
833,T014,投送,3138.815444102,3158.015444102,-1.775354393,ASSIGNED
834,T014,投送,3158.015444102,3177.215444102,-1.775354393,ASSIGNED
835,T014,投送,3177.215444102,3196.415444102,-1.775354393,ASSIGNED
836,T014,投送,3196.415444102,3215.615444102,-1.775354393,ASSIGNED
837,T014,投送,3215.615444102,3234.815444102,-1.775354393,ASSIGNED
838,T014,投送,3234.815444102,3254.015444102,-1.775354393,ASSIGNED
839,T014,投送,3254.015444102,3273.215444102,-1.775354393,ASSIGNED
840,T014,投送,3273.215444102,3292.415444102,-1.775354393,ASSIGNED
841,T014,投送,3292.415444102,3311.615444102,-1.775354393,ASSIGNED
842,T014,爬升,3311.615444102,3330.608173594,-1.775354393,ASSIGNED
843,T014,巡航,3330.608173594,3349.624750226,-1.779339780,ASSIGNED
844,T014,巡航,3349.624750226,3368.641326858,-1.254262366,ASSIGNED
845,T014,巡航,3368.641326858,3387.657903490,-0.695498744,ASSIGNED
846,T014,巡航,3387.657903490,3406.674480122,-0.098445850,ASSIGNED
888,T015,巡航,2923.957594267,2942.973630039,-0.134427740,ASSIGNED
889,T015,巡航,2942.973630039,2961.989665810,-0.134427740,ASSIGNED
890,T015,巡航,2961.989665810,2981.005701582,-0.726844084,ASSIGNED
891,T015,巡航,2981.005701582,3000.021737354,-1.281805821,ASSIGNED
892,T015,巡航,3000.021737354,3019.037773126,-1.803727396,ASSIGNED
893,T015,巡航,3019.037773126,3038.053808898,-2.296292441,ASSIGNED
894,T015,下降,3038.053808898,3057.329599914,-2.762605430,ASSIGNED
895,T015,下降,3057.329599914,3076.605390929,-2.756653839,ASSIGNED
896,T015,下降,3076.605390929,3095.881181945,-2.751378051,ASSIGNED
897,T015,下降,3095.881181945,3115.156972961,-2.746780542,ASSIGNED
898,T015,下降,3115.156972961,3134.432763976,-2.742863473,ASSIGNED
899,T015,投送,3134.432763976,3154.432763976,-2.739628693,ASSIGNED
900,T015,投送,3154.432763976,3174.432763976,-2.739628693,ASSIGNED
901,T015,投送,3174.432763976,3194.432763976,-2.739628693,ASSIGNED
902,T015,投送,3194.432763976,3214.432763976,-2.739628693,ASSIGNED
903,T015,投送,3214.432763976,3234.432763976,-2.739628693,ASSIGNED
904,T015,投送,3234.432763976,3254.432763976,-2.739628693,ASSIGNED
905,T015,投送,3254.432763976,3274.432763976,-2.739628693,ASSIGNED
906,T015,投送,3274.432763976,3294.432763976,-2.739628693,ASSIGNED
907,T015,投送,3294.432763976,3314.432763976,-2.739628693,ASSIGNED
908,T015,爬升,3314.432763976,3330.495923156,-2.739628693,ASSIGNED
909,T015,爬升,3330.495923156,3346.559082336,-2.742863473,ASSIGNED
910,T015,爬升,3346.559082336,3362.622241515,-2.746780542,ASSIGNED
911,T015,爬升,3362.622241515,3378.685400695,-2.751378051,ASSIGNED
912,T015,爬升,3378.685400695,3394.748559875,-2.756653839,ASSIGNED
913,T015,巡航,3394.748559875,3413.764595647,-2.762605430,ASSIGNED
914,T015,巡航,3413.764595647,3432.780631418,-2.296292441,ASSIGNED
915,T015,巡航,3432.780631418,3451.796667190,-1.803727396,ASSIGNED
916,T015,巡航,3451.796667190,3470.812702962,-1.281805821,ASSIGNED
917,T015,巡航,3470.812702962,3489.828738734,-0.726844084,ASSIGNED
918,T015,巡航,3489.828738734,3508.844774506,-0.134427740,ASSIGNED
964,T016,巡航,2988.610503632,3008.545815617,-0.003038181,ASSIGNED
965,T016,巡航,3008.545815617,3028.481127601,-0.261005184,ASSIGNED
966,T016,巡航,3028.481127601,3048.416439585,-0.755136190,ASSIGNED
967,T016,巡航,3048.416439585,3068.351751570,-1.222776214,ASSIGNED
968,T016,下降,3068.351751570,3085.159058699,-1.666611283,ASSIGNED
969,T016,下降,3085.159058699,3101.966365828,-1.662368810,ASSIGNED
970,T016,投送,3101.966365828,3121.057274918,-1.658790945,ASSIGNED
971,T016,投送,3121.057274918,3140.148184009,-1.658790945,ASSIGNED
972,T016,投送,3140.148184009,3159.239093100,-1.658790945,ASSIGNED
973,T016,投送,3159.239093100,3178.330002191,-1.658790945,ASSIGNED
974,T016,投送,3178.330002191,3197.420911282,-1.658790945,ASSIGNED
975,T016,投送,3197.420911282,3216.511820373,-1.658790945,ASSIGNED
976,T016,投送,3216.511820373,3235.602729464,-1.658790945,ASSIGNED
977,T016,投送,3235.602729464,3254.693638555,-1.658790945,ASSIGNED
978,T016,投送,3254.693638555,3273.784547646,-1.658790945,ASSIGNED
979,T016,投送,3273.784547646,3292.875456737,-1.658790945,ASSIGNED
980,T016,投送,3292.875456737,3311.966365828,-1.658790945,ASSIGNED
981,T016,爬升,3311.966365828,3325.972455102,-1.658790945,ASSIGNED
982,T016,爬升,3325.972455102,3339.978544376,-1.662368810,ASSIGNED
983,T016,巡航,3339.978544376,3359.913856360,-1.666611283,ASSIGNED
984,T016,巡航,3359.913856360,3379.849168345,-1.222776214,ASSIGNED
985,T016,巡航,3379.849168345,3399.784480329,-0.755136190,ASSIGNED
986,T016,巡航,3399.784480329,3419.719792313,-0.261005184,ASSIGNED
1033,T017,巡航,3264.303549270,3284.191829952,-0.253641975,ASSIGNED
1034,T017,巡航,3284.191829952,3304.080110635,-0.253641975,ASSIGNED
1035,T017,巡航,3304.080110635,3323.968391317,-0.746360398,ASSIGNED
1036,T017,下降,3323.968391317,3340.315708822,-1.212803402,ASSIGNED
1037,T017,下降,3340.315708822,3356.663026327,-1.206901484,ASSIGNED
1038,T017,下降,3356.663026327,3373.010343832,-1.201694405,ASSIGNED
1039,T017,下降,3373.010343832,3389.357661337,-1.197184677,ASSIGNED
1040,T017,投送,3389.357661337,3408.448570428,-1.193374479,ASSIGNED
1041,T017,投送,3408.448570428,3427.539479519,-1.193374479,ASSIGNED
1042,T017,投送,3427.539479519,3446.630388610,-1.193374479,ASSIGNED
1043,T017,投送,3446.630388610,3465.721297700,-1.193374479,ASSIGNED
1044,T017,投送,3465.721297700,3484.812206791,-1.193374479,ASSIGNED
1045,T017,投送,3484.812206791,3503.903115882,-1.193374479,ASSIGNED
1046,T017,投送,3503.903115882,3522.994024973,-1.193374479,ASSIGNED
1047,T017,投送,3522.994024973,3542.084934064,-1.193374479,ASSIGNED
1048,T017,投送,3542.084934064,3561.175843155,-1.193374479,ASSIGNED
1049,T017,投送,3561.175843155,3580.266752246,-1.193374479,ASSIGNED
1050,T017,投送,3580.266752246,3599.357661337,-1.193374479,ASSIGNED
1051,T017,爬升,3599.357661337,3617.521347453,-1.193374479,ASSIGNED
1052,T017,爬升,3617.521347453,3635.685033570,-1.198610294,ASSIGNED
1053,T017,爬升,3635.685033570,3653.848719686,-1.205088456,ASSIGNED
1054,T017,巡航,3653.848719686,3673.737000369,-1.212803402,ASSIGNED
1055,T017,巡航,3673.737000369,3693.625281051,-0.746360398,ASSIGNED
1056,T017,巡航,3693.625281051,3713.513561734,-0.253641975,ASSIGNED
1102,T018,巡航,3890.329536449,3909.223403097,-0.061480746,ASSIGNED
1103,T018,巡航,3909.223403097,3928.117269745,-0.061480746,ASSIGNED
1104,T018,巡航,3928.117269745,3947.011136394,-0.656063955,ASSIGNED
1105,T018,下降,3947.011136394,3963.358453899,-1.212803402,ASSIGNED
1106,T018,下降,3963.358453899,3979.705771403,-1.208026366,ASSIGNED
1107,T018,下降,3979.705771403,3996.053088908,-1.203693688,ASSIGNED
1108,T018,下降,3996.053088908,4012.400406413,-1.199806702,ASSIGNED
1109,T018,下降,4012.400406413,4028.747723918,-1.196366611,ASSIGNED
1110,T018,投送,4028.747723918,4048.384087554,-1.193374479,ASSIGNED
1111,T018,投送,4048.384087554,4068.020451191,-1.193374479,ASSIGNED
1112,T018,投送,4068.020451191,4087.656814827,-1.193374479,ASSIGNED
1113,T018,投送,4087.656814827,4107.293178464,-1.193374479,ASSIGNED
1114,T018,投送,4107.293178464,4126.929542100,-1.193374479,ASSIGNED
1115,T018,投送,4126.929542100,4146.565905736,-1.193374479,ASSIGNED
1116,T018,投送,4146.565905736,4166.202269373,-1.193374479,ASSIGNED
1117,T018,投送,4166.202269373,4185.838633009,-1.193374479,ASSIGNED
1118,T018,投送,4185.838633009,4205.474996645,-1.193374479,ASSIGNED
1119,T018,投送,4205.474996645,4225.111360282,-1.193374479,ASSIGNED
1120,T018,投送,4225.111360282,4244.747723918,-1.193374479,ASSIGNED
1121,T018,爬升,4244.747723918,4257.187592082,-1.193374479,ASSIGNED
1122,T018,爬升,4257.187592082,4269.627460246,-1.196210242,ASSIGNED
1123,T018,巡航,4269.627460246,4287.856404636,-1.199451369,ASSIGNED
1124,T018,巡航,4287.856404636,4306.085349026,-1.704912308,ASSIGNED
1125,T018,巡航,4306.085349026,4324.314293416,-2.182801822,ASSIGNED
1126,T018,巡航,4324.314293416,4342.543237806,-2.635950832,ASSIGNED
1127,T018,巡航,4342.543237806,4360.772182197,-3.066778479,ASSIGNED
1128,T018,巡航,4360.772182197,4379.001126587,-3.477367775,ASSIGNED
1129,T018,巡航,4379.001126587,4397.230070977,-3.869524758,ASSIGNED
1130,T018,巡航,4397.230070977,4415.459015367,-4.244825251,ASSIGNED
1131,T018,巡航,4415.459015367,4433.687959757,-4.604652208,ASSIGNED
1132,T018,巡航,4433.687959757,4451.916904147,-4.950225814,ASSIGNED
1133,T018,下降,4451.916904147,4469.966739352,-5.282627963,ASSIGNED
1134,T018,下降,4469.966739352,4488.016574557,-5.281173755,ASSIGNED
1135,T018,投送,4488.016574557,4507.816574557,-5.279933478,ASSIGNED
1136,T018,投送,4507.816574557,4527.616574557,-5.279933478,ASSIGNED
1137,T018,投送,4527.616574557,4547.416574557,-5.279933478,ASSIGNED
1138,T018,投送,4547.416574557,4567.216574557,-5.279933478,ASSIGNED
1139,T018,投送,4567.216574557,4587.016574557,-5.279933478,ASSIGNED
1140,T018,投送,4587.016574557,4606.816574557,-5.279933478,ASSIGNED
1141,T018,投送,4606.816574557,4626.616574557,-5.279933478,ASSIGNED
1142,T018,投送,4626.616574557,4646.416574557,-5.279933478,ASSIGNED
1143,T018,投送,4646.416574557,4666.216574557,-5.279933478,ASSIGNED
1144,T018,投送,4666.216574557,4686.016574557,-5.279933478,ASSIGNED
1145,T018,投送,4686.016574557,4705.816574557,-5.279933478,ASSIGNED
1146,T018,投送,4705.816574557,4725.616574557,-5.279933478,ASSIGNED
1147,T018,投送,4725.616574557,4745.416574557,-5.279933478,ASSIGNED
