box_id,batch_id,zone_id,sequence,complete_s,hard_deadline_s,expected_s,priority,hard_slack_s,soft_lateness_s
S012-FOD-01,T026,S012,1,18483.47141508769,,7200.0,10.0,,11283.47141508769
S009-FOD-01,T027,S009,1,18252.81112369739,,14400.0,6.0,,3852.811123697389
S001-WAT-07,T028,S001,1,19622.270195939378,,3600.0,12.0,,16022.270195939378
S001-WAT-08,T028,S001,2,19658.270195939378,,3600.0,12.0,,16058.270195939378
S001-FOD-02,T028,S001,3,19694.270195939378,,7200.0,10.0,,12494.270195939378
S001-FOD-03,T028,S001,4,19730.270195939378,,7200.0,10.0,,12530.270195939378
S001-HYG-01,T028,S001,5,19766.270195939378,,10800.0,8.0,,8966.270195939378
S001-HYG-02,T028,S001,6,19802.270195939378,,10800.0,8.0,,9002.270195939378
S003-WAT-02,T029,S003,1,20619.51557216864,,7200.0,10.0,,13419.515572168639
S003-WAT-03,T029,S003,2,20655.51557216864,,7200.0,10.0,,13455.515572168639
S003-WAT-04,T029,S003,3,20691.51557216864,,7200.0,10.0,,13491.515572168639
S003-FOD-01,T029,S003,4,20727.51557216864,,10800.0,8.0,,9927.515572168639
S003-FOD-02,T029,S003,5,20763.51557216864,,10800.0,8.0,,9963.515572168639
S003-HYG-01,T029,S003,6,20799.51557216864,,14400.0,6.0,,6399.515572168639
S007-WAT-02,T030,S007,1,21258.747723918124,,3600.0,12.0,,17658.747723918124
S007-FOD-01,T030,S007,2,21294.747723918124,,7200.0,10.0,,14094.747723918124
S007-HYG-01,T030,S007,3,21330.747723918124,,10800.0,8.0,,10530.747723918124
S001-WAT-02,T031,S001,1,22602.270195939378,,3600.0,12.0,,19002.270195939378
S001-WAT-03,T031,S001,2,22638.270195939378,,3600.0,12.0,,19038.270195939378
S001-WAT-04,T031,S001,3,22674.270195939378,,3600.0,12.0,,19074.270195939378
S001-WAT-05,T031,S001,4,22710.270195939378,,3600.0,12.0,,19110.270195939378
S001-WAT-06,T031,S001,5,22746.270195939378,,3600.0,12.0,,19146.270195939378
S001-FOD-01,T031,S001,6,22782.270195939378,,7200.0,10.0,,15582.270195939378
