slice_id,sortie_id,stage,start_s,end_s,direct_margin_db,midpoint_status
234,T004,爬升,1226.130721860,1240.964165734,-5.430119556,ASSIGNED
235,T004,爬升,1240.964165734,1255.797609609,-5.431525748,ASSIGNED
236,T004,巡航,1255.797609609,1275.505471546,-5.433246009,ASSIGNED
237,T004,巡航,1275.505471546,1295.213333482,-5.079147201,ASSIGNED
238,T004,巡航,1295.213333482,1314.921195419,-4.710019053,ASSIGNED
239,T004,巡航,1314.921195419,1334.629057355,-4.324531127,ASSIGNED
240,T004,巡航,1334.629057355,1354.336919291,-3.921168435,ASSIGNED
241,T004,巡航,1354.336919291,1374.044781228,-3.498195720,ASSIGNED
242,T004,巡航,1374.044781228,1393.752643164,-3.053612662,ASSIGNED
243,T004,巡航,1393.752643164,1413.460505101,-2.585097130,ASSIGNED
244,T004,巡航,1413.460505101,1433.168367037,-2.089932413,ASSIGNED
245,T004,巡航,1433.168367037,1452.876228974,-1.564912721,ASSIGNED
246,T004,巡航,1452.876228974,1472.584090910,-1.006218691,ASSIGNED
247,T004,巡航,1472.584090910,1492.291952847,-0.409250750,ASSIGNED
537,T010,巡航,2772.907420113,2791.923455885,-0.134427740,ASSIGNED
538,T010,巡航,2791.923455885,2810.939491657,-0.134427740,ASSIGNED
539,T010,巡航,2810.939491657,2829.955527429,-0.726844084,ASSIGNED
540,T010,巡航,2829.955527429,2848.971563201,-1.281805821,ASSIGNED
541,T010,巡航,2848.971563201,2867.987598972,-1.803727396,ASSIGNED
542,T010,巡航,2867.987598972,2887.003634744,-2.296292441,ASSIGNED
543,T010,下降,2887.003634744,2904.214162437,-2.762605430,ASSIGNED
544,T010,下降,2904.214162437,2921.424690129,-2.758285450,ASSIGNED
545,T010,下降,2921.424690129,2938.635217822,-2.754309884,ASSIGNED
546,T010,下降,2938.635217822,2955.845745514,-2.750679683,ASSIGNED
547,T010,下降,2955.845745514,2973.056273207,-2.747395716,ASSIGNED
548,T010,下降,2973.056273207,2990.266800900,-2.744458772,ASSIGNED
549,T010,下降,2990.266800900,3007.477328592,-2.741869556,ASSIGNED
550,T010,投送,3007.477328592,3026.861943977,-2.739628693,ASSIGNED
551,T010,投送,3026.861943977,3046.246559361,-2.739628693,ASSIGNED
552,T010,投送,3046.246559361,3065.631174746,-2.739628693,ASSIGNED
553,T010,投送,3065.631174746,3085.015790131,-2.739628693,ASSIGNED
554,T010,投送,3085.015790131,3104.400405515,-2.739628693,ASSIGNED
555,T010,投送,3104.400405515,3123.785020900,-2.739628693,ASSIGNED
556,T010,投送,3123.785020900,3143.169636284,-2.739628693,ASSIGNED
557,T010,投送,3143.169636284,3162.554251669,-2.739628693,ASSIGNED
558,T010,投送,3162.554251669,3181.938867054,-2.739628693,ASSIGNED
559,T010,投送,3181.938867054,3201.323482438,-2.739628693,ASSIGNED
560,T010,投送,3201.323482438,3220.708097823,-2.739628693,ASSIGNED
561,T010,投送,3220.708097823,3240.092713207,-2.739628693,ASSIGNED
562,T010,投送,3240.092713207,3259.477328592,-2.739628693,ASSIGNED
563,T010,爬升,3259.477328592,3278.753119608,-2.739628693,ASSIGNED
564,T010,爬升,3278.753119608,3298.028910623,-2.742863473,ASSIGNED
565,T010,爬升,3298.028910623,3317.304701639,-2.746780542,ASSIGNED
566,T010,爬升,3317.304701639,3336.580492655,-2.751378051,ASSIGNED
567,T010,爬升,3336.580492655,3355.856283670,-2.756653839,ASSIGNED
568,T010,巡航,3355.856283670,3374.872319442,-2.762605430,ASSIGNED
569,T010,巡航,3374.872319442,3393.888355214,-2.296292441,ASSIGNED
570,T010,巡航,3393.888355214,3412.904390986,-1.803727396,ASSIGNED
571,T010,巡航,3412.904390986,3431.920426758,-1.281805821,ASSIGNED
572,T010,巡航,3431.920426758,3450.936462530,-0.726844084,ASSIGNED
573,T010,巡航,3450.936462530,3469.952498302,-0.134427740,ASSIGNED
621,T011,巡航,2772.624336877,2791.867301326,-0.200837366,ASSIGNED
622,T011,巡航,2791.867301326,2811.110265776,-0.444608510,ASSIGNED
623,T011,巡航,2811.110265776,2830.353230225,-0.912606618,ASSIGNED
624,T011,巡航,2830.353230225,2849.596194674,-1.356747650,ASSIGNED
625,T011,下降,2849.596194674,2868.588924166,-1.779339780,ASSIGNED
626,T011,投送,2868.588924166,2887.679833257,-1.775354393,ASSIGNED
627,T011,投送,2887.679833257,2906.770742348,-1.775354393,ASSIGNED
628,T011,投送,2906.770742348,2925.861651439,-1.775354393,ASSIGNED
629,T011,投送,2925.861651439,2944.952560529,-1.775354393,ASSIGNED
630,T011,投送,2944.952560529,2964.043469620,-1.775354393,ASSIGNED
631,T011,投送,2964.043469620,2983.134378711,-1.775354393,ASSIGNED
632,T011,投送,2983.134378711,3002.225287802,-1.775354393,ASSIGNED
633,T011,投送,3002.225287802,3021.316196893,-1.775354393,ASSIGNED
634,T011,投送,3021.316196893,3040.407105984,-1.775354393,ASSIGNED
635,T011,投送,3040.407105984,3059.498015075,-1.775354393,ASSIGNED
636,T011,投送,3059.498015075,3078.588924166,-1.775354393,ASSIGNED
637,T011,爬升,3078.588924166,3094.416198743,-1.775354393,ASSIGNED
638,T011,巡航,3094.416198743,3113.659163192,-1.779339780,ASSIGNED
639,T011,巡航,3113.659163192,3132.902127641,-1.356747650,ASSIGNED
640,T011,巡航,3132.902127641,3152.145092090,-0.912606618,ASSIGNED
641,T011,巡航,3152.145092090,3171.388056539,-0.444608510,ASSIGNED
685,T012,巡航,2772.333670055,2792.268982040,-0.197224483,ASSIGNED
686,T012,巡航,2792.268982040,2812.204294024,-0.511567410,ASSIGNED
687,T012,巡航,2812.204294024,2832.139606008,-1.108195602,ASSIGNED
688,T012,下降,2832.139606008,2846.145695283,-1.666611283,ASSIGNED
689,T012,下降,2846.145695283,2860.151784557,-1.663709213,ASSIGNED
690,T012,下降,2860.151784557,2874.157873831,-1.661102256,ASSIGNED
691,T012,投送,2874.157873831,2893.542489215,-1.658790945,ASSIGNED
692,T012,投送,2893.542489215,2912.927104600,-1.658790945,ASSIGNED
693,T012,投送,2912.927104600,2932.311719985,-1.658790945,ASSIGNED
694,T012,投送,2932.311719985,2951.696335369,-1.658790945,ASSIGNED
695,T012,投送,2951.696335369,2971.080950754,-1.658790945,ASSIGNED
696,T012,投送,2971.080950754,2990.465566138,-1.658790945,ASSIGNED
697,T012,投送,2990.465566138,3009.850181523,-1.658790945,ASSIGNED
698,T012,投送,3009.850181523,3029.234796908,-1.658790945,ASSIGNED
699,T012,投送,3029.234796908,3048.619412292,-1.658790945,ASSIGNED
700,T012,投送,3048.619412292,3068.004027677,-1.658790945,ASSIGNED
701,T012,投送,3068.004027677,3087.388643061,-1.658790945,ASSIGNED
702,T012,投送,3087.388643061,3106.773258446,-1.658790945,ASSIGNED
703,T012,投送,3106.773258446,3126.157873831,-1.658790945,ASSIGNED
704,T012,爬升,3126.157873831,3142.965180960,-1.658790945,ASSIGNED
705,T012,爬升,3142.965180960,3159.772488089,-1.662368810,ASSIGNED
706,T012,巡航,3159.772488089,3179.707800073,-1.666611283,ASSIGNED
707,T012,巡航,3179.707800073,3199.643112057,-1.108195602,ASSIGNED
708,T012,巡航,3199.643112057,3219.578424042,-0.511567410,ASSIGNED
754,T013,巡航,2918.102571526,2937.627646034,-0.105371886,ASSIGNED
755,T013,巡航,2937.627646034,2957.152720542,-0.105371886,ASSIGNED
756,T013,巡航,2957.152720542,2976.677795050,-0.596824034,ASSIGNED
757,T013,巡航,2976.677795050,2996.202869559,-1.062193389,ASSIGNED
758,T013,巡航,2996.202869559,3015.727944067,-1.504087216,ASSIGNED
759,T013,巡航,3015.727944067,3035.253018575,-1.924743380,ASSIGNED
760,T013,巡航,3035.253018575,3054.778093083,-2.326096474,ASSIGNED
761,T013,巡航,3054.778093083,3074.303167591,-2.709829887,ASSIGNED
762,T013,巡航,3074.303167591,3093.828242100,-3.077417239,ASSIGNED
763,T013,巡航,3093.828242100,3113.353316608,-3.430155650,ASSIGNED
764,T013,巡航,3113.353316608,3132.878391116,-3.769192708,ASSIGNED
765,T013,巡航,3132.878391116,3152.403465624,-4.095548493,ASSIGNED
766,T013,巡航,3152.403465624,3171.928540132,-4.410133719,ASSIGNED
767,T013,巡航,3171.928540132,3191.453614641,-4.713764762,ASSIGNED
768,T013,巡航,3191.453614641,3210.978689149,-5.007176212,ASSIGNED
769,T013,下降,3210.978689149,3228.843020203,-5.291031402,ASSIGNED
770,T013,下降,3228.843020203,3246.707351258,-5.288159039,ASSIGNED
771,T013,下降,3246.707351258,3264.571682313,-5.285612527,ASSIGNED
772,T013,下降,3264.571682313,3282.436013368,-5.283392441,ASSIGNED
773,T013,下降,3282.436013368,3300.300344422,-5.281499282,ASSIGNED
774,T013,投送,3300.300344422,3319.391253513,-5.279933478,ASSIGNED
775,T013,投送,3319.391253513,3338.482162604,-5.279933478,ASSIGNED
776,T013,投送,3338.482162604,3357.573071695,-5.279933478,ASSIGNED
777,T013,投送,3357.573071695,3376.663980786,-5.279933478,ASSIGNED
778,T013,投送,3376.663980786,3395.754889877,-5.279933478,ASSIGNED
779,T013,投送,3395.754889877,3414.845798968,-5.279933478,ASSIGNED
780,T013,投送,3414.845798968,3433.936708059,-5.279933478,ASSIGNED
781,T013,投送,3433.936708059,3453.027617149,-5.279933478,ASSIGNED
782,T013,投送,3453.027617149,3472.118526240,-5.279933478,ASSIGNED
783,T013,投送,3472.118526240,3491.209435331,-5.279933478,ASSIGNED
784,T013,投送,3491.209435331,3510.300344422,-5.279933478,ASSIGNED
785,T013,爬升,3510.300344422,3528.909022604,-5.279933478,ASSIGNED
786,T013,爬升,3528.909022604,3547.517700786,-5.281941897,ASSIGNED
787,T013,爬升,3547.517700786,3566.126378968,-5.284461648,ASSIGNED
788,T013,爬升,3566.126378968,3584.735057150,-5.287491839,ASSIGNED
789,T013,巡航,3584.735057150,3604.260131658,-5.291031402,ASSIGNED
790,T013,巡航,3604.260131658,3623.785206166,-5.007176212,ASSIGNED
791,T013,巡航,3623.785206166,3643.310280675,-4.713764762,ASSIGNED
792,T013,巡航,3643.310280675,3662.835355183,-4.410133719,ASSIGNED
793,T013,巡航,3662.835355183,3682.360429691,-4.095548493,ASSIGNED
794,T013,巡航,3682.360429691,3701.885504199,-3.769192708,ASSIGNED
795,T013,巡航,3701.885504199,3721.410578708,-3.430155650,ASSIGNED
796,T013,巡航,3721.410578708,3740.935653216,-3.077417239,ASSIGNED
797,T013,巡航,3740.935653216,3760.460727724,-2.709829887,ASSIGNED
798,T013,巡航,3760.460727724,3779.985802232,-2.326096474,ASSIGNED
799,T013,巡航,3779.985802232,3799.510876740,-1.924743380,ASSIGNED
800,T013,巡航,3799.510876740,3819.035951249,-1.504087216,ASSIGNED
801,T013,巡航,3819.035951249,3838.561025757,-1.062193389,ASSIGNED
802,T013,巡航,3838.561025757,3858.086100265,-0.596824034,ASSIGNED
803,T013,巡航,3858.086100265,3877.611174773,-0.105371886,ASSIGNED
849,T014,巡航,2918.711324779,2937.605191427,-0.061480746,ASSIGNED
850,T014,巡航,2937.605191427,2956.499058075,-0.061480746,ASSIGNED
851,T014,巡航,2956.499058075,2975.392924724,-0.656063955,ASSIGNED
852,T014,下降,2975.392924724,2991.740242229,-1.212803402,ASSIGNED
853,T014,下降,2991.740242229,3008.087559734,-1.206901484,ASSIGNED
854,T014,下降,3008.087559734,3024.434877238,-1.201694405,ASSIGNED
855,T014,下降,3024.434877238,3040.782194743,-1.197184677,ASSIGNED
856,T014,投送,3040.782194743,3059.873103834,-1.193374479,ASSIGNED
857,T014,投送,3059.873103834,3078.964012925,-1.193374479,ASSIGNED
858,T014,投送,3078.964012925,3098.054922016,-1.193374479,ASSIGNED
859,T014,投送,3098.054922016,3117.145831107,-1.193374479,ASSIGNED
860,T014,投送,3117.145831107,3136.236740198,-1.193374479,ASSIGNED
861,T014,投送,3136.236740198,3155.327649289,-1.193374479,ASSIGNED
862,T014,投送,3155.327649289,3174.418558380,-1.193374479,ASSIGNED
863,T014,投送,3174.418558380,3193.509467471,-1.193374479,ASSIGNED
864,T014,投送,3193.509467471,3212.600376562,-1.193374479,ASSIGNED
865,T014,投送,3212.600376562,3231.691285652,-1.193374479,ASSIGNED
866,T014,投送,3231.691285652,3250.782194743,-1.193374479,ASSIGNED
867,T014,爬升,3250.782194743,3268.945880860,-1.193374479,ASSIGNED
868,T014,爬升,3268.945880860,3287.109566976,-1.198610294,ASSIGNED
869,T014,爬升,3287.109566976,3305.273253093,-1.205088456,ASSIGNED
870,T014,巡航,3305.273253093,3324.167119741,-1.212803402,ASSIGNED
871,T014,巡航,3324.167119741,3343.060986390,-0.656063955,ASSIGNED
872,T014,巡航,3343.060986390,3361.954853038,-0.061480746,ASSIGNED
919,T015,巡航,4741.472295727,4760.733425763,-0.239729293,ASSIGNED
920,T015,巡航,4760.733425763,4779.994555798,-0.481830497,ASSIGNED
921,T015,巡航,4779.994555798,4799.255685834,-0.946872237,ASSIGNED
922,T015,巡航,4799.255685834,4818.516815869,-1.388485824,ASSIGNED
923,T015,巡航,4818.516815869,4837.777945905,-1.808900430,ASSIGNED
924,T015,巡航,4837.777945905,4857.039075940,-2.210043858,ASSIGNED
925,T015,巡航,4857.039075940,4876.300205976,-2.593594132,ASSIGNED
926,T015,巡航,4876.300205976,4895.561336011,-2.961020585,ASSIGNED
927,T015,巡航,4895.561336011,4914.822466047,-3.313616883,ASSIGNED
928,T015,下降,4914.822466047,4934.282317121,-3.652527803,ASSIGNED
929,T015,下降,4934.282317121,4953.742168195,-3.647870748,ASSIGNED
930,T015,投送,4953.742168195,4972.833077286,-3.643776299,ASSIGNED
931,T015,投送,4972.833077286,4991.923986377,-3.643776299,ASSIGNED
932,T015,投送,4991.923986377,5011.014895468,-3.643776299,ASSIGNED
933,T015,投送,5011.014895468,5030.105804559,-3.643776299,ASSIGNED
934,T015,投送,5030.105804559,5049.196713650,-3.643776299,ASSIGNED
935,T015,投送,5049.196713650,5068.287622741,-3.643776299,ASSIGNED
936,T015,投送,5068.287622741,5087.378531831,-3.643776299,ASSIGNED
937,T015,投送,5087.378531831,5106.469440922,-3.643776299,ASSIGNED
938,T015,投送,5106.469440922,5125.560350013,-3.643776299,ASSIGNED
939,T015,投送,5125.560350013,5144.651259104,-3.643776299,ASSIGNED
940,T015,投送,5144.651259104,5163.742168195,-3.643776299,ASSIGNED
941,T015,爬升,5163.742168195,5179.958710757,-3.643776299,ASSIGNED
942,T015,爬升,5179.958710757,5196.175253319,-3.647870748,ASSIGNED
943,T015,巡航,5196.175253319,5215.436383354,-3.652527803,ASSIGNED
944,T015,巡航,5215.436383354,5234.697513390,-3.313616883,ASSIGNED
945,T015,巡航,5234.697513390,5253.958643425,-2.961020585,ASSIGNED
946,T015,巡航,5253.958643425,5273.219773461,-2.593594132,ASSIGNED
947,T015,巡航,5273.219773461,5292.480903496,-2.210043858,ASSIGNED
948,T015,巡航,5292.480903496,5311.742033532,-1.808900430,ASSIGNED
949,T015,巡航,5311.742033532,5331.003163567,-1.388485824,ASSIGNED
950,T015,巡航,5331.003163567,5350.264293603,-0.946872237,ASSIGNED
951,T015,巡航,5350.264293603,5369.525423638,-0.481830497,ASSIGNED
999,T016,巡航,4792.043064247,4811.120754949,-0.157522535,ASSIGNED
1000,T016,巡航,4811.120754949,4830.198445651,-0.157522535,ASSIGNED
1001,T016,巡航,4830.198445651,4849.276136353,-0.750579522,ASSIGNED
1002,T016,巡航,4849.276136353,4868.353827055,-1.306067015,ASSIGNED
1003,T016,巡航,4868.353827055,4887.431517757,-1.828425306,ASSIGNED
1004,T016,巡航,4887.431517757,4906.509208458,-2.321357013,ASSIGNED
1005,T016,巡航,4906.509208458,4925.586899160,-2.787980799,ASSIGNED
1006,T016,巡航,4925.586899160,4944.664589862,-3.230947299,ASSIGNED
1007,T016,下降,4944.664589862,4964.124440936,-3.652527803,ASSIGNED
1008,T016,下降,4964.124440936,4983.584292010,-3.647870748,ASSIGNED
1009,T016,投送,4983.584292010,5001.584292010,-3.643776299,ASSIGNED
1010,T016,投送,5001.584292010,5019.584292010,-3.643776299,ASSIGNED
1011,T016,投送,5019.584292010,5037.584292010,-3.643776299,ASSIGNED
1012,T016,投送,5037.584292010,5055.584292010,-3.643776299,ASSIGNED
1013,T016,投送,5055.584292010,5073.584292010,-3.643776299,ASSIGNED
1014,T016,投送,5073.584292010,5091.584292010,-3.643776299,ASSIGNED
1015,T016,投送,5091.584292010,5109.584292010,-3.643776299,ASSIGNED
1016,T016,投送,5109.584292010,5127.584292010,-3.643776299,ASSIGNED
1017,T016,投送,5127.584292010,5145.584292010,-3.643776299,ASSIGNED
1018,T016,投送,5145.584292010,5163.584292010,-3.643776299,ASSIGNED
1019,T016,爬升,5163.584292010,5179.800834572,-3.643776299,ASSIGNED
1020,T016,爬升,5179.800834572,5196.017377134,-3.647870748,ASSIGNED
1021,T016,巡航,5196.017377134,5215.095067836,-3.652527803,ASSIGNED
1022,T016,巡航,5215.095067836,5234.172758538,-3.230947299,ASSIGNED
1023,T016,巡航,5234.172758538,5253.250449240,-2.787980799,ASSIGNED
1024,T016,巡航,5253.250449240,5272.328139941,-2.321357013,ASSIGNED
1025,T016,巡航,5272.328139941,5291.405830643,-1.828425306,ASSIGNED
1026,T016,巡航,5291.405830643,5310.483521345,-1.306067015,ASSIGNED
1027,T016,巡航,5310.483521345,5329.561212047,-0.750579522,ASSIGNED
1028,T016,巡航,5329.561212047,5348.638902749,-0.157522535,ASSIGNED
1068,T017,巡航,6557.737473847,6577.295406030,-0.018017925,ASSIGNED
1069,T017,巡航,6577.295406030,6596.853338213,-0.333284135,ASSIGNED
1070,T017,巡航,6596.853338213,6616.411270396,-0.931490692,ASSIGNED
1071,T017,巡航,6616.411270396,6635.969202579,-1.491199150,ASSIGNED
1072,T017,巡航,6635.969202579,6655.527134762,-2.017060063,ASSIGNED
1073,T017,下降,6655.527134762,6671.953495846,-2.512930071,ASSIGNED
1074,T017,下降,6671.953495846,6688.379856930,-2.511270961,ASSIGNED
1075,T017,下降,6688.379856930,6704.806218014,-2.509947265,ASSIGNED
1076,T017,下降,6704.806218014,6721.232579098,-2.508959290,ASSIGNED
1077,T017,投送,6721.232579098,6740.617194482,-2.508307265,ASSIGNED
1078,T017,投送,6740.617194482,6760.001809867,-2.508307265,ASSIGNED
1079,T017,投送,6760.001809867,6779.386425252,-2.508307265,ASSIGNED
1080,T017,投送,6779.386425252,6798.771040636,-2.508307265,ASSIGNED
1081,T017,投送,6798.771040636,6818.155656021,-2.508307265,ASSIGNED
1082,T017,投送,6818.155656021,6837.540271405,-2.508307265,ASSIGNED
1083,T017,投送,6837.540271405,6856.924886790,-2.508307265,ASSIGNED
1084,T017,投送,6856.924886790,6876.309502175,-2.508307265,ASSIGNED
1085,T017,投送,6876.309502175,6895.694117559,-2.508307265,ASSIGNED
1086,T017,投送,6895.694117559,6915.078732944,-2.508307265,ASSIGNED
1087,T017,投送,6915.078732944,6934.463348328,-2.508307265,ASSIGNED
1088,T017,投送,6934.463348328,6953.847963713,-2.508307265,ASSIGNED
1089,T017,投送,6953.847963713,6973.232579098,-2.508307265,ASSIGNED
1090,T017,爬升,6973.232579098,6990.754030921,-2.508307265,ASSIGNED
1091,T017,爬升,6990.754030921,7008.275482744,-2.509251297,ASSIGNED
1092,T017,爬升,7008.275482744,7025.796934566,-2.510792444,ASSIGNED
1093,T017,巡航,7025.796934566,7045.354866749,-2.512930071,ASSIGNED
1094,T017,巡航,7045.354866749,7064.912798932,-2.017060063,ASSIGNED
1095,T017,巡航,7064.912798932,7084.470731115,-1.491199150,ASSIGNED
1096,T017,巡航,7084.470731115,7104.028663298,-0.931490692,ASSIGNED
1097,T017,巡航,7104.028663298,7123.586595481,-0.333284135,ASSIGNED
1135,T018,巡航,6601.373308335,6621.154665399,-0.439501083,ASSIGNED
1136,T018,巡航,6621.154665399,6640.936022463,-1.036736351,ASSIGNED
1137,T018,巡航,6640.936022463,6660.717379527,-1.595649365,ASSIGNED
1138,T018,巡航,6660.717379527,6680.498736591,-2.120850683,ASSIGNED
1139,T018,巡航,6680.498736591,6700.280093655,-2.616167698,ASSIGNED
1140,T018,巡航,6700.280093655,6720.061450719,-3.084812187,ASSIGNED
1141,T018,巡航,6720.061450719,6739.842807783,-3.084812187,ASSIGNED
1142,T018,巡航,6739.842807783,6759.624164847,-3.529505395,ASSIGNED
1143,T018,巡航,6759.624164847,6779.405521911,-3.952572940,ASSIGNED
1144,T018,巡航,6779.405521911,6799.186878975,-4.356017852,ASSIGNED
1145,T018,巡航,6799.186878975,6818.968236039,-4.741577530,ASSIGNED
