sortie_id,stage,start_s,end_s,mode,relay_id,comm_row_index,status,method,margin_db,worst_distance_m,pessimistic_obstructed,witness_s,reason
Q003,爬升,510.0,568.1426440429688,直连,,19,PASS,worst_obstruction_endpoint_distance,29.982830377148545,125.356610107422,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q003,巡航,568.1426440429688,771.7418908856674,直连,,20,PASS,worst_obstruction_endpoint_distance,2.2411156161546586,3056.5603667445057,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q003,下降,771.7418908856674,816.2701959393784,直连,,21,PASS,worst_obstruction_endpoint_distance,2.2411156161546586,3056.5603667445057,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q003,投送,816.2701959393784,1248.2701959393785,直连,,22,PASS,exact_point,2.2478131175972464,3054.2044276465326,,,独立计算 DEM 遮挡、自由空间损耗与双向预算
Q003,爬升,1248.2701959393785,1283.8928399823471,直连,,23,PASS,worst_obstruction_endpoint_distance,2.2411156161546586,3056.5603667445057,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q003,巡航,1283.8928399823471,1487.4920868250458,直连,,24,PASS,worst_obstruction_endpoint_distance,2.2411156161546586,3056.5603667445057,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q003,下降,1487.4920868250458,1560.1703918787568,直连,,25,PASS,worst_obstruction_endpoint_distance,29.982830377148545,125.356610107422,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q004,爬升,390.0,450.418084716797,直连,,26,PASS,worst_obstruction_endpoint_distance,27.79555154865507,161.25425415039103,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q004,巡航,450.418084716797,707.3434186205557,直连,,27,PASS,worst_obstruction_endpoint_distance,0.2202145974620322,3857.2521378350943,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q004,巡航,707.3434186205557,944.5052653009484,中继,R001,28,UNVERIFIED,insufficient_interval_bound,-8.895934866110679,5521.861400584317,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q004,下降,944.5052653009484,962.3961161310265,中继,R001,29,FAIL,exact_point_counterexample,-8.895934453266023,5521.861400584317,True,962.3961161310265,区间内存在精确计算出的失联时刻
Q004,爬升,1235.196009319503,1250.1050516779014,中继,R001,33,FAIL,exact_point_counterexample,-8.895934453266023,5521.861400584317,True,1235.196009319503,区间内存在精确计算出的失联时刻
Q004,巡航,1250.1050516779014,1467.503411134928,中继,R001,34,UNVERIFIED,insufficient_interval_bound,-8.895934866110679,5521.861400584317,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q004,巡航,1467.503411134928,1487.2668983582942,中继,R002,35,PASS,worst_obstruction_endpoint_distance,1.866491681483268,1599.4260834436052,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q004,巡航,1487.2668983582942,1744.1922322620528,直连,,36,PASS,worst_obstruction_endpoint_distance,0.2202145974620322,3857.2521378350943,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q004,下降,1744.1922322620528,1816.693933922209,直连,,37,PASS,worst_obstruction_endpoint_distance,27.79555154865507,161.25425415039103,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q005,爬升,2040.1703918800001,2135.5295276221877,直连,,38,PASS,worst_obstruction_endpoint_distance,25.160808415575318,218.397839355469,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q005,巡航,2135.5295276221877,2347.946235172449,直连,,39,PASS,worst_obstruction_endpoint_distance,1.8598200342751454,3193.726755171166,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q005,下降,2347.946235172449,2373.5951548501835,直连,,40,PASS,worst_obstruction_endpoint_distance,1.8598200342751454,3193.726755171166,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q005,投送,2373.5951548501835,2769.5951548501835,直连,,41,PASS,exact_point,1.8682481629573715,3190.6293079047914,,,独立计算 DEM 遮挡、自由空间损耗与双向预算
Q005,爬升,2769.5951548501835,2790.114290592371,直连,,42,PASS,worst_obstruction_endpoint_distance,1.8598200342751454,3193.726755171166,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q005,巡航,2790.114290592371,3002.5309981426326,直连,,43,PASS,worst_obstruction_endpoint_distance,1.8598200342751454,3193.726755171166,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q005,下降,3002.5309981426326,3121.7299178203666,直连,,44,PASS,worst_obstruction_endpoint_distance,25.160808415575318,218.397839355469,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q006,爬升,2010.1703918799997,2163.8796618995307,直连,,45,PASS,worst_obstruction_endpoint_distance,20.717231343301734,364.273175048828,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q006,巡航,2163.8796618995307,2428.3937949769365,直连,,46,FAIL,exact_point_counterexample,-0.0614807464217364,3984.398753957783,True,2428.3937949769365,区间内存在精确计算出的失联时刻
Q006,巡航,2428.3937949769365,2466.181528273709,中继,R002,47,UNVERIFIED,insufficient_interval_bound,-7.481949517496503,4692.305006965825,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q006,下降,2466.181528273709,2498.8761632834744,中继,R002,48,FAIL,exact_point_counterexample,-7.475877805305487,4692.305006965825,True,2498.8761632834744,区间内存在精确计算出的失联时刻
Q006,下降,2498.8761632834744,2547.918115798123,中继,R003,49,PASS,worst_obstruction_endpoint_distance,0.2715102344165814,1921.8223802031257,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q006,投送,2547.918115798123,2907.918115798123,中继,R003,50,PASS,exact_point,0.2863764406906455,1918.535926702163,,,独立计算 DEM 遮挡、自由空间损耗与双向预算
Q006,爬升,2907.918115798123,2940.6127508078885,中继,R003,51,PASS,worst_obstruction_endpoint_distance,0.27555674565633126,1920.9272658279212,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q006,爬升,2940.6127508078885,2973.307385817654,中继,R002,52,FAIL,exact_point_counterexample,-7.474622560200174,4692.305006965825,True,2940.6127508078885,区间内存在精确计算出的失联时刻
Q006,巡航,2973.307385817654,3011.0951191144263,中继,R002,53,UNVERIFIED,insufficient_interval_bound,-7.481949517496503,4692.305006965825,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q006,巡航,3011.0951191144263,3275.6092521918317,直连,,54,FAIL,exact_point_counterexample,-0.0614807464217364,3984.398753957783,True,3011.0951191144263,区间内存在精确计算出的失联时刻
Q006,下降,3275.6092521918317,3467.7458397162463,直连,,55,PASS,worst_obstruction_endpoint_distance,20.717231343301734,364.273175048828,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q007,爬升,3571.72991782,3745.3715730934377,直连,,56,PASS,worst_obstruction_endpoint_distance,19.603583756332725,414.104138183594,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q007,巡航,3745.3715730934377,4016.5358078633435,直连,,57,FAIL,exact_point_counterexample,-0.2854813595656083,4088.488930691757,True,4016.5358078633435,区间内存在精确计算出的失联时刻
Q007,巡航,4016.5358078633435,4152.117925248296,中继,R002,58,UNVERIFIED,insufficient_interval_bound,-9.832261741839687,6150.378526866567,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q007,巡航,4152.117925248296,4229.593420896841,中继,R004,59,UNVERIFIED,insufficient_interval_bound,-5.021450064510702,3534.7708227347784,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q007,下降,4229.593420896841,4341.245489988638,中继,R004,60,UNVERIFIED,insufficient_interval_bound,-5.031017547662387,3538.6665080626162,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q007,投送,4341.245489988638,4701.245489988638,中继,R004,61,PASS,exact_point,4.968982452337613,3538.6665080626162,,,独立计算 DEM 遮挡、自由空间损耗与双向预算
Q007,爬升,4701.245489988638,4790.567145262075,中继,R004,62,UNVERIFIED,insufficient_interval_bound,-5.031017547662387,3538.6665080626162,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q007,巡航,4790.567145262075,4868.04264091062,中继,R004,63,UNVERIFIED,insufficient_interval_bound,-5.021450064510702,3534.7708227347784,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q007,巡航,4868.04264091062,5003.624758295573,中继,R002,64,UNVERIFIED,insufficient_interval_bound,-9.832261741839687,6150.378526866567,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q007,巡航,5003.624758295573,5274.788993065479,直连,,65,FAIL,exact_point_counterexample,-0.28548135956572196,4088.488930691807,True,5003.624758295573,区间内存在精确计算出的失联时刻
Q007,下降,5274.788993065479,5491.841062157276,直连,,66,PASS,worst_obstruction_endpoint_distance,19.603583756332725,414.104138183594,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q008,爬升,2146.69393392,2301.4430631517707,直连,,67,PASS,worst_obstruction_endpoint_distance,18.993277511644692,444.24738769531206,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q008,巡航,2301.4430631517707,2567.6675639585064,直连,,68,FAIL,exact_point_counterexample,-0.13442774037386584,4018.0019696583313,True,2567.6675639585064,区间内存在精确计算出的失联时刻
Q008,巡航,2586.683599730416,2643.731707046145,中继,R002,70,UNVERIFIED,insufficient_interval_bound,-8.331763538574904,5174.601799649645,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q008,巡航,3098.4585295665265,3155.5066368822554,中继,R002,76,UNVERIFIED,insufficient_interval_bound,-8.331763538574904,5174.601799649645,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q008,巡航,3174.5226726541655,3440.7471734609007,直连,,78,FAIL,exact_point_counterexample,-0.13442774037386584,4018.0019696583313,True,3174.5226726541655,区间内存在精确计算出的失联时刻
Q008,下降,3440.7471734609007,3626.446128539026,直连,,79,PASS,worst_obstruction_endpoint_distance,18.993277511644692,444.24738769531206,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q009,爬升,359.99999999999994,408.4522033691406,直连,,80,PASS,worst_obstruction_endpoint_distance,29.982830377148545,125.356610107422,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q009,巡航,408.4522033691406,662.9512619225139,直连,,81,PASS,worst_obstruction_endpoint_distance,2.2411156161546586,3056.5603667445057,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q009,下降,662.9512619225139,698.5739059654827,直连,,82,PASS,worst_obstruction_endpoint_distance,2.2411156161546586,3056.5603667445057,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q009,投送,698.5739059654827,878.5739059654827,直连,,83,PASS,exact_point,2.2478131175972464,3054.2044276465326,,,独立计算 DEM 遮挡、自由空间损耗与双向预算
Q009,爬升,878.5739059654827,943.3608424075401,直连,,84,PASS,worst_obstruction_endpoint_distance,2.223722981586846,3062.6869583446964,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q009,巡航,943.3608424075401,1092.017673720138,直连,,85,FAIL,exact_point_counterexample,-0.12850221060392641,4015.261816153629,True,1092.017673720138,区间内存在精确计算出的失联时刻
Q009,巡航,1092.017673720138,1184.9281932905117,中继,R001,86,UNVERIFIED,insufficient_interval_bound,-5.88602641921031,3904.7216394586453,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q009,下降,1184.9281932905117,1195.5925170209805,中继,R001,87,UNVERIFIED,insufficient_interval_bound,-5.88602641921031,3904.7216394586453,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q009,投送,1195.5925170209805,1375.5925170209805,中继,R001,88,PASS,exact_point,4.1151655977668895,3904.185807746305,,,独立计算 DEM 遮挡、自由空间损耗与双向预算
Q009,爬升,1375.5925170209803,1375.5925170209805,中继,R001,88,UNVERIFIED,insufficient_interval_bound,-5.8848344022331105,3904.185807746305,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q009,爬升,1375.5925170209803,1391.4197915978032,中继,R001,89,UNVERIFIED,insufficient_interval_bound,-5.887238639851262,3905.266628478944,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q009,巡航,1391.4197915978032,1468.3916493940173,中继,R001,90,UNVERIFIED,insufficient_interval_bound,-5.887238639851262,3905.266628478944,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q009,巡航,1468.3916493940173,1795.5220450279273,直连,,91,PASS,worst_obstruction_endpoint_distance,0.04994523170643106,3933.61178757134,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q009,下降,1795.5220450279273,1904.1147745201151,直连,,92,PASS,worst_obstruction_endpoint_distance,23.935643142447674,251.481823730469,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q010,爬升,390.0,480.49394124348964,直连,,93,PASS,worst_obstruction_endpoint_distance,23.935643142447674,251.481823730469,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q010,巡航,480.49394124348964,807.6243368773996,直连,,94,PASS,worst_obstruction_endpoint_distance,0.04994523170643106,3933.61178757134,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q010,巡航,807.6243368773996,884.5961946736138,中继,R001,95,UNVERIFIED,insufficient_interval_bound,-5.887238639851262,3905.266628478944,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q010,下降,884.5961946736138,903.5889241658014,中继,R001,96,UNVERIFIED,insufficient_interval_bound,-5.887238639851262,3905.266628478944,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q010,投送,903.5889241658014,1113.5889241658015,中继,R001,97,PASS,exact_point,4.1151655977668895,3904.185807746305,,,独立计算 DEM 遮挡、自由空间损耗与双向预算
Q010,爬升,1113.5889241658015,1164.3790486775201,中继,R001,98,UNVERIFIED,insufficient_interval_bound,-5.8970880638314895,3909.6975440491947,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q010,巡航,1164.3790486775201,1279.2668902900443,中继,R001,99,UNVERIFIED,insufficient_interval_bound,-6.938221000643495,4407.575987095128,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q010,下降,1279.2668902900443,1309.7609649970755,中继,R001,100,FAIL,exact_point_counterexample,-6.932101934045306,4407.575987095128,True,1309.7609649970755,区间内存在精确计算出的失联时刻
Q010,下降,1309.7609649970755,1325.0080023505911,中继,R002,101,FAIL,exact_point_counterexample,-6.1929646868536,4046.7237613876237,True,1325.0080023505911,区间内存在精确计算出的失联时刻
Q010,爬升,1534.2611289781955,1548.267218252284,中继,R002,105,FAIL,exact_point_counterexample,-6.193270287955016,4047.0855374196553,True,1534.2611289781955,区间内存在精确计算出的失联时刻
Q010,巡航,1548.267218252284,1628.0084661899366,中继,R002,106,UNVERIFIED,insufficient_interval_bound,-6.197072505146096,4047.0855374196553,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q010,巡航,1628.0084661899366,1946.9734579405474,直连,,107,PASS,worst_obstruction_endpoint_distance,0.26278211209398705,3838.3948920289236,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q010,下降,1946.9734579405474,2070.14807219836,直连,,108,PASS,worst_obstruction_endpoint_distance,22.759839664518097,287.93653564453103,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q011,爬升,2206.6939339200003,2301.8942655443493,直连,,109,PASS,worst_obstruction_endpoint_distance,23.4611812166777,265.600994873047,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q011,巡航,2301.8942655443493,2558.0964707182234,直连,,110,PASS,worst_obstruction_endpoint_distance,0.2315979591948718,3852.200296462618,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q011,巡航,2558.0964707182234,2735.46722814629,中继,R002,111,UNVERIFIED,insufficient_interval_bound,-6.97338433938161,4425.455471293019,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q011,巡航,2755.175090082742,2774.8829520191935,中继,R002,113,FAIL,exact_point_counterexample,-7.514223363221035,4995.401601565756,True,2755.175090082742,区间内存在精确计算出的失联时刻
Q011,巡航,3152.199405465665,3171.9072674021168,中继,R002,119,FAIL,exact_point_counterexample,-7.514223363221035,4995.401601565756,True,3171.9072674021168,区间内存在精确计算出的失联时刻
Q011,巡航,3191.6151293385687,3368.9858867666353,中继,R002,121,UNVERIFIED,insufficient_interval_bound,-6.97338433938161,4425.455471293019,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q011,巡航,3368.9858867666353,3625.1880919405094,直连,,122,PASS,worst_obstruction_endpoint_distance,0.2315979591948718,3852.200296462618,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q011,下降,3625.1880919405094,3739.4284898897276,直连,,123,PASS,worst_obstruction_endpoint_distance,23.4611812166777,265.600994873047,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q012,爬升,360.0,420.418084716797,直连,,124,PASS,worst_obstruction_endpoint_distance,27.79555154865507,161.25425415039103,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q012,巡航,420.418084716797,759.1068778591588,直连,,125,FAIL,exact_point_counterexample,-0.24069754748740024,4067.4632306778467,True,759.1068778591588,区间内存在精确计算出的失联时刻
Q012,巡航,759.1068778591588,1038.027060446986,中继,R001,126,UNVERIFIED,insufficient_interval_bound,-8.895934866110679,5521.861400584317,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q012,下降,1038.027060446986,1055.9179112770644,中继,R001,127,FAIL,exact_point_counterexample,-8.895934453266023,5521.861400584317,True,1055.9179112770644,区间内存在精确计算出的失联时刻
Q012,爬升,1298.7178044655407,1313.626846823939,中继,R001,131,FAIL,exact_point_counterexample,-8.895934453266023,5521.861400584317,True,1298.7178044655407,区间内存在精确计算出的失联时刻
Q012,巡航,1313.626846823939,1473.0098083026976,中继,R001,132,UNVERIFIED,insufficient_interval_bound,-8.895934866110679,5521.861400584317,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q012,巡航,1473.0098083026976,1592.5470294117665,中继,R002,133,UNVERIFIED,insufficient_interval_bound,-3.422747031345793,2940.533353707309,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q012,巡航,1592.5470294117665,1931.2358225541284,直连,,134,FAIL,exact_point_counterexample,-0.24069754748740024,4067.4632306778467,True,1592.5470294117665,区间内存在精确计算出的失联时刻
Q012,下降,1931.2358225541284,2003.7375242142848,直连,,135,PASS,worst_obstruction_endpoint_distance,27.79555154865507,161.25425415039103,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q013,爬升,4007.7458397200003,4074.8105418684377,直连,,136,PASS,worst_obstruction_endpoint_distance,28.560414627442924,147.661755371094,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q013,巡航,4074.8105418684377,4262.017079652201,直连,,137,PASS,worst_obstruction_endpoint_distance,2.9655376322348275,2811.977728667235,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q013,下降,4262.017079652201,4303.647957337747,直连,,138,PASS,worst_obstruction_endpoint_distance,2.9655376322348275,2811.977728667235,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q013,投送,4303.647957337747,4591.647957337747,直连,,139,PASS,exact_point,2.9752461696598544,2808.8364339208633,,,独立计算 DEM 遮挡、自由空间损耗与双向预算
Q013,爬升,4591.647957337747,4671.974558900248,直连,,140,PASS,worst_obstruction_endpoint_distance,2.938961409127245,2820.594715031836,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q013,巡航,4671.974558900248,4869.281165883912,直连,,141,FAIL,exact_point_counterexample,-3.216915307466323,5729.734832857388,True,4869.281165883912,区间内存在精确计算出的失联时刻
Q013,巡航,4869.281165883912,5027.126451470844,中继,R002,142,UNVERIFIED,insufficient_interval_bound,-9.648432466192247,6021.578905059949,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q013,下降,5027.126451470844,5062.630577447406,中继,R002,143,UNVERIFIED,insufficient_interval_bound,-9.648432466192247,6021.578905059949,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q013,爬升,5485.337192030739,5498.938436334124,中继,R002,147,UNVERIFIED,insufficient_interval_bound,-9.647005739714103,6020.589894045688,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q013,巡航,5498.938436334124,5738.319611111223,中继,R002,148,UNVERIFIED,insufficient_interval_bound,-9.647005739714103,6020.589894045688,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q013,巡航,5738.319611111223,6037.546079582597,直连,,149,FAIL,exact_point_counterexample,-1.1069703004479692,4494.043515138894,True,5738.319611111223,区间内存在精确计算出的失联时刻
Q013,下降,6037.546079582597,6160.1507457202915,直连,,150,PASS,worst_obstruction_endpoint_distance,24.894047506859238,225.20933227539103,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q014,爬升,5971.84106216,6080.056728663906,直连,,151,PASS,worst_obstruction_endpoint_distance,23.968262608738172,250.53916625976603,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q014,巡航,6080.056728663906,6455.902512879025,直连,,152,FAIL,exact_point_counterexample,-3.0848121873033705,5643.251005767105,True,6455.902512879025,区间内存在精确计算出的失联时刻
Q014,巡航,6455.902512879025,6554.809298198793,中继,R002,153,FAIL,exact_point_counterexample,-7.379922247859014,4637.5101236029495,True,6554.809298198793,区间内存在精确计算出的失联时刻
Q014,巡航,6554.809298198793,6594.3720123267,中继,R005,154,UNVERIFIED,insufficient_interval_bound,-7.650006228056,4783.976853164285,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q014,下降,6594.3720123267,6662.347678830606,中继,R005,155,FAIL,exact_point_counterexample,-7.663020751440683,4791.150309093558,True,6662.347678830606,区间内存在精确计算出的失联时刻
Q014,爬升,7092.33551208256,7143.31726196049,中继,R005,159,FAIL,exact_point_counterexample,-7.662003551135641,4790.589252667564,True,7092.33551208256,区间内存在精确计算出的失联时刻
Q014,巡航,7143.31726196049,7182.879976088398,中继,R005,160,UNVERIFIED,insufficient_interval_bound,-7.650006228056,4783.976853164285,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q014,巡航,7182.879976088398,7281.786761408165,中继,R002,161,FAIL,exact_point_counterexample,-7.379922247859014,4637.5101236029495,True,7182.879976088398,区间内存在精确计算出的失联时刻
Q014,巡航,7281.786761408165,7657.632545623284,直连,,162,FAIL,exact_point_counterexample,-3.0848121873033705,5643.251005767105,True,7281.786761408165,区间内存在精确计算出的失联时刻
Q014,下降,7657.632545623284,7792.902128753167,直连,,163,PASS,worst_obstruction_endpoint_distance,23.968262608738172,250.53916625976603,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q015,爬升,4049.1765028799996,4193.877882274531,直连,,164,PASS,worst_obstruction_endpoint_distance,19.603583756332725,414.104138183594,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q015,巡航,4193.877882274531,4465.042117044437,直连,,165,FAIL,exact_point_counterexample,-0.28548135956572196,4088.488930691807,True,4465.042117044437,区间内存在精确计算出的失联时刻
Q015,巡航,4465.042117044437,4600.62423442939,中继,R002,166,UNVERIFIED,insufficient_interval_bound,-9.832261741839687,6150.378526866567,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q015,巡航,4600.62423442939,4678.0997300779345,中继,R004,167,UNVERIFIED,insufficient_interval_bound,-5.021450064510702,3534.7708227347784,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q015,下降,4678.0997300779345,4767.421385351372,中继,R004,168,UNVERIFIED,insufficient_interval_bound,-5.031017547662387,3538.6665080626162,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q015,投送,4767.421385351372,5007.421385351372,中继,R004,169,PASS,exact_point,4.968982452337613,3538.6665080626162,,,独立计算 DEM 遮挡、自由空间损耗与双向预算
Q015,爬升,5007.421385351372,5081.856098079236,中继,R004,170,UNVERIFIED,insufficient_interval_bound,-5.031017547662387,3538.6665080626162,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q015,巡航,5159.331593727781,5294.913711112734,中继,R002,172,UNVERIFIED,insufficient_interval_bound,-9.832261741839687,6150.378526866567,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
Q015,巡航,5294.913711112734,5566.07794588264,直连,,173,FAIL,exact_point_counterexample,-0.28548135956572196,4088.488930691807,True,5294.913711112734,区间内存在精确计算出的失联时刻
Q015,下降,5566.07794588264,5739.719601156078,直连,,174,PASS,worst_obstruction_endpoint_distance,19.603583756332725,414.104138183594,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q016,爬升,4129.4284898900005,4277.461575013698,直连,,175,PASS,worst_obstruction_endpoint_distance,19.396424967151802,424.099255371094,True,,端点最大距离且全时段按遮挡计损仍满足双向预算
Q016,巡航,4277.461575013698,4544.549244839264,直连,,176,FAIL,exact_point_counterexample,-0.1575225347945235,4028.6995963085824,True,4544.549244839264,区间内存在精确计算出的失联时刻
Q016,巡航,4544.549244839264,4601.782316944743,中继,R002,177,UNVERIFIED,insufficient_interval_bound,-6.459715648247737,4171.329921489761,True,,最坏遮挡界不能证明整段；有限点通过不等于连续通过
