运输架次编号,通信阶段,开始时刻（s）,结束时刻（s）,保障方式,中继架次编号
Q016,下降,4678.093079752048,4717.012781900486,中继,R004
Q016,投送,4717.012781900486,4957.012781900486,中继,R004
Q016,爬升,4957.0127819004865,4989.445867024185,中继,R004
Q016,巡航,4989.445867024185,5065.75662983149,中继,R004
Q016,巡航,5065.75662983149,5122.989701936968,中继,R002
Q016,巡航,5122.989701936968,5390.077371762534,直连,
Q016,下降,5390.077371762534,5567.71707391,直连,
Q017,爬升,6700.15074572,6779.63510118875,直连,
Q017,巡航,6779.63510118875,7033.888219567021,直连,
Q017,巡航,7033.888219567021,7131.67788048174,中继,R002
Q017,下降,7131.67788048174,7197.383324817678,中继,R002
Q017,投送,7197.383324817678,7593.383324817678,中继,R002
Q017,爬升,7593.383324817678,7660.8086055793965,中继,R002
Q017,巡航,7660.8086055793965,7837.470305106166,中继,R002
Q017,下降,7837.470305106166,7904.2519060583145,中继,R002
Q017,投送,7904.2519060583145,8156.2519060583145,中继,R002
Q017,爬升,8156.251906058314,8181.54347099972,中继,R002
Q017,巡航,8181.54347099972,8295.646447391162,中继,R002
Q017,巡航,8295.646447391162,8561.886725637862,直连,
Q017,下降,8561.886725637862,8644.65118181,直连,
Q018,爬升,5927.71707391,5982.8933780278385,直连,
Q018,巡航,5982.8933780278385,6249.133656274538,直连,
Q018,巡航,6249.133656274538,6363.236632665981,中继,R002
Q018,下降,6363.236632665981,6388.5281976073875,中继,R002
Q018,投送,6388.5281976073875,6568.5281976073875,中继,R002
Q018,爬升,6568.5281976073875,6601.290414811164,中继,R002
Q018,巡航,6601.290414811164,6716.259560506574,中继,R002
Q018,下降,6716.259560506574,6730.764447388085,中继,R002
Q018,下降,6730.764447388085,6759.774221151106,中继,R005
Q018,投送,6759.774221151106,6939.774221151106,中继,R005
Q018,爬升,6939.774221151106,6954.683263509504,中继,R005
Q018,爬升,6954.683263509504,6969.592305867903,中继,R002
Q018,巡航,6969.592305867903,7206.754152548296,中继,R002
Q018,巡航,7206.754152548296,7463.679486452054,直连,
Q018,下降,7463.679486452054,7536.18118812,直连,
Q019,爬升,360.0,462.64551188151034,直连,
Q019,巡航,462.64551188151034,781.610503632121,直连,
Q019,巡航,781.610503632121,821.4811276009473,中继,R001
Q019,巡航,821.4811276009473,861.3517515697737,中继,R002
Q019,下降,861.3517515697737,878.1590586986799,中继,R002
Q019,下降,878.1590586986799,894.9663658275862,未覆盖,
Q019,投送,894.9663658275862,1104.9663658275863,未覆盖,
Q019,爬升,1104.9663658275863,1118.9724551016748,未覆盖,
Q019,爬升,1118.9724551016748,1132.9785443757632,中继,R002
Q019,巡航,1132.9785443757632,1172.8491683445895,中继,R002
Q019,巡航,1172.8491683445895,1212.7197923134158,中继,R001
Q019,巡航,1212.7197923134158,1531.6847840640266,直连,
Q019,下降,1531.6847840640266,1654.85939832,直连,
