运输架次编号,通信阶段,开始时刻（s）,结束时刻（s）,保障方式,中继架次编号
T002,巡航,631.5556505536205,651.3191377769865,直连,
T002,巡航,651.3191377769865,671.0826250003527,直连,
T002,巡航,671.0826250003527,690.8461122237186,直连,
T002,巡航,690.8461122237186,710.6095994470847,直连,
T002,巡航,710.6095994470847,730.3730866704508,直连,
T002,巡航,730.3730866704508,750.1365738938168,直连,
T002,巡航,750.1365738938168,769.9000611171829,直连,
T002,巡航,769.9000611171829,789.6635483405489,直连,
T002,巡航,789.6635483405489,809.427035563915,直连,
T002,巡航,809.427035563915,829.190522787281,中继,R001
T002,巡航,829.190522787281,848.954010010647,中继,R001
T002,巡航,848.954010010647,868.7174972340131,中继,R001
T002,巡航,868.7174972340131,888.4809844573791,中继,R001
T002,巡航,888.4809844573791,908.2444716807452,中继,R002
T002,巡航,908.2444716807452,928.0079589041113,中继,R001
T002,巡航,928.0079589041113,947.7714461274772,中继,R001
T002,巡航,947.7714461274772,967.5349333508434,中继,R001
T002,巡航,967.5349333508434,987.2984205742094,中继,R001
T002,巡航,987.2984205742094,1007.0619077975755,中继,R001
T002,巡航,1007.0619077975755,1026.8253950209414,中继,R001
T002,巡航,1026.8253950209414,1046.5888822443076,中继,R001
T002,下降,1046.5888822443076,1061.497924602706,中继,R001
T002,下降,1061.497924602706,1076.4069669611044,中继,R001
T002,下降,1076.4069669611044,1091.3160093195029,中继,R001
T002,投送,1091.3160093195029,1111.1160093195028,中继,R001
T002,投送,1111.1160093195028,1130.9160093195028,中继,R001
T002,投送,1130.9160093195028,1150.716009319503,中继,R001
T002,投送,1150.716009319503,1170.516009319503,中继,R001
T002,投送,1170.516009319503,1190.3160093195029,中继,R001
T002,投送,1190.3160093195029,1210.1160093195028,中继,R001
T002,投送,1210.1160093195028,1229.9160093195028,中继,R001
T002,投送,1229.9160093195028,1249.716009319503,中继,R001
T002,投送,1249.716009319503,1269.516009319503,中继,R001
T002,投送,1269.516009319503,1289.3160093195029,中继,R001
T002,投送,1289.3160093195029,1309.1160093195028,中继,R001
T002,投送,1309.1160093195028,1328.9160093195028,中继,R001
T002,投送,1328.9160093195028,1348.716009319503,中继,R001
T002,投送,1348.716009319503,1368.516009319503,中继,R001
T002,投送,1368.516009319503,1388.3160093195029,中继,R001
T002,投送,1388.3160093195029,1408.1160093195028,中继,R001
T002,投送,1408.1160093195028,1427.9160093195028,中继,R001
T002,投送,1427.9160093195028,1447.716009319503,中继,R001
T002,投送,1447.716009319503,1467.516009319503,中继,R001
T002,投送,1467.516009319503,1487.3160093195029,中继,R001
T002,爬升,1487.3160093195029,1505.206860149581,中继,R001
T002,爬升,1505.206860149581,1523.097710979659,中继,R001
T002,巡航,1523.097710979659,1542.8611982030252,中继,R001
T002,巡航,1542.8611982030252,1562.6246854263911,中继,R001
T002,巡航,1562.6246854263911,1582.3881726497573,中继,R001
T002,巡航,1582.3881726497573,1602.1516598731232,中继,R001
T002,巡航,1602.1516598731232,1621.9151470964894,中继,R001
T002,巡航,1621.9151470964894,1641.6786343198553,中继,R001
T002,巡航,1641.6786343198553,1661.4421215432214,中继,R001
T002,巡航,1661.4421215432214,1681.2056087665874,中继,R001
T002,巡航,1681.2056087665874,1700.9690959899535,中继,R001
T002,巡航,1700.9690959899535,1720.7325832133197,中继,R001
T002,巡航,1720.7325832133197,1740.4960704366856,中继,R001
T002,巡航,1740.4960704366856,1760.2595576600518,中继,R001
T002,巡航,1760.2595576600518,1780.0230448834177,直连,
T002,巡航,1780.0230448834177,1799.7865321067839,直连,
T002,巡航,1799.7865321067839,1819.5500193301498,直连,
T002,巡航,1819.5500193301498,1839.313506553516,直连,
T002,巡航,1839.313506553516,1859.0769937768819,直连,
T002,巡航,1859.0769937768819,1878.840481000248,直连,
T002,巡航,1878.840481000248,1898.6039682236142,直连,
T002,巡航,1898.6039682236142,1918.36745544698,直连,
T002,巡航,1918.36745544698,1938.1309426703463,直连,
T002,巡航,1938.1309426703463,1957.8944298937122,直连,
T002,巡航,1957.8944298937122,1977.6579171170783,直连,
T002,巡航,1977.6579171170783,1997.4214043404445,直连,
T002,巡航,1997.4214043404445,2017.1848915638104,直连,
T002,下降,2017.1848915638104,2035.3103169788496,直连,
T002,下降,2035.3103169788496,2053.4357423938886,直连,
T002,下降,2053.4357423938886,2071.5611678089276,直连,
T002,下降,2071.5611678089276,2089.686593223967,直连,
T002,下降,2089.686593223967,2107.812018639006,直连,
T003,爬升,390.0,408.3921013726129,直连,
T003,爬升,408.3921013726129,426.78420274522574,直连,
T003,爬升,426.78420274522574,445.17630411783864,直连,
T003,巡航,445.17630411783864,464.1934668497458,直连,
T003,巡航,464.1934668497458,483.2106295816529,直连,
T003,巡航,483.2106295816529,502.22779231356003,直连,
T003,巡航,502.22779231356003,521.2449550454671,直连,
T003,巡航,521.2449550454671,540.2621177773743,直连,
T003,巡航,540.2621177773743,559.2792805092814,直连,
T003,巡航,559.2792805092814,578.2964432411886,直连,
T003,巡航,578.2964432411886,597.3136059730957,直连,
T003,巡航,597.3136059730957,616.3307687050028,直连,
T003,巡航,616.3307687050028,635.3479314369099,直连,
T003,巡航,635.3479314369099,654.3650941688171,直连,
T003,巡航,654.3650941688171,673.3822569007242,直连,
T003,巡航,673.3822569007242,692.3994196326314,直连,
T003,巡航,692.3994196326314,711.4165823645385,中继,R001
T003,巡航,711.4165823645385,730.4337450964456,中继,R001
T003,巡航,730.4337450964456,749.4509078283527,中继,R002
T003,巡航,749.4509078283527,768.4680705602599,中继,R002
T003,巡航,768.4680705602599,787.4852332921671,中继,R002
T003,巡航,787.4852332921671,806.5023960240742,中继,R002
T003,巡航,806.5023960240742,825.5195587559813,中继,R002
T003,下降,825.5195587559813,838.1653412266844,中继,R002
T003,下降,838.1653412266844,850.8111236973876,中继,R002
T003,投送,850.8111236973876,869.2726621589261,中继,R002
T003,投送,869.2726621589261,887.7342006204645,中继,R002
T003,投送,887.7342006204645,906.195739082003,中继,R002
T003,投送,906.195739082003,924.6572775435416,中继,R002
T003,投送,924.6572775435416,943.11881600508,中继,R002
T003,投送,943.11881600508,961.5803544666185,中继,R002
T003,投送,961.5803544666185,980.0418929281569,中继,R002
T003,投送,980.0418929281569,998.5034313896954,中继,R002
T003,投送,998.5034313896954,1016.9649698512338,中继,R002
T003,投送,1016.9649698512338,1035.4265083127723,中继,R002
T003,投送,1035.4265083127723,1053.8880467743109,中继,R002
T003,投送,1053.8880467743109,1072.3495852358492,中继,R002
T003,投送,1072.3495852358492,1090.8111236973878,中继,R002
T003,爬升,1090.8111236973878,1101.3492757563072,中继,R002
T003,爬升,1101.3492757563072,1111.8874278152264,中继,R002
T003,巡航,1111.8874278152264,1130.9045905471335,中继,R002
T003,巡航,1130.9045905471335,1149.9217532790406,中继,R002
T003,巡航,1149.9217532790406,1168.9389160109479,中继,R002
T003,巡航,1168.9389160109479,1187.956078742855,中继,R002
T003,巡航,1187.956078742855,1206.973241474762,中继,R002
T003,巡航,1206.973241474762,1225.9904042066692,中继,R001
T003,巡航,1225.9904042066692,1245.0075669385762,中继,R001
T003,巡航,1245.0075669385762,1264.0247296704836,直连,
T003,巡航,1264.0247296704836,1283.0418924023907,直连,
T003,巡航,1283.0418924023907,1302.0590551342978,直连,
T003,巡航,1302.0590551342978,1321.0762178662048,直连,
T003,巡航,1321.0762178662048,1340.093380598112,直连,
T003,巡航,1340.093380598112,1359.1105433300193,直连,
T003,巡航,1359.1105433300193,1378.1277060619263,直连,
T003,巡航,1378.1277060619263,1397.1448687938334,直连,
T003,巡航,1397.1448687938334,1416.1620315257405,直连,
T003,巡航,1416.1620315257405,1435.1791942576479,直连,
T003,巡航,1435.1791942576479,1454.1963569895547,直连,
T003,巡航,1454.1963569895547,1473.213519721462,直连,
T003,巡航,1473.213519721462,1492.2306824533691,直连,
T003,下降,1492.2306824533691,1508.7835736887207,直连,
T003,下降,1508.7835736887207,1525.3364649240723,直连,
T003,下降,1525.3364649240723,1541.8893561594239,直连,
T003,下降,1541.8893561594239,1558.4422473947754,直连,
T004,爬升,360.0,375.10452117919925,直连,
T004,爬升,375.10452117919925,390.2090423583985,直连,
T004,爬升,390.2090423583985,405.31356353759776,直连,
T004,爬升,405.31356353759776,420.418084716797,直连,
T004,巡航,420.418084716797,440.3409549016418,直连,
T004,巡航,440.3409549016418,460.26382508648663,直连,
T004,巡航,460.26382508648663,480.1866952713314,直连,
T004,巡航,480.1866952713314,500.10956545617626,直连,
T004,巡航,500.10956545617626,520.032435641021,直连,
T004,巡航,520.032435641021,539.9553058258658,直连,
T004,巡航,539.9553058258658,559.8781760107107,直连,
T004,巡航,559.8781760107107,579.8010461955555,直连,
T004,巡航,579.8010461955555,599.7239163804003,直连,
T004,巡航,599.7239163804003,619.6467865652451,直连,
T004,巡航,619.6467865652451,639.56965675009,直连,
T004,巡航,639.56965675009,659.4925269349347,直连,
T004,巡航,659.4925269349347,679.4153971197795,直连,
T004,巡航,679.4153971197795,699.3382673046244,直连,
T004,巡航,699.3382673046244,719.2611374894691,直连,
T004,巡航,719.2611374894691,739.184007674314,直连,
T004,巡航,739.184007674314,759.1068778591588,中继,R001
T004,巡航,759.1068778591588,779.0297480440036,中继,R001
T004,巡航,779.0297480440036,798.9526182288483,中继,R001
T004,巡航,798.9526182288483,818.8754884136931,中继,R001
T004,巡航,818.8754884136931,838.798358598538,中继,R002
T004,巡航,838.798358598538,858.7212287833828,中继,R002
T004,巡航,858.7212287833828,878.6440989682276,中继,R001
T004,巡航,878.6440989682276,898.5669691530725,中继,R001
T004,巡航,898.5669691530725,918.4898393379171,中继,R001
T004,巡航,918.4898393379171,938.412709522762,中继,R001
T004,巡航,938.412709522762,958.3355797076068,中继,R001
T004,巡航,958.3355797076068,978.2584498924517,中继,R001
T004,巡航,978.2584498924517,998.1813200772965,中继,R001
T004,巡航,998.1813200772965,1018.1041902621413,中继,R001
T004,巡航,1018.1041902621413,1038.027060446986,中继,R001
T004,下降,1038.027060446986,1055.9179112770644,中继,R001
T004,下降,1055.9179112770644,1073.8087621071425,中继,R001
T004,投送,1073.8087621071425,1092.8996711980515,中继,R001
T004,投送,1092.8996711980515,1111.9905802889607,中继,R001
T004,投送,1111.9905802889607,1131.0814893798697,中继,R001
T004,投送,1131.0814893798697,1150.1723984707787,中继,R001
T004,投送,1150.1723984707787,1169.263307561688,中继,R001
T004,投送,1169.263307561688,1188.354216652597,中继,R001
T004,投送,1188.354216652597,1207.4451257435062,中继,R001
T004,投送,1207.4451257435062,1226.5360348344152,中继,R001
T004,投送,1226.5360348344152,1245.6269439253242,中继,R001
T004,投送,1245.6269439253242,1264.7178530162334,中继,R001
T004,投送,1264.7178530162334,1283.8087621071425,中继,R001
T004,爬升,1283.8087621071422,1298.7178044655407,中继,R001
T004,爬升,1298.7178044655407,1313.626846823939,中继,R001
T004,巡航,1313.626846823939,1333.549717008784,中继,R001
T004,巡航,1333.549717008784,1353.4725871936287,中继,R001
T004,巡航,1353.4725871936287,1373.3954573784736,中继,R001
T004,巡航,1373.3954573784736,1393.3183275633185,中继,R001
T004,巡航,1393.3183275633185,1413.2411977481631,中继,R001
T004,巡航,1413.2411977481631,1433.164067933008,中继,R001
T004,巡航,1433.164067933008,1453.086938117853,中继,R001
T004,巡航,1453.086938117853,1473.0098083026976,中继,R001
T004,巡航,1473.0098083026976,1492.9326784875425,中继,R001
T004,巡航,1492.9326784875425,1512.8555486723872,中继,R002
T004,巡航,1512.8555486723872,1532.778418857232,中继,R002
T004,巡航,1532.778418857232,1552.701289042077,中继,R001
T004,巡航,1552.701289042077,1572.6241592269216,中继,R001
T004,巡航,1572.6241592269216,1592.5470294117665,中继,R001
T004,巡航,1592.5470294117665,1612.4698995966114,中继,R001
T004,巡航,1612.4698995966114,1632.392769781456,直连,
T004,巡航,1632.392769781456,1652.315639966301,直连,
T004,巡航,1652.315639966301,1672.2385101511459,直连,
T004,巡航,1672.2385101511459,1692.1613803359905,直连,
T004,巡航,1692.1613803359905,1712.0842505208354,直连,
T004,巡航,1712.0842505208354,1732.0071207056803,直连,
T004,巡航,1732.0071207056803,1751.929990890525,直连,
T004,巡航,1751.929990890525,1771.85286107537,直连,
T004,巡航,1771.85286107537,1791.7757312602148,直连,
T004,巡航,1791.7757312602148,1811.6986014450595,直连,
T004,巡航,1811.6986014450595,1831.6214716299041,直连,
T004,巡航,1831.6214716299041,1851.544341814749,直连,
T004,巡航,1851.544341814749,1871.467211999594,直连,
T004,巡航,1871.467211999594,1891.3900821844388,直连,
T004,巡航,1891.3900821844388,1911.3129523692837,直连,
T004,巡航,1911.3129523692837,1931.2358225541284,直连,
T004,下降,1931.2358225541284,1949.3612479691674,直连,
T004,下降,1949.3612479691674,1967.4866733842066,直连,
T004,下降,1967.4866733842066,1985.6120987992458,直连,
T004,下降,1985.6120987992458,2003.7375242142848,直连,
T005,爬升,360.0,379.8664866129558,直连,
T005,爬升,379.8664866129558,399.7329732259115,直连,
T005,爬升,399.7329732259115,419.59945983886723,直连,
T005,爬升,419.59945983886723,439.465946451823,直连,
T005,巡航,439.465946451823,458.4317239116678,直连,
T005,巡航,458.4317239116678,477.39750137151253,直连,
T005,巡航,477.39750137151253,496.3632788313573,直连,
T005,巡航,496.3632788313573,515.329056291202,直连,
T005,巡航,515.329056291202,534.2948337510468,直连,
T005,巡航,534.2948337510468,553.2606112108916,直连,
T005,巡航,553.2606112108916,572.2263886707364,直连,
T005,巡航,572.2263886707364,591.1921661305811,直连,
T005,巡航,591.1921661305811,610.1579435904259,直连,
T005,巡航,610.1579435904259,629.1237210502707,直连,
T005,巡航,629.1237210502707,648.0894985101154,直连,
T005,巡航,648.0894985101154,667.0552759699601,直连,
T005,巡航,667.0552759699601,686.021053429805,直连,
T005,巡航,686.021053429805,704.9868308896497,直连,
T005,下降,704.9868308896497,715.2463987607434,直连,
T005,下降,715.2463987607434,725.5059666318372,直连,
T005,投送,725.5059666318372,744.5968757227463,直连,
T005,投送,744.5968757227463,763.6877848136553,直连,
T005,投送,763.6877848136553,782.7786939045644,直连,
T005,投送,782.7786939045644,801.8696029954735,直连,
T005,投送,801.8696029954735,820.9605120863827,直连,
T005,投送,820.9605120863827,840.0514211772917,直连,
T005,投送,840.0514211772917,859.1423302682008,直连,
T005,投送,859.1423302682008,878.2332393591099,直连,
T005,投送,878.2332393591099,897.324148450019,直连,
T005,投送,897.324148450019,916.415057540928,直连,
T005,投送,916.415057540928,935.5059666318372,直连,
T005,爬升,935.5059666318372,952.6052464169934,直连,
T005,巡航,952.6052464169934,971.5710238768381,直连,
T005,巡航,971.5710238768381,990.536801336683,直连,
T005,巡航,990.536801336683,1009.5025787965277,直连,
T005,巡航,1009.5025787965277,1028.4683562563725,直连,
T005,巡航,1028.4683562563725,1047.4341337162173,直连,
T005,巡航,1047.4341337162173,1066.399911176062,直连,
T005,巡航,1066.399911176062,1085.3656886359067,直连,
T005,巡航,1085.3656886359067,1104.3314660957515,直连,
T005,巡航,1104.3314660957515,1123.2972435555962,直连,
T005,巡航,1123.2972435555962,1142.263021015441,直连,
T005,巡航,1142.263021015441,1161.2287984752859,直连,
T005,巡航,1161.2287984752859,1180.1945759351306,直连,
T005,巡航,1180.1945759351306,1199.1603533949753,直连,
T005,巡航,1199.1603533949753,1218.12613085482,直连,
T005,下降,1218.12613085482,1237.1979580032576,直连,
T005,下降,1237.1979580032576,1256.269785151695,直连,
T005,下降,1256.269785151695,1275.3416123001327,直连,
T005,下降,1275.3416123001327,1294.4134394485702,直连,
T005,下降,1294.4134394485702,1313.4852665970077,直连,
T006,爬升,481.0,500.38088134765627,直连,
T006,爬升,500.38088134765627,519.7617626953125,直连,
T006,爬升,519.7617626953125,539.1426440429688,直连,
T006,巡航,539.1426440429688,557.6516664832141,直连,
T006,巡航,557.6516664832141,576.1606889234595,直连,
T006,巡航,576.1606889234595,594.6697113637048,直连,
T006,巡航,594.6697113637048,613.1787338039501,直连,
T006,巡航,613.1787338039501,631.6877562441954,直连,
T006,巡航,631.6877562441954,650.1967786844408,直连,
T006,巡航,650.1967786844408,668.7058011246861,直连,
T006,巡航,668.7058011246861,687.2148235649314,直连,
T006,巡航,687.2148235649314,705.7238460051767,直连,
T006,巡航,705.7238460051767,724.2328684454221,直连,
T006,巡航,724.2328684454221,742.7418908856674,直连,
T006,下降,742.7418908856674,757.5846592369044,直连,
T006,下降,757.5846592369044,772.4274275881414,直连,
T006,下降,772.4274275881414,787.2701959393784,直连,
T006,投送,787.2701959393784,807.0701959393783,直连,
T006,投送,807.0701959393783,826.8701959393784,直连,
T006,投送,826.8701959393784,846.6701959393783,直连,
T006,投送,846.6701959393783,866.4701959393784,直连,
T006,投送,866.4701959393784,886.2701959393784,直连,
T006,投送,886.2701959393784,906.0701959393784,直连,
T006,投送,906.0701959393784,925.8701959393784,直连,
T006,投送,925.8701959393784,945.6701959393783,直连,
T006,投送,945.6701959393783,965.4701959393784,直连,
T006,投送,965.4701959393784,985.2701959393785,直连,
T006,投送,985.2701959393785,1005.0701959393784,直连,
T006,投送,1005.0701959393784,1024.8701959393784,直连,
T006,投送,1024.8701959393784,1044.6701959393786,直连,
T006,投送,1044.6701959393786,1064.4701959393785,直连,
T006,投送,1064.4701959393785,1084.2701959393785,直连,
T006,投送,1084.2701959393785,1104.0701959393784,直连,
T006,投送,1104.0701959393784,1123.8701959393784,直连,
T006,投送,1123.8701959393784,1143.6701959393786,直连,
T006,投送,1143.6701959393786,1163.4701959393785,直连,
T006,投送,1163.4701959393785,1183.2701959393785,直连,
T006,爬升,1183.2701959393785,1201.0815179608628,直连,
T006,爬升,1201.0815179608628,1218.8928399823471,直连,
T006,巡航,1218.8928399823471,1237.4018624225926,直连,
T006,巡航,1237.4018624225926,1255.9108848628377,直连,
T006,巡航,1255.9108848628377,1274.4199073030832,直连,
T006,巡航,1274.4199073030832,1292.9289297433286,直连,
T006,巡航,1292.9289297433286,1311.4379521835738,直连,
T006,巡航,1311.4379521835738,1329.9469746238192,直连,
T006,巡航,1329.9469746238192,1348.4559970640644,直连,
T006,巡航,1348.4559970640644,1366.9650195043098,直连,
T006,巡航,1366.9650195043098,1385.4740419445552,直连,
T006,巡航,1385.4740419445552,1403.9830643848004,直连,
T006,巡航,1403.9830643848004,1422.4920868250458,直连,
T006,下降,1422.4920868250458,1440.6616630884737,直连,
T006,下降,1440.6616630884737,1458.8312393519013,直连,
T006,下降,1458.8312393519013,1477.000815615329,直连,
T006,下降,1477.000815615329,1495.1703918787568,直连,
T007,爬升,360.99999999999994,377.1507344563802,直连,
T007,爬升,377.1507344563802,393.30146891276036,直连,
T007,爬升,393.30146891276036,409.4522033691406,直连,
T007,巡航,409.4522033691406,429.0290540270924,直连,
T007,巡航,429.0290540270924,448.60590468504415,直连,
T007,巡航,448.60590468504415,468.18275534299596,直连,
T007,巡航,468.18275534299596,487.75960600094777,直连,
T007,巡航,487.75960600094777,507.3364566588996,直连,
T007,巡航,507.3364566588996,526.9133073168514,直连,
T007,巡航,526.9133073168514,546.4901579748032,直连,
T007,巡航,546.4901579748032,566.067008632755,直连,
T007,巡航,566.067008632755,585.6438592907068,直连,
T007,巡航,585.6438592907068,605.2207099486585,直连,
T007,巡航,605.2207099486585,624.7975606066103,直连,
T007,巡航,624.7975606066103,644.3744112645621,直连,
T007,巡航,644.3744112645621,663.9512619225139,直连,
T007,下降,663.9512619225139,681.7625839439984,直连,
T007,下降,681.7625839439984,699.5739059654827,直连,
T007,投送,699.5739059654827,718.6648150563918,直连,
T007,投送,718.6648150563918,737.7557241473008,直连,
T007,投送,737.7557241473008,756.84663323821,直连,
T007,投送,756.84663323821,775.9375423291191,直连,
T007,投送,775.9375423291191,795.0284514200282,直连,
T007,投送,795.0284514200282,814.1193605109372,直连,
T007,投送,814.1193605109372,833.2102696018463,直连,
T007,投送,833.2102696018463,852.3011786927555,直连,
T007,投送,852.3011786927555,871.3920877836645,直连,
T007,投送,871.3920877836645,890.4829968745736,直连,
T007,投送,890.4829968745736,909.5739059654827,直连,
T007,爬升,909.5739059654827,924.4166743167198,直连,
T007,爬升,924.4166743167198,939.2594426679567,直连,
T007,巡航,939.2594426679567,958.8362933259085,直连,
T007,巡航,958.8362933259085,978.4131439838603,直连,
T007,巡航,978.4131439838603,997.9899946418121,直连,
T007,巡航,997.9899946418121,1017.5668452997639,直连,
T007,巡航,1017.5668452997639,1037.1436959577156,直连,
T007,巡航,1037.1436959577156,1056.7205466156674,直连,
T007,巡航,1056.7205466156674,1076.2973972736193,直连,
T007,巡航,1076.2973972736193,1095.874247931571,直连,
T007,巡航,1095.874247931571,1115.4510985895229,直连,
T007,巡航,1115.4510985895229,1135.0279492474747,直连,
T007,巡航,1135.0279492474747,1154.6047999054265,直连,
T007,巡航,1154.6047999054265,1174.1816505633783,直连,
T007,巡航,1174.1816505633783,1193.75850122133,直连,
T007,下降,1193.75850122133,1213.1393825689863,直连,
T007,下降,1213.1393825689863,1232.5202639166425,直连,
T007,下降,1232.5202639166425,1251.9011452642987,直连,
T008,爬升,625.0,644.8664866129558,直连,
T008,爬升,644.8664866129558,664.7329732259116,直连,
T008,爬升,664.7329732259116,684.5994598388672,直连,
T008,爬升,684.5994598388672,704.465946451823,直连,
T008,巡航,704.465946451823,723.4317239116679,直连,
T008,巡航,723.4317239116679,742.3975013715126,直连,
T008,巡航,742.3975013715126,761.3632788313573,直连,
T008,巡航,761.3632788313573,780.329056291202,直连,
T008,巡航,780.329056291202,799.2948337510468,直连,
T008,巡航,799.2948337510468,818.2606112108916,直连,
T008,巡航,818.2606112108916,837.2263886707364,直连,
T008,巡航,837.2263886707364,856.1921661305811,直连,
T008,巡航,856.1921661305811,875.1579435904259,直连,
T008,巡航,875.1579435904259,894.1237210502707,直连,
T008,巡航,894.1237210502707,913.0894985101154,直连,
T008,巡航,913.0894985101154,932.0552759699601,直连,
T008,巡航,932.0552759699601,951.021053429805,直连,
T008,巡航,951.021053429805,969.9868308896497,直连,
T008,下降,969.9868308896497,980.2463987607434,直连,
T008,下降,980.2463987607434,990.5059666318372,直连,
T008,投送,990.5059666318372,1009.5968757227463,直连,
T008,投送,1009.5968757227463,1028.6877848136553,直连,
T008,投送,1028.6877848136553,1047.7786939045645,直连,
T008,投送,1047.7786939045645,1066.8696029954735,直连,
T008,投送,1066.8696029954735,1085.9605120863826,直连,
T008,投送,1085.9605120863826,1105.0514211772916,直连,
T008,投送,1105.0514211772916,1124.1423302682008,直连,
T008,投送,1124.1423302682008,1143.23323935911,直连,
T008,投送,1143.23323935911,1162.324148450019,直连,
T008,投送,1162.324148450019,1181.415057540928,直连,
T008,投送,1181.415057540928,1200.505966631837,直连,
T008,爬升,1200.505966631837,1217.6052464169934,直连,
