运输架次编号,通信阶段,开始时刻（s）,结束时刻（s）,保障方式,中继架次编号
T002,巡航,959.9554066638207,979.4560876829626,直连,
T002,巡航,979.4560876829626,998.9567687021046,直连,
T002,巡航,998.9567687021046,1018.4574497212465,直连,
T002,巡航,1018.4574497212465,1037.9581307403885,直连,
T002,巡航,1037.9581307403885,1057.4588117595304,直连,
T002,巡航,1057.4588117595304,1076.9594927786723,直连,
T002,巡航,1076.9594927786723,1096.4601737978142,直连,
T002,巡航,1096.4601737978142,1115.9608548169563,直连,
T002,巡航,1115.9608548169563,1135.4615358360982,直连,
T002,巡航,1135.4615358360982,1154.96221685524,直连,
T002,下降,1154.96221685524,1171.7283923923494,直连,
T002,下降,1171.7283923923494,1188.4945679294588,直连,
T002,下降,1188.4945679294588,1205.2607434665683,直连,
T002,下降,1205.2607434665683,1222.0269190036777,直连,
T003,爬升,360.0,379.8664866129558,直连,
T003,爬升,379.8664866129558,399.7329732259115,直连,
T003,爬升,399.7329732259115,419.59945983886723,直连,
T003,爬升,419.59945983886723,439.465946451823,直连,
T003,巡航,439.465946451823,458.4317239116678,直连,
T003,巡航,458.4317239116678,477.39750137151253,直连,
T003,巡航,477.39750137151253,496.3632788313573,直连,
T003,巡航,496.3632788313573,515.329056291202,直连,
T003,巡航,515.329056291202,534.2948337510468,直连,
T003,巡航,534.2948337510468,553.2606112108916,直连,
T003,巡航,553.2606112108916,572.2263886707364,直连,
T003,巡航,572.2263886707364,591.1921661305811,直连,
T003,巡航,591.1921661305811,610.1579435904259,直连,
T003,巡航,610.1579435904259,629.1237210502707,直连,
T003,巡航,629.1237210502707,648.0894985101154,直连,
T003,巡航,648.0894985101154,667.0552759699601,直连,
T003,巡航,667.0552759699601,686.021053429805,直连,
T003,巡航,686.021053429805,704.9868308896497,直连,
T003,下降,704.9868308896497,715.2463987607434,直连,
T003,下降,715.2463987607434,725.5059666318372,直连,
T003,投送,725.5059666318372,744.5968757227463,直连,
T003,投送,744.5968757227463,763.6877848136553,直连,
T003,投送,763.6877848136553,782.7786939045644,直连,
T003,投送,782.7786939045644,801.8696029954735,直连,
T003,投送,801.8696029954735,820.9605120863827,直连,
T003,投送,820.9605120863827,840.0514211772917,直连,
T003,投送,840.0514211772917,859.1423302682008,直连,
T003,投送,859.1423302682008,878.2332393591099,直连,
T003,投送,878.2332393591099,897.324148450019,直连,
T003,投送,897.324148450019,916.415057540928,直连,
T003,投送,916.415057540928,935.5059666318372,直连,
T003,爬升,935.5059666318372,952.6052464169934,直连,
T003,巡航,952.6052464169934,971.5710238768381,直连,
T003,巡航,971.5710238768381,990.536801336683,直连,
T003,巡航,990.536801336683,1009.5025787965277,直连,
T003,巡航,1009.5025787965277,1028.4683562563725,直连,
T003,巡航,1028.4683562563725,1047.4341337162173,直连,
T003,巡航,1047.4341337162173,1066.399911176062,直连,
T003,巡航,1066.399911176062,1085.3656886359067,直连,
T003,巡航,1085.3656886359067,1104.3314660957515,直连,
T003,巡航,1104.3314660957515,1123.2972435555962,直连,
T003,巡航,1123.2972435555962,1142.263021015441,直连,
T003,巡航,1142.263021015441,1161.2287984752859,直连,
T003,巡航,1161.2287984752859,1180.1945759351306,直连,
T003,巡航,1180.1945759351306,1199.1603533949753,直连,
T003,巡航,1199.1603533949753,1218.12613085482,直连,
T003,下降,1218.12613085482,1237.1979580032576,直连,
T003,下降,1237.1979580032576,1256.269785151695,直连,
T003,下降,1256.269785151695,1275.3416123001327,直连,
T003,下降,1275.3416123001327,1294.4134394485702,直连,
T003,下降,1294.4134394485702,1313.4852665970077,直连,
T004,爬升,390.99999999999994,407.1507344563802,直连,
T004,爬升,407.1507344563802,423.30146891276036,直连,
T004,爬升,423.30146891276036,439.4522033691406,直连,
T004,巡航,439.4522033691406,459.0290540270924,直连,
T004,巡航,459.0290540270924,478.60590468504415,直连,
T004,巡航,478.60590468504415,498.18275534299596,直连,
T004,巡航,498.18275534299596,517.7596060009478,直连,
T004,巡航,517.7596060009478,537.3364566588996,直连,
T004,巡航,537.3364566588996,556.9133073168514,直连,
T004,巡航,556.9133073168514,576.4901579748032,直连,
T004,巡航,576.4901579748032,596.067008632755,直连,
T004,巡航,596.067008632755,615.6438592907068,直连,
T004,巡航,615.6438592907068,635.2207099486585,直连,
T004,巡航,635.2207099486585,654.7975606066103,直连,
T004,巡航,654.7975606066103,674.3744112645621,直连,
T004,巡航,674.3744112645621,693.9512619225139,直连,
T004,下降,693.9512619225139,711.7625839439984,直连,
T004,下降,711.7625839439984,729.5739059654827,直连,
T004,投送,729.5739059654827,749.5739059654827,直连,
T004,投送,749.5739059654827,769.5739059654827,直连,
T004,投送,769.5739059654827,789.5739059654827,直连,
T004,投送,789.5739059654827,809.5739059654827,直连,
T004,投送,809.5739059654827,829.5739059654827,直连,
T004,投送,829.5739059654827,849.5739059654827,直连,
T004,投送,849.5739059654827,869.5739059654827,直连,
T004,投送,869.5739059654827,889.5739059654827,直连,
T004,投送,889.5739059654827,909.5739059654827,直连,
T004,投送,909.5739059654827,929.5739059654827,直连,
T004,投送,929.5739059654827,949.5739059654827,直连,
T004,投送,949.5739059654827,969.5739059654827,直连,
T004,爬升,969.5739059654827,984.4166743167198,直连,
T004,爬升,984.4166743167198,999.2594426679567,直连,
T004,巡航,999.2594426679567,1018.8362933259085,直连,
T004,巡航,1018.8362933259085,1038.4131439838602,直连,
T004,巡航,1038.4131439838602,1057.989994641812,直连,
T004,巡航,1057.989994641812,1077.5668452997638,直连,
T004,巡航,1077.5668452997638,1097.1436959577156,直连,
T004,巡航,1097.1436959577156,1116.7205466156674,直连,
T004,巡航,1116.7205466156674,1136.2973972736193,直连,
T004,巡航,1136.2973972736193,1155.874247931571,直连,
T004,巡航,1155.874247931571,1175.4510985895229,直连,
T004,巡航,1175.4510985895229,1195.0279492474747,直连,
T004,巡航,1195.0279492474747,1214.6047999054265,直连,
T004,巡航,1214.6047999054265,1234.1816505633783,直连,
T004,巡航,1234.1816505633783,1253.75850122133,直连,
T004,下降,1253.75850122133,1273.1393825689863,直连,
T004,下降,1273.1393825689863,1292.5202639166425,直连,
T004,下降,1292.5202639166425,1311.9011452642987,直连,
T005,爬升,391.9999999999999,411.0400663248697,直连,
T005,爬升,411.0400663248697,430.0801326497395,直连,
T005,爬升,430.0801326497395,449.1201989746093,直连,
T005,爬升,449.1201989746093,468.1602652994791,直连,
T005,爬升,468.1602652994791,487.2003316243489,直连,
T005,巡航,487.2003316243489,506.9081935608007,直连,
T005,巡航,506.9081935608007,526.6160554972525,直连,
T005,巡航,526.6160554972525,546.3239174337044,直连,
T005,巡航,546.3239174337044,566.0317793701563,直连,
T005,巡航,566.0317793701563,585.7396413066081,直连,
T005,巡航,585.7396413066081,605.4475032430599,直连,
T005,巡航,605.4475032430599,625.1553651795118,直连,
T005,巡航,625.1553651795118,644.8632271159636,直连,
T005,巡航,644.8632271159636,664.5710890524155,直连,
T005,巡航,664.5710890524155,684.2789509888673,直连,
T005,巡航,684.2789509888673,703.9868129253191,直连,
T005,巡航,703.9868129253191,723.694674861771,直连,
T005,巡航,723.694674861771,743.4025367982229,直连,
T005,巡航,743.4025367982229,763.1103987346746,中继,R002
T005,巡航,763.1103987346746,782.8182606711265,中继,R002
T005,巡航,782.8182606711265,802.5261226075784,中继,R002
T005,巡航,802.5261226075784,822.2339845440301,中继,R002
T005,巡航,822.2339845440301,841.9418464804821,中继,R002
T005,巡航,841.9418464804821,861.6497084169339,中继,R002
T005,巡航,861.6497084169339,881.3575703533858,中继,R002
T005,巡航,881.3575703533858,901.0654322898375,中继,R002
T005,巡航,901.0654322898375,920.7732942262894,中继,R002
T005,巡航,920.7732942262894,940.4811561627412,中继,R002
T005,巡航,940.4811561627412,960.189018099193,中继,R002
T005,巡航,960.189018099193,979.8968800356449,中继,R002
T005,下降,979.8968800356449,997.6970126853845,中继,R002
T005,下降,997.6970126853845,1015.4971453351242,中继,R002
T005,下降,1015.4971453351242,1033.2972779848637,中继,R002
T005,投送,1033.2972779848637,1053.2972779848637,中继,R002
T005,投送,1053.2972779848637,1073.2972779848637,中继,R002
T005,投送,1073.2972779848637,1093.2972779848637,中继,R002
T005,投送,1093.2972779848637,1113.2972779848637,中继,R002
T005,投送,1113.2972779848637,1133.2972779848637,中继,R002
T005,投送,1133.2972779848637,1153.2972779848637,中继,R002
T005,投送,1153.2972779848637,1173.2972779848637,中继,R002
T005,投送,1173.2972779848637,1193.2972779848637,中继,R002
T005,投送,1193.2972779848637,1213.2972779848637,中继,R002
T005,投送,1213.2972779848637,1233.2972779848637,中继,R002
T005,投送,1233.2972779848637,1253.2972779848637,中继,R002
T005,投送,1253.2972779848637,1273.2972779848637,中继,R002
T005,爬升,1273.2972779848637,1288.1307218596467,中继,R002
T005,爬升,1288.1307218596467,1302.9641657344298,中继,R002
T005,爬升,1302.9641657344298,1317.7976096092127,中继,R002
T005,巡航,1317.7976096092127,1337.5054715456645,中继,R002
T005,巡航,1337.5054715456645,1357.2133334821165,中继,R002
T005,巡航,1357.2133334821165,1376.9211954185682,中继,R002
T005,巡航,1376.9211954185682,1396.62905735502,中继,R002
T005,巡航,1396.62905735502,1416.336919291472,中继,R002
T005,巡航,1416.336919291472,1436.0447812279237,中继,R002
T005,巡航,1436.0447812279237,1455.7526431643755,中继,R002
T005,巡航,1455.7526431643755,1475.4605051008275,中继,R002
T005,巡航,1475.4605051008275,1495.1683670372793,中继,R002
T005,巡航,1495.1683670372793,1514.876228973731,中继,R002
T005,巡航,1514.876228973731,1534.584090910183,中继,R002
T005,巡航,1534.584090910183,1554.2919528466348,中继,R002
T005,巡航,1554.2919528466348,1573.9998147830865,直连,
T005,巡航,1573.9998147830865,1593.7076767195385,直连,
T005,巡航,1593.7076767195385,1613.4155386559903,直连,
T005,巡航,1613.4155386559903,1633.123400592442,直连,
T005,巡航,1633.123400592442,1652.8312625288938,直连,
T005,巡航,1652.8312625288938,1672.5391244653458,直连,
T005,巡航,1672.5391244653458,1692.2469864017976,直连,
T005,巡航,1692.2469864017976,1711.9548483382496,直连,
T005,巡航,1711.9548483382496,1731.6627102747013,直连,
T005,巡航,1731.6627102747013,1751.370572211153,直连,
T005,巡航,1751.370572211153,1771.078434147605,直连,
T005,巡航,1771.078434147605,1790.7862960840569,直连,
T005,巡航,1790.7862960840569,1810.4941580205086,直连,
T005,下降,1810.4941580205086,1829.5342243453783,直连,
T005,下降,1829.5342243453783,1848.5742906702483,直连,
T005,下降,1848.5742906702483,1867.6143569951182,直连,
T005,下降,1867.6143569951182,1886.654423319988,直连,
T005,下降,1886.654423319988,1905.6944896448576,直连,
T005,下降,1905.6944896448576,1924.7345559697276,直连,
T006,爬升,978.0,997.3808813476562,直连,
T006,爬升,997.3808813476562,1016.7617626953125,直连,
T006,爬升,1016.7617626953125,1036.1426440429686,直连,
T006,巡航,1036.1426440429686,1054.651666483214,直连,
T006,巡航,1054.651666483214,1073.1606889234595,直连,
T006,巡航,1073.1606889234595,1091.6697113637047,直连,
T006,巡航,1091.6697113637047,1110.17873380395,直连,
T006,巡航,1110.17873380395,1128.6877562441955,直连,
T006,巡航,1128.6877562441955,1147.1967786844407,直连,
T006,巡航,1147.1967786844407,1165.705801124686,直连,
T006,巡航,1165.705801124686,1184.2148235649315,直连,
T006,巡航,1184.2148235649315,1202.7238460051767,直连,
T006,巡航,1202.7238460051767,1221.2328684454221,直连,
T006,巡航,1221.2328684454221,1239.7418908856675,直连,
T006,下降,1239.7418908856675,1254.5846592369044,直连,
T006,下降,1254.5846592369044,1269.4274275881414,直连,
T006,下降,1269.4274275881414,1284.2701959393785,直连,
T006,投送,1284.2701959393785,1304.0701959393782,直连,
T006,投送,1304.0701959393782,1323.8701959393784,直连,
T006,投送,1323.8701959393784,1343.6701959393783,直连,
T006,投送,1343.6701959393783,1363.4701959393783,直连,
T006,投送,1363.4701959393783,1383.2701959393785,直连,
T006,投送,1383.2701959393785,1403.0701959393784,直连,
T006,投送,1403.0701959393784,1422.8701959393784,直连,
T006,投送,1422.8701959393784,1442.6701959393783,直连,
T006,投送,1442.6701959393783,1462.4701959393783,直连,
T006,投送,1462.4701959393783,1482.2701959393785,直连,
T006,投送,1482.2701959393785,1502.0701959393784,直连,
T006,投送,1502.0701959393784,1521.8701959393784,直连,
T006,投送,1521.8701959393784,1541.6701959393786,直连,
T006,投送,1541.6701959393786,1561.4701959393785,直连,
T006,投送,1561.4701959393785,1581.2701959393785,直连,
T006,投送,1581.2701959393785,1601.0701959393784,直连,
T006,投送,1601.0701959393784,1620.8701959393784,直连,
T006,投送,1620.8701959393784,1640.6701959393786,直连,
T006,投送,1640.6701959393786,1660.4701959393785,直连,
T006,投送,1660.4701959393785,1680.2701959393785,直连,
T006,爬升,1680.2701959393785,1698.0815179608628,直连,
T006,爬升,1698.0815179608628,1715.8928399823471,直连,
T006,巡航,1715.8928399823471,1734.4018624225926,直连,
T006,巡航,1734.4018624225926,1752.9108848628377,直连,
T006,巡航,1752.9108848628377,1771.4199073030832,直连,
T006,巡航,1771.4199073030832,1789.9289297433286,直连,
T006,巡航,1789.9289297433286,1808.4379521835738,直连,
T006,巡航,1808.4379521835738,1826.9469746238192,直连,
T006,巡航,1826.9469746238192,1845.4559970640644,直连,
T006,巡航,1845.4559970640644,1863.9650195043098,直连,
T006,巡航,1863.9650195043098,1882.4740419445552,直连,
T006,巡航,1882.4740419445552,1900.9830643848004,直连,
T006,巡航,1900.9830643848004,1919.4920868250458,直连,
T006,下降,1919.4920868250458,1937.6616630884737,直连,
T006,下降,1937.6616630884737,1955.8312393519013,直连,
T006,下降,1955.8312393519013,1974.000815615329,直连,
T006,下降,1974.000815615329,1992.1703918787568,直连,
T007,爬升,1015.0,1034.3808813476562,直连,
T007,爬升,1034.3808813476562,1053.7617626953124,直连,
T007,爬升,1053.7617626953124,1073.1426440429686,直连,
T007,巡航,1073.1426440429686,1091.651666483214,直连,
T007,巡航,1091.651666483214,1110.1606889234595,直连,
T007,巡航,1110.1606889234595,1128.6697113637047,直连,
T007,巡航,1128.6697113637047,1147.17873380395,直连,
T007,巡航,1147.17873380395,1165.6877562441955,直连,
T007,巡航,1165.6877562441955,1184.1967786844407,直连,
T007,巡航,1184.1967786844407,1202.705801124686,直连,
T007,巡航,1202.705801124686,1221.2148235649315,直连,
T007,巡航,1221.2148235649315,1239.7238460051767,直连,
T007,巡航,1239.7238460051767,1258.2328684454221,直连,
T007,巡航,1258.2328684454221,1276.7418908856675,直连,
T007,下降,1276.7418908856675,1291.5846592369044,直连,
T007,下降,1291.5846592369044,1306.4274275881414,直连,
T007,下降,1306.4274275881414,1321.2701959393785,直连,
T007,投送,1321.2701959393785,1341.0701959393782,直连,
T007,投送,1341.0701959393782,1360.8701959393784,直连,
T007,投送,1360.8701959393784,1380.6701959393783,直连,
T007,投送,1380.6701959393783,1400.4701959393783,直连,
T007,投送,1400.4701959393783,1420.2701959393785,直连,
T007,投送,1420.2701959393785,1440.0701959393784,直连,
T007,投送,1440.0701959393784,1459.8701959393784,直连,
T007,投送,1459.8701959393784,1479.6701959393783,直连,
T007,投送,1479.6701959393783,1499.4701959393783,直连,
T007,投送,1499.4701959393783,1519.2701959393785,直连,
T007,投送,1519.2701959393785,1539.0701959393784,直连,
T007,投送,1539.0701959393784,1558.8701959393784,直连,
T007,投送,1558.8701959393784,1578.6701959393786,直连,
T007,投送,1578.6701959393786,1598.4701959393785,直连,
T007,投送,1598.4701959393785,1618.2701959393785,直连,
T007,投送,1618.2701959393785,1638.0701959393784,直连,
T007,投送,1638.0701959393784,1657.8701959393784,直连,
T007,投送,1657.8701959393784,1677.6701959393786,直连,
T007,投送,1677.6701959393786,1697.4701959393785,直连,
T007,投送,1697.4701959393785,1717.2701959393785,直连,
T007,爬升,1717.2701959393785,1735.0815179608628,直连,
T007,爬升,1735.0815179608628,1752.8928399823471,直连,
T007,巡航,1752.8928399823471,1771.4018624225926,直连,
T007,巡航,1771.4018624225926,1789.9108848628377,直连,
T007,巡航,1789.9108848628377,1808.4199073030832,直连,
T007,巡航,1808.4199073030832,1826.9289297433286,直连,
T007,巡航,1826.9289297433286,1845.4379521835738,直连,
T007,巡航,1845.4379521835738,1863.9469746238192,直连,
T007,巡航,1863.9469746238192,1882.4559970640644,直连,
T007,巡航,1882.4559970640644,1900.9650195043098,直连,
T007,巡航,1900.9650195043098,1919.4740419445552,直连,
T007,巡航,1919.4740419445552,1937.9830643848004,直连,
T007,巡航,1937.9830643848004,1956.4920868250458,直连,
T007,下降,1956.4920868250458,1974.6616630884737,直连,
T007,下降,1974.6616630884737,1992.8312393519013,直连,
T007,下降,1992.8312393519013,2011.000815615329,直连,
T007,下降,2011.000815615329,2029.1703918787568,直连,
T008,爬升,2304.0,2323.3436411539715,直连,
T008,爬升,2323.3436411539715,2342.687282307943,直连,
T008,爬升,2342.687282307943,2362.0309234619144,直连,
T008,爬升,2362.0309234619144,2381.3745646158854,直连,
T008,爬升,2381.3745646158854,2400.718205769857,直连,
T008,爬升,2400.718205769857,2420.0618469238284,直连,
T008,爬升,2420.0618469238284,2439.4054880778,直连,
T008,爬升,2439.4054880778,2458.749129231771,直连,
T008,巡航,2458.749129231771,2478.385253126678,直连,
T008,巡航,2478.385253126678,2498.0213770215846,直连,
T008,巡航,2498.0213770215846,2517.6575009164912,直连,
T008,巡航,2517.6575009164912,2537.2936248113983,直连,
T008,巡航,2537.2936248113983,2556.929748706305,直连,
T008,巡航,2556.929748706305,2576.5658726012116,直连,
T008,巡航,2576.5658726012116,2596.201996496118,直连,
T008,巡航,2596.201996496118,2615.838120391025,直连,
T008,巡航,2615.838120391025,2635.474244285932,直连,
T008,巡航,2635.474244285932,2655.1103681808386,直连,
T008,巡航,2655.1103681808386,2674.746492075745,直连,
T008,巡航,2674.746492075745,2694.3826159706523,直连,
T008,巡航,2694.3826159706523,2714.018739865559,直连,
T008,巡航,2714.018739865559,2733.6548637604656,直连,
T008,巡航,2733.6548637604656,2753.290987655372,直连,
T008,巡航,2753.290987655372,2772.927111550279,直连,
T008,巡航,2772.927111550279,2792.5632354451855,中继,R003
T008,巡航,2792.5632354451855,2812.1993593400925,中继,R003
T008,巡航,2812.1993593400925,2831.835483234999,中继,R003
T008,巡航,2831.835483234999,2851.4716071299063,中继,R003
T008,巡航,2851.4716071299063,2871.107731024813,中继,R003
T008,巡航,2871.107731024813,2890.7438549197195,中继,R003
T008,巡航,2890.7438549197195,2910.379978814626,中继,R003
T008,下降,2910.379978814626,2929.6557698302513,中继,R003
T008,下降,2929.6557698302513,2948.931560845876,中继,R003
T008,下降,2948.931560845876,2968.207351861501,中继,R003
T008,下降,2968.207351861501,2987.483142877126,中继,R003
T008,下降,2987.483142877126,3006.758933892751,中继,R003
T008,投送,3006.758933892751,3025.84984298366,中继,R003
T008,投送,3025.84984298366,3044.940752074569,中继,R003
T008,投送,3044.940752074569,3064.031661165478,中继,R003
T008,投送,3064.031661165478,3083.122570256387,中继,R003
T008,投送,3083.122570256387,3102.2134793472965,中继,R003
T008,投送,3102.2134793472965,3121.3043884382055,中继,R003
T008,投送,3121.3043884382055,3140.3952975291145,中继,R003
T008,投送,3140.3952975291145,3159.486206620024,中继,R003
T008,投送,3159.486206620024,3178.577115710933,中继,R003
T008,投送,3178.577115710933,3197.668024801842,中继,R003
T008,投送,3197.668024801842,3216.758933892751,中继,R003
T008,爬升,3216.758933892751,3232.8220930724383,中继,R003
T008,爬升,3232.8220930724383,3248.8852522521256,中继,R003
T008,爬升,3248.8852522521256,3264.9484114318134,中继,R003
T008,爬升,3264.9484114318134,3281.0115706115007,中继,R003
T008,爬升,3281.0115706115007,3297.0747297911885,中继,R003
T008,巡航,3297.0747297911885,3316.710853686095,中继,R003
T008,巡航,3316.710853686095,3336.3469775810017,中继,R003
T008,巡航,3336.3469775810017,3355.9831014759084,中继,R003
T008,巡航,3355.9831014759084,3375.619225370815,中继,R003
T008,巡航,3375.619225370815,3395.2553492657216,中继,R003
T008,巡航,3395.2553492657216,3414.8914731606287,中继,R003
T008,巡航,3414.8914731606287,3434.5275970555354,中继,R003
T008,巡航,3434.5275970555354,3454.1637209504424,直连,
T008,巡航,3454.1637209504424,3473.799844845349,直连,
T008,巡航,3473.799844845349,3493.4359687402557,直连,
T008,巡航,3493.4359687402557,3513.0720926351623,直连,
T008,巡航,3513.0720926351623,3532.708216530069,直连,
T008,巡航,3532.708216530069,3552.3443404249756,直连,
T008,巡航,3552.3443404249756,3571.9804643198827,直连,
T008,巡航,3571.9804643198827,3591.6165882147893,直连,
T008,巡航,3591.6165882147893,3611.2527121096964,直连,
T008,巡航,3611.2527121096964,3630.888836004603,直连,
T008,巡航,3630.888836004603,3650.5249598995097,直连,
T008,巡航,3650.5249598995097,3670.1610837944163,直连,
T008,巡航,3670.1610837944163,3689.797207689323,直连,
T008,巡航,3689.797207689323,3709.4333315842296,直连,
T008,巡航,3709.4333315842296,3729.0694554791366,直连,
T008,巡航,3729.0694554791366,3748.7055793740433,直连,
T008,下降,3748.7055793740433,3767.275474881856,直连,
T008,下降,3767.275474881856,3785.8453703896685,直连,
T008,下降,3785.8453703896685,3804.415265897481,直连,
T008,下降,3804.415265897481,3822.985161405293,直连,
T008,下降,3822.985161405293,3841.555056913106,直连,
T008,下降,3841.555056913106,3860.1249524209184,直连,
T008,下降,3860.1249524209184,3878.694847928731,直连,
T008,下降,3878.694847928731,3897.2647434365435,直连,
T008,下降,3897.2647434365435,3915.834638944356,直连,
T008,下降,3915.834638944356,3934.4045344521683,直连,
T009,爬升,2417.0,2435.098788248698,直连,
T009,爬升,2435.098788248698,2453.197576497396,直连,
T009,爬升,2453.197576497396,2471.296364746094,直连,
T009,爬升,2471.296364746094,2489.3951529947917,直连,
T009,爬升,2489.3951529947917,2507.4939412434896,直连,
T009,爬升,2507.4939412434896,2525.5927294921876,直连,
