box_id,batch_id,zone_id,sequence,complete_s,hard_deadline_s,expected_s,priority,hard_slack_s,soft_lateness_s
S008-FOD-01,T022,S008,3,7074.147820250426,,10800.0,8.0,,0.0
S008-WAT-02,T023,S008,1,7014.147820250426,,7200.0,10.0,,0.0
S008-HYG-01,T023,S008,2,7044.147820250426,,14400.0,6.0,,0.0
S002-WAT-02,T024,S002,1,9247.316009319504,,3600.0,12.0,,5647.316009319504
S002-WAT-03,T024,S002,2,9283.316009319504,,3600.0,12.0,,5683.316009319504
S002-WAT-04,T024,S002,3,9319.316009319504,,3600.0,12.0,,5719.316009319504
S002-FOD-01,T024,S002,4,9355.316009319504,,7200.0,10.0,,2155.316009319504
S002-FOD-02,T024,S002,5,9391.316009319504,,7200.0,10.0,,2191.316009319504
S002-HYG-01,T024,S002,6,9427.316009319504,,10800.0,8.0,,0.0
S009-MED-01,T025,S009,1,9126.811123697387,10800.0,10800.0,16.0,1673.1888763026127,0.0
S009-WAT-01,T025,S009,2,9156.811123697387,10800.0,10800.0,8.0,1643.1888763026127,0.0
S009-FOD-01,T025,S009,3,9186.811123697387,,14400.0,6.0,,0.0
S013-FOD-01,T026,S013,1,9042.768473479777,,7200.0,10.0,,1842.7684734797767
