slice_id,sortie_id,stage,start_s,end_s,direct_margin_db,midpoint_status
286,T005,下降,1296.896880036,1314.697012685,-5.433246009,ASSIGNED
287,T005,下降,1314.697012685,1332.497145335,-5.431525748,ASSIGNED
288,T005,下降,1332.497145335,1350.297277985,-5.430119556,ASSIGNED
289,T005,投送,1350.297277985,1369.388187076,-5.429027740,ASSIGNED
290,T005,投送,1369.388187076,1388.479096167,-5.429027740,ASSIGNED
291,T005,投送,1388.479096167,1407.570005258,-5.429027740,ASSIGNED
292,T005,投送,1407.570005258,1426.660914349,-5.429027740,ASSIGNED
293,T005,投送,1426.660914349,1445.751823439,-5.429027740,ASSIGNED
294,T005,投送,1445.751823439,1464.842732530,-5.429027740,ASSIGNED
295,T005,投送,1464.842732530,1483.933641621,-5.429027740,ASSIGNED
296,T005,投送,1483.933641621,1503.024550712,-5.429027740,ASSIGNED
297,T005,投送,1503.024550712,1522.115459803,-5.429027740,ASSIGNED
298,T005,投送,1522.115459803,1541.206368894,-5.429027740,ASSIGNED
299,T005,投送,1541.206368894,1560.297277985,-5.429027740,ASSIGNED
300,T005,爬升,1560.297277985,1575.130721860,-5.429027740,ASSIGNED
301,T005,爬升,1575.130721860,1589.964165734,-5.430119556,ASSIGNED
302,T005,爬升,1589.964165734,1604.797609609,-5.431525748,ASSIGNED
303,T005,巡航,1604.797609609,1624.505471546,-5.433246009,ASSIGNED
304,T005,巡航,1624.505471546,1644.213333482,-5.079147201,ASSIGNED
305,T005,巡航,1644.213333482,1663.921195419,-4.710019053,ASSIGNED
306,T005,巡航,1663.921195419,1683.629057355,-4.324531127,ASSIGNED
307,T005,巡航,1683.629057355,1703.336919291,-3.921168435,ASSIGNED
308,T005,巡航,1703.336919291,1723.044781228,-3.498195720,ASSIGNED
309,T005,巡航,1723.044781228,1742.752643164,-3.053612662,ASSIGNED
310,T005,巡航,1742.752643164,1762.460505101,-2.585097130,ASSIGNED
311,T005,巡航,1762.460505101,1782.168367037,-2.089932413,ASSIGNED
312,T005,巡航,1782.168367037,1801.876228974,-1.564912721,ASSIGNED
313,T005,巡航,1801.876228974,1821.584090910,-1.006218691,ASSIGNED
314,T005,巡航,1821.584090910,1841.291952847,-0.409250750,ASSIGNED
510,T009,巡航,2772.927111550,2792.563235445,-0.161032518,ASSIGNED
511,T009,巡航,2792.563235445,2812.199359340,-0.161032518,ASSIGNED
512,T009,巡航,2812.199359340,2831.835483235,-0.651800429,ASSIGNED
513,T009,巡航,2831.835483235,2851.471607130,-1.116589392,ASSIGNED
514,T009,巡航,2851.471607130,2871.107731025,-1.557986728,ASSIGNED
515,T009,巡航,2871.107731025,2890.743854920,-1.978214914,ASSIGNED
516,T009,巡航,2890.743854920,2910.379978815,-2.379196518,ASSIGNED
517,T009,下降,2910.379978815,2929.655769830,-2.762605430,ASSIGNED
518,T009,下降,2929.655769830,2948.931560846,-2.756653839,ASSIGNED
519,T009,下降,2948.931560846,2968.207351862,-2.751378051,ASSIGNED
520,T009,下降,2968.207351862,2987.483142877,-2.746780542,ASSIGNED
521,T009,下降,2987.483142877,3006.758933893,-2.742863473,ASSIGNED
522,T009,投送,3006.758933893,3025.849842984,-2.739628693,ASSIGNED
523,T009,投送,3025.849842984,3044.940752075,-2.739628693,ASSIGNED
524,T009,投送,3044.940752075,3064.031661165,-2.739628693,ASSIGNED
525,T009,投送,3064.031661165,3083.122570256,-2.739628693,ASSIGNED
526,T009,投送,3083.122570256,3102.213479347,-2.739628693,ASSIGNED
527,T009,投送,3102.213479347,3121.304388438,-2.739628693,ASSIGNED
528,T009,投送,3121.304388438,3140.395297529,-2.739628693,ASSIGNED
529,T009,投送,3140.395297529,3159.486206620,-2.739628693,ASSIGNED
530,T009,投送,3159.486206620,3178.577115711,-2.739628693,ASSIGNED
531,T009,投送,3178.577115711,3197.668024802,-2.739628693,ASSIGNED
532,T009,投送,3197.668024802,3216.758933893,-2.739628693,ASSIGNED
533,T009,爬升,3216.758933893,3232.822093072,-2.739628693,ASSIGNED
534,T009,爬升,3232.822093072,3248.885252252,-2.742863473,ASSIGNED
535,T009,爬升,3248.885252252,3264.948411432,-2.746780542,ASSIGNED
536,T009,爬升,3264.948411432,3281.011570612,-2.751378051,ASSIGNED
537,T009,爬升,3281.011570612,3297.074729791,-2.756653839,ASSIGNED
538,T009,巡航,3297.074729791,3316.710853686,-2.762605430,ASSIGNED
539,T009,巡航,3316.710853686,3336.346977581,-2.379196518,ASSIGNED
540,T009,巡航,3336.346977581,3355.983101476,-1.978214914,ASSIGNED
541,T009,巡航,3355.983101476,3375.619225371,-1.557986728,ASSIGNED
542,T009,巡航,3375.619225371,3395.255349266,-1.116589392,ASSIGNED
543,T009,巡航,3395.255349266,3414.891473161,-0.651800429,ASSIGNED
544,T009,巡航,3414.891473161,3434.527597056,-0.161032518,ASSIGNED
595,T010,巡航,2772.927111550,2792.563235445,-0.161032518,ASSIGNED
596,T010,巡航,2792.563235445,2812.199359340,-0.161032518,ASSIGNED
597,T010,巡航,2812.199359340,2831.835483235,-0.651800429,ASSIGNED
598,T010,巡航,2831.835483235,2851.471607130,-1.116589392,ASSIGNED
599,T010,巡航,2851.471607130,2871.107731025,-1.557986728,ASSIGNED
600,T010,巡航,2871.107731025,2890.743854920,-1.978214914,ASSIGNED
601,T010,巡航,2890.743854920,2910.379978815,-2.379196518,ASSIGNED
602,T010,下降,2910.379978815,2929.655769830,-2.762605430,ASSIGNED
603,T010,下降,2929.655769830,2948.931560846,-2.756653839,ASSIGNED
604,T010,下降,2948.931560846,2968.207351862,-2.751378051,ASSIGNED
605,T010,下降,2968.207351862,2987.483142877,-2.746780542,ASSIGNED
606,T010,下降,2987.483142877,3006.758933893,-2.742863473,ASSIGNED
607,T010,投送,3006.758933893,3026.758933893,-2.739628693,ASSIGNED
608,T010,投送,3026.758933893,3046.758933893,-2.739628693,ASSIGNED
609,T010,投送,3046.758933893,3066.758933893,-2.739628693,ASSIGNED
610,T010,投送,3066.758933893,3086.758933893,-2.739628693,ASSIGNED
611,T010,投送,3086.758933893,3106.758933893,-2.739628693,ASSIGNED
612,T010,投送,3106.758933893,3126.758933893,-2.739628693,ASSIGNED
613,T010,投送,3126.758933893,3146.758933893,-2.739628693,ASSIGNED
614,T010,投送,3146.758933893,3166.758933893,-2.739628693,ASSIGNED
615,T010,投送,3166.758933893,3186.758933893,-2.739628693,ASSIGNED
616,T010,爬升,3186.758933893,3202.822093072,-2.739628693,ASSIGNED
617,T010,爬升,3202.822093072,3218.885252252,-2.742863473,ASSIGNED
618,T010,爬升,3218.885252252,3234.948411432,-2.746780542,ASSIGNED
619,T010,爬升,3234.948411432,3251.011570612,-2.751378051,ASSIGNED
620,T010,爬升,3251.011570612,3267.074729791,-2.756653839,ASSIGNED
621,T010,巡航,3267.074729791,3286.710853686,-2.762605430,ASSIGNED
622,T010,巡航,3286.710853686,3306.346977581,-2.379196518,ASSIGNED
623,T010,巡航,3306.346977581,3325.983101476,-1.978214914,ASSIGNED
624,T010,巡航,3325.983101476,3345.619225371,-1.557986728,ASSIGNED
625,T010,巡航,3345.619225371,3365.255349266,-1.116589392,ASSIGNED
626,T010,巡航,3365.255349266,3384.891473161,-0.651800429,ASSIGNED
627,T010,巡航,3384.891473161,3404.527597056,-0.161032518,ASSIGNED
676,T011,巡航,2772.624336877,2791.867301326,-0.200837366,ASSIGNED
677,T011,巡航,2791.867301326,2811.110265776,-0.444608510,ASSIGNED
678,T011,巡航,2811.110265776,2830.353230225,-0.912606618,ASSIGNED
679,T011,巡航,2830.353230225,2849.596194674,-1.356747650,ASSIGNED
680,T011,下降,2849.596194674,2868.588924166,-1.779339780,ASSIGNED
681,T011,投送,2868.588924166,2887.679833257,-1.775354393,ASSIGNED
682,T011,投送,2887.679833257,2906.770742348,-1.775354393,ASSIGNED
683,T011,投送,2906.770742348,2925.861651439,-1.775354393,ASSIGNED
684,T011,投送,2925.861651439,2944.952560529,-1.775354393,ASSIGNED
685,T011,投送,2944.952560529,2964.043469620,-1.775354393,ASSIGNED
686,T011,投送,2964.043469620,2983.134378711,-1.775354393,ASSIGNED
687,T011,投送,2983.134378711,3002.225287802,-1.775354393,ASSIGNED
688,T011,投送,3002.225287802,3021.316196893,-1.775354393,ASSIGNED
689,T011,投送,3021.316196893,3040.407105984,-1.775354393,ASSIGNED
690,T011,投送,3040.407105984,3059.498015075,-1.775354393,ASSIGNED
691,T011,投送,3059.498015075,3078.588924166,-1.775354393,ASSIGNED
692,T011,爬升,3078.588924166,3094.416198743,-1.775354393,ASSIGNED
693,T011,巡航,3094.416198743,3113.659163192,-1.779339780,ASSIGNED
694,T011,巡航,3113.659163192,3132.902127641,-1.356747650,ASSIGNED
695,T011,巡航,3132.902127641,3152.145092090,-0.912606618,ASSIGNED
696,T011,巡航,3152.145092090,3171.388056539,-0.444608510,ASSIGNED
740,T012,巡航,2772.333670055,2792.268982040,-0.197224483,ASSIGNED
741,T012,巡航,2792.268982040,2812.204294024,-0.511567410,ASSIGNED
742,T012,巡航,2812.204294024,2832.139606008,-1.108195602,ASSIGNED
743,T012,下降,2832.139606008,2846.145695283,-1.666611283,ASSIGNED
744,T012,下降,2846.145695283,2860.151784557,-1.663709213,ASSIGNED
745,T012,下降,2860.151784557,2874.157873831,-1.661102256,ASSIGNED
746,T012,投送,2874.157873831,2893.542489215,-1.658790945,ASSIGNED
747,T012,投送,2893.542489215,2912.927104600,-1.658790945,ASSIGNED
748,T012,投送,2912.927104600,2932.311719985,-1.658790945,ASSIGNED
749,T012,投送,2932.311719985,2951.696335369,-1.658790945,ASSIGNED
750,T012,投送,2951.696335369,2971.080950754,-1.658790945,ASSIGNED
751,T012,投送,2971.080950754,2990.465566138,-1.658790945,ASSIGNED
752,T012,投送,2990.465566138,3009.850181523,-1.658790945,ASSIGNED
753,T012,投送,3009.850181523,3029.234796908,-1.658790945,ASSIGNED
754,T012,投送,3029.234796908,3048.619412292,-1.658790945,ASSIGNED
755,T012,投送,3048.619412292,3068.004027677,-1.658790945,ASSIGNED
756,T012,投送,3068.004027677,3087.388643061,-1.658790945,ASSIGNED
757,T012,投送,3087.388643061,3106.773258446,-1.658790945,ASSIGNED
758,T012,投送,3106.773258446,3126.157873831,-1.658790945,ASSIGNED
759,T012,爬升,3126.157873831,3142.965180960,-1.658790945,ASSIGNED
760,T012,爬升,3142.965180960,3159.772488089,-1.662368810,ASSIGNED
761,T012,巡航,3159.772488089,3179.707800073,-1.666611283,ASSIGNED
762,T012,巡航,3179.707800073,3199.643112057,-1.108195602,ASSIGNED
763,T012,巡航,3199.643112057,3219.578424042,-0.511567410,ASSIGNED
805,T013,巡航,2772.333670055,2792.268982040,-0.197224483,ASSIGNED
806,T013,巡航,2792.268982040,2812.204294024,-0.511567410,ASSIGNED
807,T013,巡航,2812.204294024,2832.139606008,-1.108195602,ASSIGNED
808,T013,下降,2832.139606008,2846.145695283,-1.666611283,ASSIGNED
809,T013,下降,2846.145695283,2860.151784557,-1.663709213,ASSIGNED
810,T013,下降,2860.151784557,2874.157873831,-1.661102256,ASSIGNED
811,T013,投送,2874.157873831,2893.794237467,-1.658790945,ASSIGNED
812,T013,投送,2893.794237467,2913.430601103,-1.658790945,ASSIGNED
813,T013,投送,2913.430601103,2933.066964740,-1.658790945,ASSIGNED
814,T013,投送,2933.066964740,2952.703328376,-1.658790945,ASSIGNED
815,T013,投送,2952.703328376,2972.339692013,-1.658790945,ASSIGNED
816,T013,投送,2972.339692013,2991.976055649,-1.658790945,ASSIGNED
817,T013,投送,2991.976055649,3011.612419285,-1.658790945,ASSIGNED
818,T013,投送,3011.612419285,3031.248782922,-1.658790945,ASSIGNED
819,T013,投送,3031.248782922,3050.885146558,-1.658790945,ASSIGNED
820,T013,投送,3050.885146558,3070.521510194,-1.658790945,ASSIGNED
821,T013,投送,3070.521510194,3090.157873831,-1.658790945,ASSIGNED
822,T013,爬升,3090.157873831,3106.965180960,-1.658790945,ASSIGNED
823,T013,爬升,3106.965180960,3123.772488089,-1.662368810,ASSIGNED
824,T013,巡航,3123.772488089,3143.707800073,-1.666611283,ASSIGNED
825,T013,巡航,3143.707800073,3163.643112057,-1.108195602,ASSIGNED
826,T013,巡航,3163.643112057,3183.578424042,-0.511567410,ASSIGNED
872,T014,巡航,3270.102571526,3289.627646034,-0.105371886,ASSIGNED
873,T014,巡航,3289.627646034,3309.152720542,-0.105371886,ASSIGNED
874,T014,巡航,3309.152720542,3328.677795050,-0.596824034,ASSIGNED
875,T014,巡航,3328.677795050,3348.202869559,-1.062193389,ASSIGNED
876,T014,巡航,3348.202869559,3367.727944067,-1.504087216,ASSIGNED
877,T014,巡航,3367.727944067,3387.253018575,-1.924743380,ASSIGNED
878,T014,巡航,3387.253018575,3406.778093083,-2.326096474,ASSIGNED
879,T014,巡航,3406.778093083,3426.303167591,-2.709829887,ASSIGNED
880,T014,巡航,3426.303167591,3445.828242100,-3.077417239,ASSIGNED
881,T014,巡航,3445.828242100,3465.353316608,-3.430155650,ASSIGNED
882,T014,巡航,3465.353316608,3484.878391116,-3.769192708,ASSIGNED
883,T014,巡航,3484.878391116,3504.403465624,-4.095548493,ASSIGNED
884,T014,巡航,3504.403465624,3523.928540132,-4.410133719,ASSIGNED
885,T014,巡航,3523.928540132,3543.453614641,-4.713764762,ASSIGNED
886,T014,巡航,3543.453614641,3562.978689149,-5.007176212,ASSIGNED
887,T014,下降,3562.978689149,3580.843020203,-5.291031402,ASSIGNED
888,T014,下降,3580.843020203,3598.707351258,-5.288159039,ASSIGNED
889,T014,下降,3598.707351258,3616.571682313,-5.285612527,ASSIGNED
890,T014,下降,3616.571682313,3634.436013368,-5.283392441,ASSIGNED
891,T014,下降,3634.436013368,3652.300344422,-5.281499282,ASSIGNED
892,T014,投送,3652.300344422,3671.391253513,-5.279933478,ASSIGNED
893,T014,投送,3671.391253513,3690.482162604,-5.279933478,ASSIGNED
894,T014,投送,3690.482162604,3709.573071695,-5.279933478,ASSIGNED
895,T014,投送,3709.573071695,3728.663980786,-5.279933478,ASSIGNED
896,T014,投送,3728.663980786,3747.754889877,-5.279933478,ASSIGNED
897,T014,投送,3747.754889877,3766.845798968,-5.279933478,ASSIGNED
898,T014,投送,3766.845798968,3785.936708059,-5.279933478,ASSIGNED
899,T014,投送,3785.936708059,3805.027617149,-5.279933478,ASSIGNED
900,T014,投送,3805.027617149,3824.118526240,-5.279933478,ASSIGNED
901,T014,投送,3824.118526240,3843.209435331,-5.279933478,ASSIGNED
902,T014,投送,3843.209435331,3862.300344422,-5.279933478,ASSIGNED
903,T014,爬升,3862.300344422,3880.909022604,-5.279933478,ASSIGNED
904,T014,爬升,3880.909022604,3899.517700786,-5.281941897,ASSIGNED
905,T014,爬升,3899.517700786,3918.126378968,-5.284461648,ASSIGNED
906,T014,爬升,3918.126378968,3936.735057150,-5.287491839,ASSIGNED
907,T014,巡航,3936.735057150,3956.260131658,-5.291031402,ASSIGNED
908,T014,巡航,3956.260131658,3975.785206166,-5.007176212,ASSIGNED
909,T014,巡航,3975.785206166,3995.310280675,-4.713764762,ASSIGNED
910,T014,巡航,3995.310280675,4014.835355183,-4.410133719,ASSIGNED
911,T014,巡航,4014.835355183,4034.360429691,-4.095548493,ASSIGNED
912,T014,巡航,4034.360429691,4053.885504199,-3.769192708,ASSIGNED
913,T014,巡航,4053.885504199,4073.410578708,-3.430155650,ASSIGNED
914,T014,巡航,4073.410578708,4092.935653216,-3.077417239,ASSIGNED
915,T014,巡航,4092.935653216,4112.460727724,-2.709829887,ASSIGNED
916,T014,巡航,4112.460727724,4131.985802232,-2.326096474,ASSIGNED
917,T014,巡航,4131.985802232,4151.510876740,-1.924743380,ASSIGNED
918,T014,巡航,4151.510876740,4171.035951249,-1.504087216,ASSIGNED
919,T014,巡航,4171.035951249,4190.561025757,-1.062193389,ASSIGNED
920,T014,巡航,4190.561025757,4210.086100265,-0.596824034,ASSIGNED
921,T014,巡航,4210.086100265,4229.611174773,-0.105371886,ASSIGNED
967,T015,巡航,3267.711324779,3286.605191427,-0.061480746,ASSIGNED
968,T015,巡航,3286.605191427,3305.499058075,-0.061480746,ASSIGNED
969,T015,巡航,3305.499058075,3324.392924724,-0.656063955,ASSIGNED
970,T015,下降,3324.392924724,3340.740242229,-1.212803402,ASSIGNED
971,T015,下降,3340.740242229,3357.087559734,-1.206901484,ASSIGNED
972,T015,下降,3357.087559734,3373.434877238,-1.201694405,ASSIGNED
973,T015,下降,3373.434877238,3389.782194743,-1.197184677,ASSIGNED
974,T015,投送,3389.782194743,3408.873103834,-1.193374479,ASSIGNED
975,T015,投送,3408.873103834,3427.964012925,-1.193374479,ASSIGNED
976,T015,投送,3427.964012925,3447.054922016,-1.193374479,ASSIGNED
977,T015,投送,3447.054922016,3466.145831107,-1.193374479,ASSIGNED
978,T015,投送,3466.145831107,3485.236740198,-1.193374479,ASSIGNED
979,T015,投送,3485.236740198,3504.327649289,-1.193374479,ASSIGNED
980,T015,投送,3504.327649289,3523.418558380,-1.193374479,ASSIGNED
981,T015,投送,3523.418558380,3542.509467471,-1.193374479,ASSIGNED
982,T015,投送,3542.509467471,3561.600376562,-1.193374479,ASSIGNED
983,T015,投送,3561.600376562,3580.691285652,-1.193374479,ASSIGNED
984,T015,投送,3580.691285652,3599.782194743,-1.193374479,ASSIGNED
985,T015,爬升,3599.782194743,3617.945880860,-1.193374479,ASSIGNED
986,T015,爬升,3617.945880860,3636.109566976,-1.198610294,ASSIGNED
987,T015,爬升,3636.109566976,3654.273253093,-1.205088456,ASSIGNED
988,T015,巡航,3654.273253093,3673.167119741,-1.212803402,ASSIGNED
989,T015,巡航,3673.167119741,3692.060986390,-0.656063955,ASSIGNED
990,T015,巡航,3692.060986390,3710.954853038,-0.061480746,ASSIGNED
1091,T017,巡航,4706.472295727,4725.733425763,-0.239729293,ASSIGNED
1092,T017,巡航,4725.733425763,4744.994555798,-0.481830497,ASSIGNED
1093,T017,巡航,4744.994555798,4764.255685834,-0.946872237,ASSIGNED
1094,T017,巡航,4764.255685834,4783.516815869,-1.388485824,ASSIGNED
1095,T017,巡航,4783.516815869,4802.777945905,-1.808900430,ASSIGNED
1096,T017,巡航,4802.777945905,4822.039075940,-2.210043858,ASSIGNED
1097,T017,巡航,4822.039075940,4841.300205976,-2.593594132,ASSIGNED
1098,T017,巡航,4841.300205976,4860.561336011,-2.961020585,ASSIGNED
1099,T017,巡航,4860.561336011,4879.822466047,-3.313616883,ASSIGNED
1100,T017,下降,4879.822466047,4899.282317121,-3.652527803,ASSIGNED
1101,T017,下降,4899.282317121,4918.742168195,-3.647870748,ASSIGNED
1102,T017,投送,4918.742168195,4938.742168195,-3.643776299,ASSIGNED
1103,T017,投送,4938.742168195,4958.742168195,-3.643776299,ASSIGNED
1104,T017,投送,4958.742168195,4978.742168195,-3.643776299,ASSIGNED
1105,T017,投送,4978.742168195,4998.742168195,-3.643776299,ASSIGNED
1106,T017,投送,4998.742168195,5018.742168195,-3.643776299,ASSIGNED
1107,T017,投送,5018.742168195,5038.742168195,-3.643776299,ASSIGNED
1108,T017,投送,5038.742168195,5058.742168195,-3.643776299,ASSIGNED
1109,T017,投送,5058.742168195,5078.742168195,-3.643776299,ASSIGNED
1110,T017,投送,5078.742168195,5098.742168195,-3.643776299,ASSIGNED
1111,T017,爬升,5098.742168195,5114.958710757,-3.643776299,ASSIGNED
1112,T017,爬升,5114.958710757,5131.175253319,-3.647870748,ASSIGNED
1113,T017,巡航,5131.175253319,5150.436383354,-3.652527803,ASSIGNED
1114,T017,巡航,5150.436383354,5169.697513390,-3.313616883,ASSIGNED
1115,T017,巡航,5169.697513390,5188.958643425,-2.961020585,ASSIGNED
1116,T017,巡航,5188.958643425,5208.219773461,-2.593594132,ASSIGNED
1117,T017,巡航,5208.219773461,5227.480903496,-2.210043858,ASSIGNED
1118,T017,巡航,5227.480903496,5246.742033532,-1.808900430,ASSIGNED
1119,T017,巡航,5246.742033532,5266.003163567,-1.388485824,ASSIGNED
1120,T017,巡航,5266.003163567,5285.264293603,-0.946872237,ASSIGNED
1121,T017,巡航,5285.264293603,5304.525423638,-0.481830497,ASSIGNED
1169,T018,巡航,4706.043064247,4725.120754949,-0.157522535,ASSIGNED
1170,T018,巡航,4725.120754949,4744.198445651,-0.157522535,ASSIGNED
1171,T018,巡航,4744.198445651,4763.276136353,-0.750579522,ASSIGNED
1172,T018,巡航,4763.276136353,4782.353827055,-1.306067015,ASSIGNED
1173,T018,巡航,4782.353827055,4801.431517757,-1.828425306,ASSIGNED
1174,T018,巡航,4801.431517757,4820.509208458,-2.321357013,ASSIGNED
